j1,j2,j3
1.0000000000000000e+00,-3.1285263768376343e+01,8.6034475363034946e-01
1.0000000000000000e+00,-3.1285263768376343e+01,8.6034475363034946e-01
1.0000000000000000e+00,-3.1285263768376343e+01,8.6034475363034946e-01
1.0000000000000000e+00,-3.1285263768376343e+01,8.6034475363034946e-01
1.0000000000000000e+00,-2.4198589857651786e+01,4.3557461743773218e-01
1.0000000000000000e+00,-2.4198589857651786e+01,4.3557461743773218e-01
1.0000000000000000e+00,-2.4198589857651786e+01,4.3557461743773218e-01
1.0000000000000000e+00,-2.4198589857651786e+01,4.3557461743773218e-01
1.0000000000000000e+00,-3.7950943345434105e+01,8.5389622527226750e-01
1.0000000000000000e+00,-3.7950943345434105e+01,8.5389622527226750e-01
1.0000000000000000e+00,-3.7950943345434105e+01,8.5389622527226750e-01
1.0000000000000000e+00,-3.7950943345434105e+01,8.5389622527226750e-01
1.0000000000000000e+00,-4.8729975842813893e+01,1.2182493960703473e+00
1.0000000000000000e+00,-4.8729975842813893e+01,1.2182493960703473e+00
1.0000000000000000e+00,-4.8729975842813893e+01,1.2182493960703473e+00
1.0000000000000000e+00,-4.8729975842813893e+01,1.2182493960703473e+00
1.0000000000000000e+00,-6.2570527536752685e+01,1.7206895072606989e+00
1.0000000000000000e+00,-6.2570527536752685e+01,1.7206895072606989e+00
1.0000000000000000e+00,-6.2570527536752685e+01,1.7206895072606989e+00
1.0000000000000000e+00,-6.2570527536752685e+01,1.7206895072606989e+00
1.0000000000000000e+00,-4.8397179715303572e+01,8.7114923487546436e-01
1.0000000000000000e+00,-4.8397179715303572e+01,8.7114923487546436e-01
1.0000000000000000e+00,-4.8397179715303572e+01,8.7114923487546436e-01
1.0000000000000000e+00,-4.8397179715303572e+01,8.7114923487546436e-01
1.0000000000000000e+00,-7.5901886690868210e+01,1.7077924505445350e+00
1.0000000000000000e+00,-7.5901886690868210e+01,1.7077924505445350e+00
1.0000000000000000e+00,-7.5901886690868210e+01,1.7077924505445350e+00
1.0000000000000000e+00,-7.5901886690868210e+01,1.7077924505445350e+00
1.0000000000000000e+00,-9.7459951685627786e+01,2.4364987921406946e+00
1.0000000000000000e+00,-9.7459951685627786e+01,2.4364987921406946e+00
1.0000000000000000e+00,-9.7459951685627786e+01,2.4364987921406946e+00
1.0000000000000000e+00,-9.7459951685627786e+01,2.4364987921406946e+00
1.0000000000000000e+00,-1.2514105507350537e+02,3.4413790145213978e+00
1.0000000000000000e+00,-1.2514105507350537e+02,3.4413790145213978e+00
1.0000000000000000e+00,-1.2514105507350537e+02,3.4413790145213978e+00
1.0000000000000000e+00,-1.2514105507350537e+02,3.4413790145213978e+00
1.0000000000000000e+00,-9.6794359430607145e+01,1.7422984697509287e+00
1.0000000000000000e+00,-9.6794359430607145e+01,1.7422984697509287e+00
1.0000000000000000e+00,-9.6794359430607145e+01,1.7422984697509287e+00
1.0000000000000000e+00,-9.6794359430607145e+01,1.7422984697509287e+00
1.0000000000000000e+00,-1.5180377338173642e+02,3.4155849010890700e+00
1.0000000000000000e+00,-1.5180377338173642e+02,3.4155849010890700e+00
1.0000000000000000e+00,-1.5180377338173642e+02,3.4155849010890700e+00
1.0000000000000000e+00,-1.5180377338173642e+02,3.4155849010890700e+00
1.0000000000000000e+00,-1.9491990337125557e+02,4.8729975842813893e+00
1.0000000000000000e+00,-1.9491990337125557e+02,4.8729975842813893e+00
1.0000000000000000e+00,-1.9491990337125557e+02,4.8729975842813893e+00
1.0000000000000000e+00,-1.9491990337125557e+02,4.8729975842813893e+00
1.0000000000000000e+00,-2.5028211014701074e+02,6.8827580290427957e+00
1.0000000000000000e+00,-2.5028211014701074e+02,6.8827580290427957e+00
1.0000000000000000e+00,-2.5028211014701074e+02,6.8827580290427957e+00
1.0000000000000000e+00,-2.5028211014701074e+02,6.8827580290427957e+00
1.0000000000000000e+00,-1.9358871886121429e+02,3.4845969395018574e+00
1.0000000000000000e+00,-1.9358871886121429e+02,3.4845969395018574e+00
1.0000000000000000e+00,-1.9358871886121429e+02,3.4845969395018574e+00
1.0000000000000000e+00,-1.9358871886121429e+02,3.4845969395018574e+00
1.0000000000000000e+00,-3.0360754676347284e+02,6.8311698021781400e+00
1.0000000000000000e+00,-3.0360754676347284e+02,6.8311698021781400e+00
1.0000000000000000e+00,-3.0360754676347284e+02,6.8311698021781400e+00
1.0000000000000000e+00,-3.0360754676347284e+02,6.8311698021781400e+00
1.0000000000000000e+00,-3.8983980674251114e+02,9.7459951685627786e+00
1.0000000000000000e+00,-3.8983980674251114e+02,9.7459951685627786e+00
1.0000000000000000e+00,-3.8983980674251114e+02,9.7459951685627786e+00
1.0000000000000000e+00,-3.8983980674251114e+02,9.7459951685627786e+00
1.0000000000000000e+00,-5.0056422029402148e+02,1.3765516058085591e+01
1.0000000000000000e+00,-5.0056422029402148e+02,1.3765516058085591e+01
1.0000000000000000e+00,-5.0056422029402148e+02,1.3765516058085591e+01
1.0000000000000000e+00,-5.0056422029402148e+02,1.3765516058085591e+01
1.0000000000000000e+00,-2.9038307829182145e+02,5.2268954092527862e+00
1.0000000000000000e+00,-2.9038307829182145e+02,5.2268954092527862e+00
1.0000000000000000e+00,-2.9038307829182145e+02,5.2268954092527862e+00
1.0000000000000000e+00,-2.9038307829182145e+02,5.2268954092527862e+00
1.0000000000000000e+00,-4.5541132014520929e+02,1.0246754703267209e+01
1.0000000000000000e+00,-4.5541132014520929e+02,1.0246754703267209e+01
1.0000000000000000e+00,-4.5541132014520929e+02,1.0246754703267209e+01
1.0000000000000000e+00,-4.5541132014520929e+02,1.0246754703267209e+01
1.0000000000000000e+00,-5.8475971011376669e+02,1.4618992752844170e+01
1.0000000000000000e+00,-5.8475971011376669e+02,1.4618992752844170e+01
1.0000000000000000e+00,-5.8475971011376669e+02,1.4618992752844170e+01
1.0000000000000000e+00,-5.8475971011376669e+02,1.4618992752844170e+01
1.0000000000000000e+00,-7.5084633044103225e+02,2.0648274087128389e+01
1.0000000000000000e+00,-7.5084633044103225e+02,2.0648274087128389e+01
1.0000000000000000e+00,-7.5084633044103225e+02,2.0648274087128389e+01
1.0000000000000000e+00,-7.5084633044103225e+02,2.0648274087128389e+01
1.0000000000000000e+00,-3.8717743772242858e+02,6.9691938790037149e+00
1.0000000000000000e+00,-3.8717743772242858e+02,6.9691938790037149e+00
1.0000000000000000e+00,-3.8717743772242858e+02,6.9691938790037149e+00
1.0000000000000000e+00,-3.8717743772242858e+02,6.9691938790037149e+00
1.0000000000000000e+00,-6.0721509352694568e+02,1.3662339604356280e+01
1.0000000000000000e+00,-6.0721509352694568e+02,1.3662339604356280e+01
1.0000000000000000e+00,-6.0721509352694568e+02,1.3662339604356280e+01
1.0000000000000000e+00,-6.0721509352694568e+02,1.3662339604356280e+01
1.0000000000000000e+00,-7.7967961348502229e+02,1.9491990337125557e+01
1.0000000000000000e+00,-7.7967961348502229e+02,1.9491990337125557e+01
1.0000000000000000e+00,-7.7967961348502229e+02,1.9491990337125557e+01
1.0000000000000000e+00,-7.7967961348502229e+02,1.9491990337125557e+01
1.0000000000000000e+00,-1.0011284405880430e+03,2.7531032116171183e+01
1.0000000000000000e+00,-1.0011284405880430e+03,2.7531032116171183e+01
1.0000000000000000e+00,-1.0011284405880430e+03,2.7531032116171183e+01
1.0000000000000000e+00,-1.0011284405880430e+03,2.7531032116171183e+01
