j1,j2,j3
1.0000000000000000e+00,-3.6799159641661053e+06,5.1682319428595855e+00
1.0000000000000000e+00,-1.5571078409312975e+07,2.4055560008371170e+01
1.0000000000000000e+00,-1.5571078409312975e+07,2.4055560008371170e+01
1.0000000000000000e+00,-1.5571078409312975e+07,2.4055560008371170e+01
1.0000000000000000e+00,-1.5571078409312975e+07,2.4055560008371170e+01
1.0000000000000000e+00,-1.2963482425022767e+05,1.3108659252200161e-01
1.0000000000000000e+00,-1.2963482425022767e+05,1.3108659252200161e-01
1.0000000000000000e+00,-1.2963482425022767e+05,1.3108659252200161e-01
1.0000000000000000e+00,-1.2963482425022767e+05,1.3108659252200161e-01
1.0000000000000000e+00,-1.7393504993495240e+06,2.1985366536335107e+00
1.0000000000000000e+00,-1.7393504993495240e+06,2.1985366536335107e+00
1.0000000000000000e+00,-1.7393504993495240e+06,2.1985366536335107e+00
1.0000000000000000e+00,-1.7393504993495240e+06,2.1985366536335107e+00
1.0000000000000000e+00,-7.3598319283322105e+06,1.0336463885719171e+01
1.0000000000000000e+00,-7.3598319283322105e+06,1.0336463885719171e+01
1.0000000000000000e+00,-7.3598319283322105e+06,1.0336463885719171e+01
1.0000000000000000e+00,-7.3598319283322105e+06,1.0336463885719171e+01
1.0000000000000000e+00,-3.1142156818625949e+07,4.8111120016742341e+01
1.0000000000000000e+00,-3.1142156818625949e+07,4.8111120016742341e+01
1.0000000000000000e+00,-3.1142156818625949e+07,4.8111120016742341e+01
1.0000000000000000e+00,-3.1142156818625949e+07,4.8111120016742341e+01
1.0000000000000000e+00,-2.5926964850045534e+05,2.6217318504400322e-01
1.0000000000000000e+00,-2.5926964850045534e+05,2.6217318504400322e-01
1.0000000000000000e+00,-2.5926964850045534e+05,2.6217318504400322e-01
1.0000000000000000e+00,-2.5926964850045534e+05,2.6217318504400322e-01
1.0000000000000000e+00,-3.4787009986990481e+06,4.3970733072670214e+00
1.0000000000000000e+00,-3.4787009986990481e+06,4.3970733072670214e+00
1.0000000000000000e+00,-3.4787009986990481e+06,4.3970733072670214e+00
1.0000000000000000e+00,-3.4787009986990481e+06,4.3970733072670214e+00
1.0000000000000000e+00,-1.4719663856664421e+07,2.0672927771438342e+01
1.0000000000000000e+00,-1.4719663856664421e+07,2.0672927771438342e+01
1.0000000000000000e+00,-1.4719663856664421e+07,2.0672927771438342e+01
1.0000000000000000e+00,-1.4719663856664421e+07,2.0672927771438342e+01
1.0000000000000000e+00,-6.2284313637251899e+07,9.6222240033484681e+01
1.0000000000000000e+00,-6.2284313637251899e+07,9.6222240033484681e+01
1.0000000000000000e+00,-6.2284313637251899e+07,9.6222240033484681e+01
1.0000000000000000e+00,-6.2284313637251899e+07,9.6222240033484681e+01
1.0000000000000000e+00,-5.1853929700091068e+05,5.2434637008800644e-01
1.0000000000000000e+00,-5.1853929700091068e+05,5.2434637008800644e-01
1.0000000000000000e+00,-5.1853929700091068e+05,5.2434637008800644e-01
1.0000000000000000e+00,-5.1853929700091068e+05,5.2434637008800644e-01
1.0000000000000000e+00,-6.9574019973980961e+06,8.7941466145340428e+00
1.0000000000000000e+00,-6.9574019973980961e+06,8.7941466145340428e+00
1.0000000000000000e+00,-6.9574019973980961e+06,8.7941466145340428e+00
1.0000000000000000e+00,-6.9574019973980961e+06,8.7941466145340428e+00
1.0000000000000000e+00,-2.9439327713328842e+07,4.1345855542876684e+01
1.0000000000000000e+00,-2.9439327713328842e+07,4.1345855542876684e+01
1.0000000000000000e+00,-2.9439327713328842e+07,4.1345855542876684e+01
1.0000000000000000e+00,-2.9439327713328842e+07,4.1345855542876684e+01
1.0000000000000000e+00,-1.2456862727450380e+08,1.9244448006696936e+02
1.0000000000000000e+00,-1.2456862727450380e+08,1.9244448006696936e+02
1.0000000000000000e+00,-1.2456862727450380e+08,1.9244448006696936e+02
1.0000000000000000e+00,-1.2456862727450380e+08,1.9244448006696936e+02
1.0000000000000000e+00,-1.0370785940018214e+06,1.0486927401760129e+00
1.0000000000000000e+00,-1.0370785940018214e+06,1.0486927401760129e+00
1.0000000000000000e+00,-1.0370785940018214e+06,1.0486927401760129e+00
1.0000000000000000e+00,-1.0370785940018214e+06,1.0486927401760129e+00
1.0000000000000000e+00,-1.3914803994796192e+07,1.7588293229068086e+01
1.0000000000000000e+00,-1.3914803994796192e+07,1.7588293229068086e+01
1.0000000000000000e+00,-1.3914803994796192e+07,1.7588293229068086e+01
1.0000000000000000e+00,-1.3914803994796192e+07,1.7588293229068086e+01
1.0000000000000000e+00,-5.8878655426657684e+07,8.2691711085753369e+01
1.0000000000000000e+00,-5.8878655426657684e+07,8.2691711085753369e+01
1.0000000000000000e+00,-5.8878655426657684e+07,8.2691711085753369e+01
1.0000000000000000e+00,-5.8878655426657684e+07,8.2691711085753369e+01
1.0000000000000000e+00,-2.4913725454900759e+08,3.8488896013393872e+02
1.0000000000000000e+00,-2.4913725454900759e+08,3.8488896013393872e+02
1.0000000000000000e+00,-2.4913725454900759e+08,3.8488896013393872e+02
1.0000000000000000e+00,-2.4913725454900759e+08,3.8488896013393872e+02
1.0000000000000000e+00,-1.5556178910027321e+06,1.5730391102640191e+00
1.0000000000000000e+00,-1.5556178910027321e+06,1.5730391102640191e+00
1.0000000000000000e+00,-1.5556178910027321e+06,1.5730391102640191e+00
1.0000000000000000e+00,-1.5556178910027321e+06,1.5730391102640191e+00
1.0000000000000000e+00,-2.0872205992194287e+07,2.6382439843602128e+01
1.0000000000000000e+00,-2.0872205992194287e+07,2.6382439843602128e+01
1.0000000000000000e+00,-2.0872205992194287e+07,2.6382439843602128e+01
1.0000000000000000e+00,-2.0872205992194287e+07,2.6382439843602128e+01
1.0000000000000000e+00,-8.8317983139986530e+07,1.2403756662863006e+02
1.0000000000000000e+00,-8.8317983139986530e+07,1.2403756662863006e+02
1.0000000000000000e+00,-8.8317983139986530e+07,1.2403756662863006e+02
1.0000000000000000e+00,-8.8317983139986530e+07,1.2403756662863006e+02
1.0000000000000000e+00,-3.7370588182351136e+08,5.7733344020090806e+02
1.0000000000000000e+00,-3.7370588182351136e+08,5.7733344020090806e+02
1.0000000000000000e+00,-3.7370588182351136e+08,5.7733344020090806e+02
1.0000000000000000e+00,-3.7370588182351136e+08,5.7733344020090806e+02
1.0000000000000000e+00,-2.0741571880036427e+06,2.0973854803520258e+00
1.0000000000000000e+00,-2.0741571880036427e+06,2.0973854803520258e+00
1.0000000000000000e+00,-2.0741571880036427e+06,2.0973854803520258e+00
1.0000000000000000e+00,-2.0741571880036427e+06,2.0973854803520258e+00
1.0000000000000000e+00,-2.7829607989592385e+07,3.5176586458136171e+01
1.0000000000000000e+00,-2.7829607989592385e+07,3.5176586458136171e+01
1.0000000000000000e+00,-2.7829607989592385e+07,3.5176586458136171e+01
1.0000000000000000e+00,-2.7829607989592385e+07,3.5176586458136171e+01
1.0000000000000000e+00,-1.1775731085331537e+08,1.6538342217150674e+02
1.0000000000000000e+00,-1.1775731085331537e+08,1.6538342217150674e+02
1.0000000000000000e+00,-1.1775731085331537e+08,1.6538342217150674e+02
1.0000000000000000e+00,-1.1775731085331537e+08,1.6538342217150674e+02
1.0000000000000000e+00,-4.9827450909801519e+08,7.6977792026787745e+02
1.0000000000000000e+00,-4.9827450909801519e+08,7.6977792026787745e+02
1.0000000000000000e+00,-4.9827450909801519e+08,7.6977792026787745e+02
1.0000000000000000e+00,-4.9827450909801519e+08,7.6977792026787745e+02
