x,y
8.9000000000000000e+01,7.6212410000000006e+01
9.0000000000000000e+01,7.8063109999999995e+01
9.1000000000000000e+01,7.5377009999999999e+01
9.2000000000000000e+01,8.7544489999999996e+01
9.3000000000000000e+01,8.9505880000000005e+01
9.4000000000000000e+01,9.5820980000000006e+01
9.5000000000000000e+01,9.7483900000000006e+01
9.6000000000000000e+01,1.0086069999999999e+02
9.7000000000000000e+01,1.0248510000000000e+02
9.8000000000000000e+01,1.0573110000000000e+02
9.9000000000000000e+01,1.1134890000000000e+02
1.0000000000000000e+02,1.1103050000000000e+02
1.0100000000000000e+02,1.1019199999999999e+02
1.0200000000000000e+02,1.1835809999999999e+02
1.0300000000000000e+02,1.1880860000000000e+02
1.0400000000000000e+02,1.2242489999999999e+02
1.0500000000000000e+02,1.2409529999999999e+02
1.0600000000000000e+02,1.2593370000000000e+02
1.0700000000000000e+02,1.2785330000000000e+02
1.0800000000000000e+02,1.3103610000000000e+02
1.0900000000000000e+02,1.3333430000000001e+02
1.1000000000000000e+02,1.3512780000000001e+02
1.1100000000000000e+02,1.3171129999999999e+02
1.1200000000000000e+02,1.3191510000000000e+02
1.1300000000000000e+02,1.3211070000000001e+02
1.1400000000000000e+02,1.2768980000000001e+02
1.1500000000000000e+02,1.3321480000000000e+02
1.1600000000000000e+02,1.2822960000000000e+02
1.1700000000000000e+02,1.3359020000000001e+02
1.1800000000000000e+02,1.2725390000000000e+02
1.1900000000000000e+02,1.2834819999999999e+02
1.2000000000000000e+02,1.2486940000000000e+02
1.2100000000000000e+02,1.2460310000000000e+02
1.2200000000000000e+02,1.1706480000000001e+02
1.2300000000000000e+02,1.1819660000000000e+02
1.2400000000000000e+02,1.1954080000000000e+02
1.2500000000000000e+02,1.1479460000000000e+02
1.2600000000000000e+02,1.1427800000000001e+02
1.2700000000000000e+02,1.2034840000000000e+02
1.2800000000000000e+02,1.1486470000000000e+02
1.2900000000000000e+02,1.1165140000000000e+02
1.3000000000000000e+02,1.1018259999999999e+02
1.3100000000000000e+02,1.0844610000000000e+02
1.3200000000000000e+02,1.0905710000000001e+02
1.3300000000000000e+02,1.0653080000000000e+02
1.3400000000000000e+02,1.0946910000000000e+02
1.3500000000000000e+02,1.0687090000000001e+02
1.3600000000000000e+02,1.0731920000000000e+02
1.3700000000000000e+02,1.0690000000000001e+02
1.3800000000000000e+02,1.0965260000000001e+02
1.3900000000000000e+02,1.0716020000000000e+02
1.4000000000000000e+02,1.0825090000000000e+02
1.4100000000000000e+02,1.0496310000000000e+02
1.4200000000000000e+02,1.0936010000000000e+02
1.4300000000000000e+02,1.0766960000000000e+02
1.4400000000000000e+02,9.9772859999999994e+01
1.4500000000000000e+02,1.0496440000000000e+02
1.4600000000000000e+02,1.0613760000000001e+02
1.4700000000000000e+02,1.0658159999999999e+02
1.4800000000000000e+02,1.0012860000000001e+02
1.4900000000000000e+02,1.0166910000000000e+02
1.5000000000000000e+02,9.6442539999999994e+01
1.5100000000000000e+02,9.7341690000000000e+01
1.5200000000000000e+02,9.6974119999999999e+01
1.5300000000000000e+02,9.0734600000000000e+01
1.5400000000000000e+02,9.3379490000000004e+01
1.5500000000000000e+02,8.2123310000000004e+01
1.5600000000000000e+02,8.3016570000000002e+01
1.5700000000000000e+02,7.8873599999999996e+01
1.5800000000000000e+02,7.4869709999999998e+01
1.5900000000000000e+02,7.2793409999999994e+01
1.6000000000000000e+02,6.5147440000000003e+01
1.6100000000000000e+02,6.7021270000000001e+01
1.6200000000000000e+02,6.0161360000000002e+01
1.6300000000000000e+02,5.7139960000000002e+01
1.6400000000000000e+02,5.4057690000000001e+01
1.6500000000000000e+02,5.0422649999999997e+01
1.6600000000000000e+02,4.7824300000000001e+01
1.6700000000000000e+02,4.2857480000000002e+01
1.6800000000000000e+02,4.2454949999999997e+01
1.6900000000000000e+02,3.8308079999999997e+01
1.7000000000000000e+02,3.6957940000000001e+01
1.7100000000000000e+02,3.3945430000000002e+01
1.7200000000000000e+02,3.4190170000000002e+01
1.7300000000000000e+02,3.1660969999999999e+01
1.7400000000000000e+02,2.3561720000000001e+01
1.7500000000000000e+02,2.9611429999999999e+01
1.7600000000000000e+02,2.3887650000000001e+01
1.7700000000000000e+02,2.2498120000000000e+01
1.7800000000000000e+02,2.4869009999999999e+01
1.7900000000000000e+02,1.7294809999999998e+01
1.8000000000000000e+02,1.8092910000000000e+01
1.8100000000000000e+02,1.5348129999999999e+01
1.8200000000000000e+02,1.4779970000000000e+01
1.8300000000000000e+02,1.3878320000000000e+01
1.8400000000000000e+02,1.2888909999999999e+01
1.8500000000000000e+02,1.6207630000000002e+01
1.8600000000000000e+02,1.6290240000000001e+01
1.8700000000000000e+02,1.5297120000000000e+01
1.8800000000000000e+02,1.4978389999999999e+01
1.8900000000000000e+02,1.2113300000000001e+01
1.9000000000000000e+02,1.4241680000000001e+01
1.9100000000000000e+02,1.2538240000000000e+01
1.9200000000000000e+02,1.5198180000000001e+01
1.9300000000000000e+02,1.1704780000000000e+01
1.9400000000000000e+02,1.5837450000000000e+01
1.9500000000000000e+02,1.0035850000000000e+01
1.9600000000000000e+02,9.3075740000000007e+00
1.9700000000000000e+02,1.2868000000000000e+01
1.9800000000000000e+02,8.5716710000000003e+00
1.9900000000000000e+02,1.1604150000000001e+01
2.0000000000000000e+02,1.2427720000000001e+01
2.0100000000000000e+02,1.1236269999999999e+01
2.0200000000000000e+02,1.1131980000000000e+01
2.0300000000000000e+02,7.7611169999999996e+00
2.0400000000000000e+02,6.7582500000000003e+00
2.0500000000000000e+02,1.4233750000000001e+01
2.0600000000000000e+02,1.0638760000000000e+01
2.0700000000000000e+02,8.8935809999999993e+00
2.0800000000000000e+02,1.1553979999999999e+01
2.0900000000000000e+02,1.1572210000000000e+01
2.1000000000000000e+02,1.1583470000000000e+01
2.1100000000000000e+02,9.7248570000000001e+00
2.1200000000000000e+02,1.1438540000000000e+01
2.1300000000000000e+02,1.1226360000000000e+01
2.1400000000000000e+02,1.0170150000000000e+01
2.1500000000000000e+02,1.2507650000000000e+01
2.1600000000000000e+02,6.2004940000000000e+00
2.1700000000000000e+02,9.0189020000000006e+00
2.1800000000000000e+02,1.0805569999999999e+01
2.1900000000000000e+02,1.3095910000000000e+01
2.2000000000000000e+02,3.9140329999999999e+00
2.2100000000000000e+02,9.5677230000000009e+00
2.2200000000000000e+02,8.0383379999999995e+00
2.2300000000000000e+02,1.0230960000000000e+01
2.2400000000000000e+02,9.3673579999999994e+00
2.2500000000000000e+02,7.6959369999999998e+00
2.2600000000000000e+02,6.1185520000000002e+00
2.2700000000000000e+02,8.7931919999999995e+00
2.2800000000000000e+02,7.7966819999999997e+00
2.2900000000000000e+02,1.2450640000000000e+01
2.3000000000000000e+02,1.0616009999999999e+01
2.3100000000000000e+02,6.0010000000000003e+00
2.3200000000000000e+02,6.7650959999999998e+00
2.3300000000000000e+02,8.7646519999999999e+00
2.3400000000000000e+02,4.5864170000000000e+00
2.3500000000000000e+02,8.3907819999999997e+00
2.3600000000000000e+02,7.2092010000000002e+00
2.3700000000000000e+02,1.0012090000000001e+01
2.3800000000000000e+02,7.3274609999999996e+00
2.3900000000000000e+02,6.5251359999999998e+00
2.4000000000000000e+02,2.8400650000000001e+00
2.4100000000000000e+02,1.0323710000000000e+01
2.4200000000000000e+02,4.7900349999999996e+00
2.4300000000000000e+02,8.3764310000000002e+00
2.4400000000000000e+02,6.2639800000000001e+00
2.4500000000000000e+02,2.7058920000000000e+00
2.4600000000000000e+02,8.3621090000000002e+00
2.4700000000000000e+02,8.9835069999999995e+00
2.4800000000000000e+02,3.3624689999999999e+00
2.4900000000000000e+02,1.1826779999999999e+00
2.5000000000000000e+02,4.8753120000000001e+00
