j1,j2,j3,j4,j5,j6,j7,j8
8.4130585919146605e-01,-1.4537765246828533e+03,1.3140455149913044e-06,-3.0948399969075203e-05,1.1389011188619675e-04,6.7048827051027446e-11,-1.9211366317276795e-09,9.2983012975619679e-09
8.3326796655878543e-01,-1.5198807710032247e+03,1.7610505915275171e-06,-4.1025434580225031e-05,1.4933258187201911e-04,9.8595055759915160e-11,-2.8016771044737494e-09,1.3448050101473996e-08
8.2530686849168244e-01,-1.5845891875040302e+03,2.3525752000097709e-06,-5.4203332608225117e-05,1.9513199738961044e-04,1.4452046385923381e-10,-4.0724710551821207e-09,1.9384962222666899e-08
8.1742183128972434e-01,-1.6479224118800844e+03,3.1327479477393311e-06,-7.1376529241292923e-05,2.5410044409900279e-04,2.1116105072910061e-10,-5.9003465438928217e-09,2.7849635687174117e-08
8.0961212826230178e-01,-1.7099008148899813e+03,4.1583175524666616e-06,-9.3678577821968949e-05,3.2974859393333073e-04,3.0754490709848989e-10,-8.5207161781079218e-09,3.9876951713545069e-08
8.0187703966165591e-01,-1.7705445035729363e+03,5.5019939228346804e-06,-1.2254040864937400e-04,4.2644062209982157e-04,4.4649183609539241e-10,-1.2264594947337115e-08,5.6907720555644222e-08
7.9421585261654670e-01,-1.8298733244285236e+03,7.2565938927221231e-06,-1.5976117114217025e-04,5.4957842872906560e-04,6.4614317731061084e-10,-1.7595771004522554e-08,8.0940546620803752e-08
7.8662786106655347e-01,-1.8879068665597283e+03,9.5401628730792307e-06,-2.0759394411820406e-04,7.0581941000189387e-04,9.3208230039199454e-10,-2.5161748115541974e-08,1.1473757140687141e-07
7.7911236569700415e-01,-1.9446644647797223e+03,1.2502274127541389e-05,-2.6884890283865006e-04,9.0333231353786425e-04,1.3402629645970189e-09,-3.5863292511872871e-08,1.6210208215366537e-07
7.7166867387452620e-01,-2.0001652026827719e+03,1.6331741703409983e-05,-3.4701684771405532e-04,1.1520959344106635e-03,1.9210383304027501e-09,-5.0949010183609577e-08,2.2825156562257092e-07
7.6429609958321265e-01,-2.0544279156796756e+03,2.1266021366713319e-05,-4.4641632053004596e-04,1.4642455313385507e-03,2.7446836898744247e-09,-7.2143461851611270e-08,3.2031697062115406e-07
7.5699396336139857e-01,-2.1074711939981335e+03,2.7602616196642733e-05,-5.7236784945358370e-04,1.8544718322296113e-03,3.9089384342648640e-09,-1.0182002833573119e-07,4.4800812467721721e-07
7.4976159223904126e-01,-2.1593133856484387e+03,3.5712849641635212e-05,-7.3139916066068905e-04,2.3404773141142048e-03,5.5492669444098031e-09,-1.4323323895555029e-07,6.2449692184619932e-07
7.4259831967569934e-01,-2.2099725993548814e+03,4.6058418491265959e-05,-9.3148545556736282e-04,2.9434940395928664e-03,7.8527660826679034e-09,-2.0082978090458201e-07,8.6758465350779422e-07
7.3550348549910305e-01,-2.2594667074532445e+03,5.9211190809187440e-05,-1.1823290580778548e-03,3.6888666612029065e-03,1.1076944065850681e-08,-2.8066317796289822e-07,1.2012384016812043e-06
7.2847643584431310e-01,-2.3078133487547839e+03,7.5876768559468674e-05,-1.4956828618442465e-03,4.6067032144802792e-03,1.5574980878162085e-08,-3.9094448002657092e-07,1.6576045953126609e-06
7.2151652309345971e-01,-2.3550299313770524e+03,9.6922390272060130e-05,-1.8857220251332020e-03,5.7325949564049341e-03,2.1829577951254781e-08,-5.4277062617999893e-07,2.2796366299559952e-06
7.1462310581605737e-01,-2.4011336355419526e+03,1.2340980408667956e-04,-2.3694682384642475e-03,7.1084047153927420e-03,3.0498144233117118e-08,-7.5108389765782180e-07,3.1245090142565390e-06
7.0779554870989081e-01,-2.4461414163413829e+03,1.5663379391802596e-04,-2.9672705919830838e-03,8.7831209522699280e-03,4.2472883497506719e-08,-1.0359306176575880e-06,4.2680341447492623e-06
7.0103322254246470e-01,-2.4900700064708344e+03,1.9816708886150622e-04,-3.7033465566438280e-03,1.0813771945399979e-02,5.8960388492571766e-08,-1.4241056394941815e-06,5.8103510091362604e-06
6.9433550409301314e-01,-2.5329359189313118e+03,2.4991242536772247e-04,-4.6063858243778604e-03,1.3266391174208239e-02,8.1586665607686507e-08,-1.9512919640059164e-06,7.8832195345839023e-06
6.8770177609506311e-01,-2.5747554496999164e+03,3.1416255969013819e-04,-5.7102186849279516e-03,1.6217021065195385e-02,1.1253517471925912e-07,-2.6648329373520555e-06,1.0659331749408222e-05
6.8113142717954711e-01,-2.6155446803694608e+03,3.9366904065507829e-04,-7.0545492085390040e-03,1.9752737783909211e-02,1.5472755133122442e-07,-3.6273089313681602e-06,1.4364143368217915e-05
6.7462385181845874e-01,-2.6553194807574537e+03,4.9172054539898191e-04,-8.6857517139276152e-03,2.3972674730440218e-02,2.1205927548738141e-07,-4.9211323706703678e-06,1.9290838893027842e-05
6.6817845026904654e-01,-2.6940955114847957e+03,6.1223154836836317e-04,-1.0657726793996467e-02,2.8989016879670391e-02,2.8970577440751776e-07,-6.6544257558309204e-06,2.5819171932623969e-05
6.6179462851854187e-01,-2.7318882265245406e+03,7.5984203117923979e-04,-1.3032810518786320e-02,3.4927932190347337e-02,3.9451842226268610e-07,-8.9685083896131913e-06,3.4439072216114653e-05
6.5547179822941370e-01,-2.7687128757210435e+03,9.4002884218068693e-04,-1.5882727317484885e-02,4.1930400118160092e-02,5.3553478027931087e-07,-1.2047390417163378e-05,4.5780083585220829e-05
6.4920937668514744e-01,-2.8045845072798370e+03,1.1592291739045914e-03,-1.9289573453772402e-02,5.0152890979808247e-02,7.2463337474713437e-07,-1.6129759215171414e-05,6.0647894649044515e-05
6.4300678673654099e-01,-2.8395179702285650e+03,1.4249764381924648e-03,-2.3346813963345342e-02,5.9767843746164076e-02,9.7737053389683520e-07,-2.1524044845689661e-05,8.0069446825965546e-05
6.3686345674851452e-01,-2.8735279168492975e+03,1.7460485771277560e-03,-2.8160271451916453e-02,7.0963884058829460e-02,1.3140455149913044e-06,-2.8627269971394560e-05,1.0534835349473198e-04
6.3077882054742829e-01,-2.9066288050825497e+03,2.1326285479854796e-03,-3.3849080313625532e-02,8.3945719177791311e-02,1.7610505915275171e-06,-3.7948526986708161e-05,1.3813263823161771e-04
6.2475231736890313e-01,-2.9388349009033204e+03,2.5964763581439957e-03,-4.0546574808776638e-02,9.8933642533414995e-02,2.3525752000097709e-06,-5.0138082662608238e-05,1.8049709758538967e-04
6.1878339180614084e-01,-2.9701602806694759e+03,3.1511115984444414e-03,-4.8401074152106621e-02,1.1616257796505590e-01,3.1327479477393311e-06,-6.6023289548195954e-05,2.3504291079157758e-04
6.1287149375873673e-01,-3.0006188334427752e+03,3.8120049296441576e-03,-5.7576522457345354e-02,1.3588059299933503e-01,4.1583175524666616e-06,-8.6652684485321284e-05,3.0501744938833095e-04
6.0701607838198224e-01,-3.0302242632828552e+03,4.5967764172778740e-03,-6.8252936243741874e-02,1.5834681208548115e-01,5.5019939228346804e-06,-1.1334987800067096e-04,3.9445757544233492e-04
6.0121660603665206e-01,-3.0589900915144858e+03,5.5253979888039281e-03,-8.0626607452626925e-02,1.8382866499198938e-01,7.2565938927221231e-06,-1.4777908330650751e-04,5.0836004657438586e-04
5.9547254223926982e-01,-3.0869296589683750e+03,6.6203966096800518e-03,-9.4910005796373223e-02,2.1259841298387602e-01,9.5401628730792307e-06,-1.9202439830933875e-04,6.5288295425175165e-04
5.8978335761285050e-01,-3.1140561281958508e+03,7.9070540515934415e-03,-1.1133132104643566e-01,2.4492890630215847e-01,1.2502274127541389e-05,-2.4868523512575129e-04,8.3558239002252423e-04
5.8414852783811200e-01,-3.1403824856576903e+03,9.4135983697016309e-03,-1.3013358386275536e-01,2.8108854114355158e-01,1.6331741703409983e-05,-3.2099058413550120e-04,1.0656887393298638e-03
5.7856753360515423e-01,-3.1659215438874039e+03,1.1171381433530834e-02,-1.5157330329014634e-01,3.2133540297511026e-01,2.1266021366713319e-05,-4.1293509649029250e-04,1.3544271164881595e-03
5.7303986056559841e-01,-3.1906859436292521e+03,1.3215036089234848e-02,-1.7591856041989432e-01,3.6591060567338018e-01,2.7602616196642733e-05,-5.2944026074456488e-04,1.7153864448123904e-03
5.6756499928518467e-01,-3.2146881559512858e+03,1.5582605794334500e-02,-2.0344650125083125e-01,4.1503086255169575e-01,3.5712849641635212e-05,-6.7654422361113737e-04,2.1649415155556399e-03
5.6214244519682244e-01,-3.2379404843336974e+03,1.8315638888734179e-02,-2.3444017777579748e-01,4.6888035555159491e-01,4.6058418491265959e-05,-8.6162404639981050e-04,2.7227319866234010e-03
5.5677169855408903e-01,-3.2604550667327453e+03,2.1459239080080395e-02,-2.6918469502052850e-01,5.2760200224023579e-01,5.9211190809187440e-05,-1.0936543787220157e-03,3.4122016616126888e-03
5.5145226438517214e-01,-3.2822438776205445e+03,2.5062063262558762e-02,-3.0796263337032209e-01,5.9128825607101843e-01,7.5876768559468674e-05,-1.3835066472059280e-03,4.2612004733942584e-03
5.4618365244725409e-01,-3.3033187300009927e+03,2.9176257493216957e-02,-3.5104873015838645e-01,6.5997161269776650e-01,9.6922390272060130e-05,-1.7442928732482115e-03,5.3026503346745631e-03
5.4096537718132931e-01,-3.3236912774020875e+03,3.3857321857023122e-02,-3.9870382218830430e-01,7.3361503282647988e-01,1.2340980408667956e-04,-2.1917581205794286e-03,6.5752743617382868e-03
5.3579695766745605e-01,-3.3433730158449257e+03,3.9163895098987066e-02,-4.5116807154033106e-01,8.1210252877259592e-01,1.5663379391802596e-04,-2.7447252975843521e-03,8.1243868808496822e-03
5.3067791758043370e-01,-3.3623752857896279e+03,4.5157450324860911e-02,-5.0865352045923329e-01,8.9523019600825060e-01,1.9816708886150622e-04,-3.4255955648955405e-03,1.0002739049494979e-02
5.2560778514590456e-01,-3.3807092740584580e+03,5.1901893803805367e-02,-5.7133604699228946e-01,9.8269800082673786e-01,2.4991242536772247e-04,-4.2609068875495201e-03,1.2271411836142620e-02
5.2058609309687487e-01,-3.3983860157363993e+03,5.9463059974303172e-02,-6.3934682084370764e-01,1.0741026590174287e+00,3.1416255969013819e-04,-5.2819522835583560e-03,1.5000744485305730e-02
5.1561237863065112e-01,-3.4154163960494329e+03,6.7908097178709423e-02,-7.1276338798773409e-01,1.1689319562998841e+00,3.9366904065507829e-04,-6.5254580178985772e-03,1.8271282450116017e-02
5.1068618336618787e-01,-3.4318111522207823e+03,7.7304740443299741e-02,-7.9160054213938924e-01,1.2665608674230229e+00,4.9172054539898191e-04,-8.0343203353830453e-03,2.2174724125657203e-02
5.0580705330184261e-01,-3.4475808753053593e+03,8.7720469779792393e-02,-8.7580117028144722e-01,1.3662498256390576e+00,6.1223154836836317e-04,-9.8583972844467314e-03,2.6814840613695108e-02
5.0097453877353548e-01,-3.4627360120026774e+03,9.9221554998863246e-02,-9.6522728702894167e-01,1.4671454762839913e+00,7.5984203117923979e-04,-1.2055349729877346e-02,3.2308337276071290e-02
4.9618819441330680e-01,-3.4772868664484540e+03,1.1187199087002818e-01,-1.0596514975209068e+00,1.5682842163309423e+00,9.4002884218068693e-04,-1.4691522768673519e-02,3.8785620109298091e-02
4.9144757910827286e-01,-3.4912436019851702e+03,1.2573232959442790e-01,-1.1587491495422475e+00,1.6685987753408364e+00,1.1592291739045914e-03,-1.7842855444739469e-02,4.6391424156322622e-02
4.8675225595997168e-01,-3.5046162429117962e+03,1.4085842092104500e-01,-1.2620914514525634e+00,1.7669280320335887e+00,1.4249764381924648e-03,-2.1595802916094441e-02,5.5285255465201771e-02
4.8210179224409866e-01,-3.5174146762129440e+03,1.5730007376080374e-01,-1.3691398420140357e+00,1.8620301851390884e+00,1.7460485771277560e-03,-2.6048251093022712e-02,6.5641592754417250e-02
4.7749575937062605e-01,-3.5296486532676677e+03,1.7509965675011338e-01,-1.4792419002249579e+00,1.9525993082969444e+00,2.1326285479854796e-03,-3.1310399290103617e-02,7.7649790239456964e-02
4.7293373284430434e-01,-3.5413277915381509e+03,1.9429065878548815e-01,-1.5916290767707189e+00,2.0372852182665202e+00,2.5964763581439957e-03,-3.7505581698118393e-02,9.1513619343408875e-02
4.6841529222553968e-01,-3.5524615762384929e+03,2.1489623398220536e-01,-1.7054165128827818e+00,2.1147164759746495e+00,3.1511115984444414e-03,-4.4770993590698624e-02,1.0745038461767670e-01
4.6394002109164673e-01,-3.5630593619838469e+03,2.3692775868212176e-01,-1.8196051866786951e+00,2.1835262240144342e+00,3.8120049296441576e-03,-5.3258283273044459e-02,1.2568954852438494e-01
4.5950750699847009e-01,-3.5731303744201036e+03,2.6038343092302901e-01,-1.9330865911725676e+00,2.2423804457601784e+00,4.5967764172778740e-03,-6.3133966025461230e-02,1.4647080117907005e-01
4.5511734144237376e-01,-3.5826837118343660e+03,2.8524694505730519e-01,-2.0446501021707633e+00,2.2900081144312550e+00,5.5253979888039281e-03,-7.4579611893679898e-02,1.7004151511759016e-01
4.5076911982259266e-01,-3.5917283467464181e+03,3.1148627584740707e-01,-2.1529931386572776e+00,2.3252325897498602e+00,6.6203966096800518e-03,-8.7791755361645227e-02,1.9665353201008534e-01
4.4646244140394475e-01,-3.6002731274814105e+03,3.3905260725444225e-01,-2.2567341538855676e+00,2.3470035200409902e+00,7.9070540515934415e-03,-1.0298147196795299e-01,2.2655923832949657e-01
4.4219690927989869e-01,-3.6083267797239732e+03,3.6787944117144233e-01,-2.3544284234972310e+00,2.3544284234972310e+00,9.4135983697016309e-03,-1.2037356507304869e-01,2.6000690055778519e-01
4.3797213033599486e-01,-3.6158979080539734e+03,3.9788192045120468e-01,-2.4445865192522018e+00,2.3468030584821138e+00,1.1171381433530834e-02,-1.4020530554338539e-01,2.9723524775197702e-01
4.3378771521361548e-01,-3.6229949974641163e+03,4.2895639867907298e-01,-2.5256952754223820e+00,2.3236396533885917e+00,1.3215036089234848e-02,-1.6272466838840222e-01,3.3846731024787663e-01
4.2964327827410126e-01,-3.6296264148596074e+03,4.6098028621083359e-01,-2.5962409719394151e+00,2.2846920553066852e+00,1.5582605794334500e-02,-1.8818801365701890e-01,3.8390354786031855e-01
4.2553843756321041e-01,-3.6358004105400696e+03,4.9381219803334614e-01,-2.6547343766272689e+00,2.2299768763669059e+00,1.8315638888734179e-02,-2.1685716444261266e-01,4.3371432888522526e-01
4.2147281477591764e-01,-3.6415251196639283e+03,5.2729242404304855e-01,-2.6997372111004085e+00,2.1597897688803269e+00,2.1459239080080395e-02,-2.4899584289398885e-01,4.8803185207221816e-01
4.1744603522154927e-01,-3.6468085636954543e+03,5.6124373644323489e-01,-2.7298895340598945e+00,2.0747160458855198e+00,2.5062063262558762e-02,-2.8486543586754787e-01,5.4694163686569197e-01
4.1345772778925149e-01,-3.6516586518346694e+03,5.9547254223926982e-01,-2.7439374746385554e+00,1.9756349817397598e+00,2.9176257493216957e-02,-3.2472007539650749e-01,6.1047374174543412e-01
4.0950752491378833e-01,-3.6560831824303023e+03,6.2977038140100317e-01,-2.7407606998571659e+00,1.8637172759028726e+00,3.3857321857023122e-02,-3.6880103552418148e-01,6.7859390536449382e-01
4.0559506254166705e-01,-3.6600898443760034e+03,6.6391576333547353e-01,-2.7193989666220992e+00,1.7404153386381436e+00,3.9163895098987066e-02,-4.1733046617480624e-01,7.5119483911465124e-01
4.0171998009758608e-01,-3.6636862184899851e+03,6.9767632607103103e-01,-2.6790770921127591e+00,1.6074462552676554e+00,4.5157450324860911e-02,-4.7050450642479080e-01,8.2808793130763181e-01
3.9788192045120468e-01,-3.6668797788783022e+03,7.3081129422000390e-01,-2.6192276784844939e+00,1.4667674999513167e+00,5.1901893803805367e-02,-5.2848584346786787e-01,9.0899565076473265e-01
3.9408052988422931e-01,-3.6696778942819433e+03,7.6307420360133615e-01,-2.5395109495852468e+00,1.3205456937843281e+00,5.9463059974303172e-02,-5.9139580928042967e-01,9.9354495959112188e-01
3.9031545805781470e-01,-3.6720878294079207e+03,7.9421585261654670e-01,-2.4398310992380314e+00,1.1711189276342551e+00,6.7908097178709423e-02,-6.5930613388865400e-01,1.0812620595773927e+00
3.8658635798027652e-01,-3.6741167462445478e+03,8.2398743333170321e-01,-2.3203486122620767e+00,1.0209533893953138e+00,7.7304740443299741e-02,-7.3223050147893520e-01,1.1715688023662962e+00
3.8289288597511206e-01,-3.6757717053610759e+03,8.5214378896621135e-01,-2.1814880997535009e+00,8.7259523990140042e-01,8.7720469779792393e-02,-8.1011608251033873e-01,1.2637810887161283e+00
3.7923470164932721e-01,-3.6770596671918765e+03,8.7844673934993134e-01,-2.0239412874622418e+00,7.2861886348640692e-01,9.9221554998863246e-02,-8.9283524050177088e-01,1.3571095655626917e+00
3.7561146786206528e-01,-3.6779874933053434e+03,9.0266841208094206e-01,-1.8486649079417694e+00,5.9157277054136614e-01,1.1187199087002818e-01,-9.8017763520683898e-01,1.4506629001061215e+00
3.7202285069353591e-01,-3.6785619476576830e+03,9.2459451476021071e-01,-1.6568733704502978e+00,4.6392454372608338e-01,1.2573232959442790e-01,-1.0718429633265789e+00,1.5434538671902736e+00
3.6846851941424086e-01,-3.6787896978317808e+03,9.4402748291783567e-01,-1.4500262137617956e+00,3.4800629130283089e-01,1.4085842092104500e-01,-1.1674345925936209e+00,1.6344084296310692e+00
3.6494814645449375e-01,-3.6786773162612972e+03,9.6078943915232318e-01,-1.2298104821149736e+00,2.4596209642299474e-01,1.5730007376080374e-01,-1.2664543538629831e+00,1.7223779212536570e+00
3.6146140737423094e-01,-3.6782312814401739e+03,9.7472490160179392e-01,-9.9811829924023698e-01,1.5969892787843792e-01,1.7509965675011338e-01,-1.3682987577080858e+00,1.8061543601746735e+00
3.5800798083311075e-01,-3.6774579791177134e+03,9.8570318412244295e-01,-7.5702004540603618e-01,9.0842405448724337e-02,1.9429065878548815e-01,-1.4722568960129150e+00,1.8844888268965312e+00
3.5458754856089897e-01,-3.6763637034794006e+03,9.9362043637914899e-01,-5.0873366342612425e-01,4.0698693074089944e-02,2.1489623398220536e-01,-1.5775102744165732e+00,1.9561127402765506e+00
3.5119979532813644e-01,-3.6749546583136198e+03,9.9840127931760636e-01,-2.5559072750530720e-01,1.0223629100212290e-02,2.3692775868212176e-01,-1.6831347976777933e+00,2.0197617572133519e+00
3.4784440891708751e-01,-3.6732369581644443e+03,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.6038343092302901e-01,-1.7881050968346248e+00,2.0742019123281650e+00
3.4452108009296539e-01,-3.6712166294706394e+03,9.9840127931760636e-01,2.5559072750530720e-01,1.0223629100212290e-02,2.8524694505730519e-01,-1.8913013445079567e+00,2.1182575058489115e+00
3.4122950257543355e-01,-3.6688996116910616e+03,9.9362043637914899e-01,5.0873366342612425e-01,4.0698693074089944e-02,3.1148627584740707e-01,-1.9915186532579821e+00,2.1508401455186203e+00
3.3796937301037827e-01,-3.6662917584165834e+03,9.8570318412244295e-01,7.5702004540603618e-01,9.0842405448724337e-02,3.3905260725444225e-01,-2.0874790923441497e+00,2.1709782560379161e+00
3.3474039094195135e-01,-3.6633988384687154e+03,9.7472490160179392e-01,9.9811829924023698e-01,1.5969892787843792e-01,3.6787944117144233e-01,-2.1778462917349390e+00,2.1778462917349390e+00
3.3154225878487975e-01,-3.6602265369850725e+03,9.6078943915232318e-01,1.2298104821149736e+00,2.4596209642299474e-01,3.9788192045120468e-01,-2.2612425303082864e+00,2.1707928290959551e+00
3.2837468179704044e-01,-3.6567804564918424e+03,9.4402748291783567e-01,1.4500262137617956e+00,3.4800629130283089e-01,4.2895639867907298e-01,-2.3362681297657031e+00,2.1493666793844466e+00
3.2523736805229614e-01,-3.6530661179633903e+03,9.2459451476021071e-01,1.6568733704502978e+00,4.6392454372608338e-01,4.6098028621083359e-01,-2.4015228990439588e+00,2.1133401511586838e+00
3.2213002841359173e-01,-3.6490889618691672e+03,9.0266841208094206e-01,1.8486649079417694e+00,5.9157277054136614e-01,4.9381219803334614e-01,-2.4556292983802237e+00,2.0627286106393878e+00
3.1905237650630652e-01,-3.6448543492080457e+03,8.7844673934993134e-01,2.0239412874622418e+00,7.2861886348640692e-01,5.2729242404304855e-01,-2.4972569202678780e+00,1.9978055362143023e+00
3.1600412869186256e-01,-3.6403675625302567e+03,8.5214378896621135e-01,2.1814880997535009e+00,8.7259523990140042e-01,5.6124373644323489e-01,-2.5251478190054022e+00,1.9191123424441057e+00
3.1298500404158369e-01,-3.6356338069470362e+03,8.2398743333170321e-01,2.3203486122620767e+00,1.0209533893953138e+00,5.9547254223926982e-01,-2.5381421640406634e+00,1.8274623581092777e+00
3.0999472431080533e-01,-3.6306582111281518e+03,7.9421585261654670e-01,2.4398310992380314e+00,1.1711189276342551e+00,6.2977038140100317e-01,-2.5352036473678785e+00,1.7239384802101574e+00
3.0703301391323085e-01,-3.6254458282874298e+03,7.6307420360133615e-01,2.5395109495852468e+00,1.3205456937843281e+00,6.6391576333547353e-01,-2.5154440441254420e+00,1.6098841882402830e+00
3.0409959989553381e-01,-3.6200016371564343e+03,7.3081129422000390e-01,2.6192276784844939e+00,1.4667674999513167e+00,6.9767632607103103e-01,-2.4781463102043024e+00,1.4868877861225815e+00
3.0119421191220214e-01,-3.6143305429464258e+03,6.9767632607103103e-01,2.6790770921127591e+00,1.6074462552676554e+00,7.3081129422000390e-01,-2.4227856025981573e+00,1.3567599374549679e+00
2.9831658220062285e-01,-3.6084373782987341e+03,6.6391576333547353e-01,2.7193989666220992e+00,1.7404153386381436e+00,7.6307420360133615e-01,-2.3490476283663533e+00,1.2215047667505035e+00
2.9546644555640489e-01,-3.6023269042236884e+03,6.2977038140100317e-01,2.7407606998571659e+00,1.8637172759028726e+00,7.9421585261654670e-01,-2.2568437667951788e+00,1.0832850080616858e+00
2.9264353930893794e-01,-3.5960038110282294e+03,5.9547254223926982e-01,2.7439374746385554e+00,1.9756349817397598e+00,8.2398743333170321e-01,-2.1463224663424203e+00,9.4438188519066502e-01
2.8984760329718412e-01,-3.5894727192323280e+03,5.6124373644323489e-01,2.7298895340598945e+00,2.0747160458855198e+00,8.5214378896621135e-01,-2.0178764922719887e+00,8.0715059690879543e-01
2.8707837984570167e-01,-3.5827381804743568e+03,5.2729242404304855e-01,2.6997372111004085e+00,2.1597897688803269e+00,8.7844673934993134e-01,-1.8721456909025735e+00,6.7397244872492645e-01
2.8433561374089739e-01,-3.5758046784055255e+03,4.9381219803334614e-01,2.6547343766272689e+00,2.2299768763669059e+00,9.0266841208094206e-01,-1.7100150398461367e+00,5.4720481275076371e-01
2.8161905220750555e-01,-3.5686766295735101e+03,4.6098028621083359e-01,2.5962409719394151e+00,2.2846920553066852e+00,9.2459451476021071e-01,-1.5326078676665253e+00,4.2913020294662707e-01
2.7892844488529261e-01,-3.5613583842954163e+03,4.2895639867907298e-01,2.5256952754223820e+00,2.3236396533885917e+00,9.4402748291783567e-01,-1.3412742477296609e+00,3.2190581945511859e-01
2.7626354380598334e-01,-3.5538542275201698e+03,3.9788192045120468e-01,2.4445865192522018e+00,2.3468030584821138e+00,9.6078943915232318e-01,-1.1375746959563509e+00,2.2751493919127017e-01
2.7362410337040810e-01,-3.5461683796804891e+03,3.6787944117144233e-01,2.3544284234972310e+00,2.3544284234972310e+00,9.7472490160179392e-01,-9.2325942679721917e-01,1.4772150828755506e-01
2.7100988032586809e-01,-3.5383049975345339e+03,3.3905260725444225e-01,2.2567341538855676e+00,2.3470035200409902e+00,9.8570318412244295e-01,-7.0024354200058347e-01,8.4029225040070016e-02
2.6842063374371727e-01,-3.5302681749973694e+03,3.1148627584740707e-01,2.1529931386572776e+00,2.3252325897498602e+00,9.9362043637914899e-01,-4.7057863866916494e-01,3.7646291093533193e-02
2.6585612499715799e-01,-3.5220619439623492e+03,2.8524694505730519e-01,2.0446501021707633e+00,2.2900081144312550e+00,9.9840127931760636e-01,-2.3642142294240920e-01,9.4568569176963681e-03
2.6331611773924907e-01,-3.5136902751125394e+03,2.6038343092302901e-01,1.9330865911725676e+00,2.2423804457601784e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.6080037788112370e-01,-3.5051570787223027e+03,2.3692775868212176e-01,1.8196051866786951e+00,2.1835262240144342e+00,9.9840127931760636e-01,2.3642142294240920e-01,9.4568569176963681e-03
2.5830867357041598e-01,-3.4964662054491505e+03,2.1489623398220536e-01,1.7054165128827818e+00,2.1147164759746495e+00,9.9362043637914899e-01,4.7057863866916494e-01,3.7646291093533193e-02
