j1,j2,j3,j4,j5,j6,j7,j8
8.5044120454023298e-01,-1.4527236655956260e+03,1.5893910094516368e-10,-6.8021961727006418e-09,3.2310431820328048e-08,6.9167539755414425e-17,-3.1137843047092463e-15,1.8994084258726406e-14
8.4282157347161990e-01,-1.5196915791266779e+03,2.5493818803919690e-10,-1.0795867448895871e-08,5.0740577009810592e-08,1.2698026413778767e-16,-5.6695418134880809e-15,3.4300727971602892e-14
8.3527021141127200e-01,-1.5853428612585942e+03,4.0688114506557984e-10,-1.7046895894240065e-08,7.9268065908216297e-08,2.3195228302435696e-16,-1.0270847092318526e-14,6.1625082553911155e-14
8.2778650669473364e-01,-1.6496957291919348e+03,6.4614317731061084e-10,-2.6780050126815574e-08,1.2318823058335164e-07,4.2158932381742378e-16,-1.8512408798146893e-14,1.1014883234897401e-13
8.2036985313783106e-01,-1.7127681793811639e+03,1.0209829471593342e-09,-4.1855706410270480e-08,1.9044346416673070e-07,7.6244599053897228e-16,-3.3198423320047931e-14,1.9587069758828278e-13
8.1301964998757104e-01,-1.7745779900278715e+03,1.6052280551856116e-09,-6.5083971497500622e-08,2.9287787173875283e-07,1.3720094196451332e-15,-5.9233762674339338e-14,3.4651751164488513e-13
8.0573530187347964e-01,-1.8351427235470376e+03,2.5112128332712955e-09,-1.0068582294359596e-07,4.4805191209900200e-07,2.4565953687921429e-15,-1.0515210816577889e-13,6.0988222736151754e-13
7.9851621875937706e-01,-1.8944797290066222e+03,3.9089384342648640e-09,-1.5496595528799627e-07,6.8185020326718360e-07,4.3766185028708502e-15,-1.8572180616932452e-13,1.0679003854736159e-12
7.9136181589558385e-01,-1.9526061445407636e+03,6.0542822824848904e-09,-2.3728851263857155e-07,1.0322050299777864e-06,7.7584020756960558e-15,-3.2636494171623026e-13,1.8602801677825126e-12
7.8427151377155646e-01,-2.0095388997368593e+03,9.3302875745050053e-09,-3.6148333149904740e-07,1.5543783254459037e-06,1.3684672281264976e-14,-5.7060978011190571e-13,3.2239452576322674e-12
7.7724473806894612e-01,-2.0652947179968037e+03,1.4307241918567688e-08,-5.4786006116675320e-07,2.3284052599587008e-06,2.4017347816209608e-14,-9.9258895054831060e-13,5.5584981230705393e-12
7.7028091961507916e-01,-2.1198901188726595e+03,2.1829577951254781e-08,-8.2607488883138336e-07,3.4695145330918104e-06,4.1941525361922238e-14,-1.7178829372989729e-12,9.5342503020092987e-12
7.6337949433685326e-01,-2.1733414203770212e+03,3.3140822708988337e-08,-1.2391850723231373e-06,5.1426180501410197e-06,7.2877240958196922e-14,-2.9580872104932130e-12,1.6269479657712672e-11
7.5653990321504738e-01,-2.2256647412683478e+03,5.0062180207670489e-08,-1.8493469990515554e-06,7.5823226961113776e-06,1.2599930548477415e-13,-5.0678180659031004e-12,2.7619608459171894e-11
7.4976159223904126e-01,-2.2768760033115204e+03,7.5246232576448304e-08,-2.7457726498308866e-06,1.1120379231815091e-05,2.1675688826189617e-13,-8.6381955110130850e-12,4.6646255759470663e-11
7.4304401236193984e-01,-2.3269909335138873e+03,1.1253517471925912e-07,-4.0557676968820983e-06,1.6223070787528397e-05,3.7102757830947319e-13,-1.4649281874392929e-11,7.8373658028002172e-11
7.3638661945610007e-01,-2.3760250663370525e+03,1.6746357031374905e-07,-5.9599447356811708e-06,2.3541781705940626e-05,6.3192858851753677e-13,-2.4717254811274932e-11,1.3100145049975715e-10
7.2978887426905681e-01,-2.4239937458846721e+03,2.4795960180450277e-07,-8.7130524478084231e-06,3.3980904546452846e-05,1.0709232382508077e-12,-4.1492920866027543e-11,2.1783783454664463e-10
7.2325024237984248e-01,-2.4709121280664940e+03,3.6531713412075119e-07,-1.2672303406947676e-05,4.8788368116748551e-05,1.8058314375132171e-12,-6.9300587246007216e-11,3.6036305367923751e-10
7.1677019415569898e-01,-2.5167951827389061e+03,5.3553478027931087e-07,-1.8335639807203043e-05,6.9675431267371559e-05,3.0298742467236514e-12,-1.1515643049522581e-10,5.9305561705041285e-10
7.1034820470917726e-01,-2.5616576958222354e+03,7.8114894083044910e-07,-2.6393069838308798e-05,9.8974011893657993e-05,5.0582527428437852e-12,-1.9038251673515439e-10,9.7095083534928729e-10
7.0398375385562095e-01,-2.6055142713950390e+03,1.1337271387479661e-06,-3.7795061624440949e-05,1.3984172801043151e-04,8.4024313964842976e-12,-3.1315021571557329e-10,1.5814085893636451e-09
6.9767632607103103e-01,-2.6483793337656339e+03,1.6372378071961955e-06,-5.3843021146357681e-05,1.9652702718420557e-04,1.3887943864964021e-11,-5.1246512861717240e-10,2.5623256430858620e-09
6.9142541045030848e-01,-2.6902671295211053e+03,2.3525752000097709e-06,-7.6308129187516928e-05,2.7470926507506096e-04,2.2840176579937026e-11,-8.3437449064167939e-10,4.1301537286763134e-09
6.8523050066587032e-01,-2.7311917295540261e+03,3.3635957248256407e-06,-1.0758629105641052e-04,3.8193133325025737e-04,3.7375713279442560e-11,-1.3515805436112021e-09,6.6227446636948895e-09
6.7909109492663688e-01,-2.7711670310671275e+03,4.7851173921290088e-06,-1.5089867696078829e-04,5.2814536936275907e-04,6.0856651055183322e-11,-2.1782421112181767e-09,1.0564474239408157e-08
6.7300669593738649e-01,-2.8102067595561512e+03,6.7734499977037491e-06,-2.1054930645362217e-04,7.2639510726499659e-04,9.8595055759915160e-11,-3.4926312552392348e-09,1.6764630025148328e-08
6.6697681085847438e-01,-2.8483244707711146e+03,9.5401628730792307e-06,-2.9225334945390914e-04,9.9366138814329101e-04,1.5893910094516368e-10,-5.5716101836327121e-09,2.6465148372255383e-08
6.6100095126591252e-01,-2.8855335526562149e+03,1.3369962120843802e-05,-4.0355225167448892e-04,1.3519000431095379e-03,2.5493818803919690e-10,-8.8427859903275833e-09,4.1561094154539640e-08
6.5507863311180625e-01,-2.9218472272685894e+03,1.8643742331516821e-05,-5.5433439074298958e-04,1.8293034894518655e-03,4.0688114506557984e-10,-1.3962940255215503e-08,6.4927672186752089e-08
6.4920937668514744e-01,-2.9572785526761841e+03,2.5868100222654120e-05,-7.5748264476986930e-04,2.4618185955020753e-03,6.4614317731061084e-10,-2.1935268583340619e-08,1.0090223548336685e-07
6.4339270657295622e-01,-2.9918404248349038e+03,3.5712849641635212e-05,-1.0296728808676264e-03,3.2949532187764043e-03,1.0209829471593342e-09,-3.4283586382663285e-08,1.5599031804111794e-07
6.3762815162177333e-01,-3.0255455794453146e+03,4.9058357456207724e-05,-1.3923497721433592e-03,4.3859017822515814e-03,1.6052280551856116e-09,-5.3309623712714156e-08,2.3989330670721374e-07
6.3191524489949591e-01,-3.0584065937890705e+03,6.7054824302811120e-05,-1.8729082976018175e-03,5.8060157225656344e-03,2.5112128332712955e-09,-8.2470740657462614e-08,3.6699479592570861e-07
6.2625352365755593e-01,-3.0904358885453071e+03,9.1195956362266043e-05,-2.5061104788132523e-03,7.6436369603804189e-03,3.9089384342648640e-09,-1.2693104883744867e-07,5.5849661488477412e-07
6.2064252929343733e-01,-3.1216457295872024e+03,1.2340980408667956e-04,-3.3357670044629486e-03,1.0007301013388845e-02,6.0542822824848904e-09,-1.9436062411461241e-07,8.4546871489856400e-07
6.1508180731352868e-01,-3.1520482297589092e+03,1.6616986660727734e-04,-4.4167119694881280e-03,1.3029300309989977e-02,9.3302875745050053e-09,-2.9608734588934182e-07,1.2731755873241699e-06
6.0957090729630936e-01,-3.1816553506330865e+03,2.2262985691888897e-04,-5.8170955314336492e-03,1.6869577041157584e-02,1.4307241918567688e-08,-4.4874664277587550e-07,1.9071732317974708e-06
6.0410938285586468e-01,-3.2104789042492075e+03,2.9678576779321067e-04,-7.6210133382779597e-03,2.1719888014092185e-02,2.1829577951254781e-08,-6.7662959817709322e-07,2.8418443123437915e-06
5.9869679160572919e-01,-3.2385305548328711e+03,3.9366904065507829e-04,-9.9314825576463147e-03,2.7808151161409684e-02,3.3140822708988337e-08,-1.0150039771081857e-06,4.2122665049989711e-06
5.9333269512305209e-01,-3.2658218204963036e+03,5.1957468215483844e-04,-1.2873761687091508e-02,3.5402844639501642e-02,5.0062180207670489e-08,-1.5147814487236936e-06,6.2106039397671436e-06
5.8801665891308541e-01,-3.2923640749202568e+03,6.8232805275637658e-04,-1.6598994539404374e-02,4.4817285256391809e-02,7.5246232576448304e-08,-2.2490346454774633e-06,9.1085903141837279e-06
5.8274825237398975e-01,-3.3181685490174978e+03,8.9159371999521957e-04,-2.1288137455465858e-02,5.6413564256984530e-02,1.1253517471925912e-07,-3.3220383577125286e-06,1.3288153430850114e-05
5.7752704876195471e-01,-3.3432463325780800e+03,1.1592291739045914e-03,-2.7156102627888954e-02,7.0605866832511285e-02,1.6746357031374905e-07,-4.8817305382160982e-06,1.9282835625953591e-05
5.7235262515663332e-01,-3.3676083758965992e+03,1.4996852893298456e-03,-3.4456019364997863e-02,8.7862849380744554e-02,2.4795960180450277e-07,-7.1367732591371987e-06,2.7833415710635074e-05
5.6722456242688413e-01,-3.3912654913816127e+03,1.9304541362277093e-03,-4.3483479418529140e-02,1.0870869854632287e-01,3.6531713412075119e-07,-1.0379755731772904e-05,3.9962059567325683e-05
5.6214244519682244e-01,-3.4142283551474211e+03,2.4725630358741922e-03,-5.4580592735404852e-02,1.3372245220174186e-01,5.3553478027931087e-07,-1.5018537378152994e-05,5.7070442036981374e-05
5.5710586181217392e-01,-3.4365075085883950e+03,3.1511115984444414e-03,-6.8139637204762599e-02,1.6353512929143021e-01,7.8114894083044910e-07,-2.1618296937482678e-05,8.1068613515560041e-05
5.5211440430693060e-01,-3.4581133599360296e+03,3.9958458300846326e-03,-8.4606041683296968e-02,1.9882419795574788e-01,1.1337271387479661e-06,-3.0957553250651958e-05,1.1454294702741226e-04
5.4716766837030550e-01,-3.4790561857989137e+03,5.0417602596909790e-03,-1.0448039786157615e-01,2.4030491508162516e-01,1.6372378071961955e-06,-4.4102274812443918e-05,1.6097330306542030e-04
5.4226525331398323e-01,-3.4993461326857969e+03,6.3297154274857470e-03,-1.2831915600370480e-01,2.8871810100833578e-01,2.3525752000097709e-06,-6.2503217913859586e-05,2.2501158448989453e-04
5.3740676203966364e-01,-3.5189932185119219e+03,7.9070540515934415e-03,-1.5673362541068517e-01,3.4481397590350737e-01,3.3635957248256407e-06,-8.8122844394706955e-05,3.1283609760120970e-04
5.3259180100689718e-01,-3.5380073340888180e+03,9.8281948353796892e-03,-1.9038687625355763e-01,4.0933178394514891e-01,4.7851173921290088e-06,-1.2359958223869230e-04,4.3259853783542303e-04
5.2781998020120768e-01,-3.5563982445977176e+03,1.2155178329914935e-02,-2.2998812918032047e-01,4.8297507127867301e-01,6.7734499977037491e-06,-1.7245881039153514e-04,5.9498289585079619e-04
5.2309091310250089e-01,-3.5741755910467682e+03,1.4958134700577493e-02,-2.7628422698701655e-01,5.6638266532338388e-01,9.5401628730792307e-06,-2.3938176681130403e-04,8.1389800715843375e-04
5.1840421665375602e-01,-3.5913488917122258e+03,1.8315638888734179e-02,-3.3004781277498985e-01,6.6009562554997969e-01,1.3369962120843802e-05,-3.3054557351362132e-04,1.1073276712706315e-03
5.1375951122999841e-01,-3.6079275435637869e+03,2.2314914776966403e-02,-3.9206189517391116e-01,7.6452069558912683e-01,1.8643742331516821e-05,-4.5404970074176056e-04,1.4983640124478100e-03
5.0915642060754918e-01,-3.6239208236742311e+03,2.7051846866350416e-02,-4.6310056650505271e-01,8.7989107635960018e-01,2.5868100222654120e-05,-6.2044638384035910e-04,2.0164507474811672e-03
5.0459457193355117e-01,-3.6393378906135449e+03,3.2630755992896034e-02,-5.4390575626758753e-01,1.0062256490950370e+00,3.5712849641635212e-05,-8.4339465713685711e-04,2.6988629028379427e-03
5.0007359569576770e-01,-3.6541877858276835e+03,3.9163895098987066e-02,-6.3516005071537218e-01,1.1432880912876699e+00,4.9058357456207724e-05,-1.1404596357844610e-03,3.5924478527210521e-03
4.9559312569265146e-01,-3.6684794350021448e+03,4.6770622383958980e-02,-7.3745578843907311e-01,1.2905476297683778e+00,6.7054824302811120e-05,-1.5340802703997126e-03,4.7556488382391095e-03
4.9115279900368269e-01,-3.6822216494105096e+03,5.5576212611483058e-02,-8.5126084857008588e-01,1.4471434425691461e+00,9.1195956362266043e-05,-2.0527297817582463e-03,6.2608258343626513e-03
4.8675225595997168e-01,-3.6954231272481052e+03,6.5710273227502849e-02,-9.7688177693667100e-01,1.6118549319455071e+00,1.2340980408667956e-04,-2.7322930624790855e-03,8.1968791874372556e-03
4.8239114011512590e-01,-3.7080924549509614e+03,7.7304740443299741e-02,-1.1144251382306090e+00,1.7830802211689745e+00,1.6616986660727734e-04,-3.6176841659070346e-03,1.0672168289425752e-02
4.7806909821637761e-01,-3.7202381085002075e+03,9.0491441663695923e-02,-1.2637582285543454e+00,1.9588252542592355e+00,2.2262985691888897e-04,-4.7647241977780610e-03,1.3817700173556378e-02
4.7378578017596978e-01,-3.7318684547120615e+03,1.0539922456186433e-01,-1.4244705199535963e+00,2.1367057799303941e+00,2.9678576779321067e-04,-6.2422950539945997e-03,1.7790540903884607e-02
4.6954083904279931e-01,-3.7429917525135793e+03,1.2215066953999000e-01,-1.5958374222051992e+00,2.3139642621975391e+00,3.9366904065507829e-04,-8.1347770560965382e-03,2.2777375757070305e-02
4.6533393097431341e-01,-3.7536161542042996e+03,1.4085842092104500e-01,-1.7767881214980616e+00,2.4875033700972864e+00,5.1957468215483844e-04,-1.0544768174332446e-02,2.8998112479414227e-02
4.6116471520865848e-01,-3.7637497067039458e+03,1.6162119246533926e-01,-1.9658793745521541e+00,2.6539371556454081e+00,6.8232805275637658e-04,-1.3596068779223558e-02,3.6709385703903606e-02
4.5703285403707794e-01,-3.7734003527863269e+03,1.8451952399298926e-01,-2.1612771845298830e+00,2.8096603398888482e+00,8.9159371999521957e-04,-1.7436898381946508e-02,4.6207780712158246e-02
4.5293801277655776e-01,-3.7825759322995896e+03,2.0961138715109781e-01,-2.3607482477892390e+00,2.9509353097365487e+00,1.1592291739045914e-03,-2.2243289388881298e-02,5.7832552411091372e-02
4.4887985974271699e-01,-3.7912841833729622e+03,2.3692775868212176e-01,-2.5616629268711004e+00,3.0739955122453209e+00,1.4996852893298456e-03,-2.8222577459898361e-02,7.1967572522740830e-02
4.4485806622294116e-01,-3.7995327436101406e+03,2.6646829781352410e-01,-2.7610112677948297e+00,3.1751629579640541e+00,1.9304541362277093e-03,-3.5616878813401233e-02,8.9042197033503079e-02
4.4087230644975617e-01,-3.8073291512694491e+03,2.9819727942988739e-01,-2.9554332364296134e+00,3.2509765600725751e+00,2.4725630358741922e-03,-4.4706412251641271e-02,1.0953071001652111e-01
4.3692225757444120e-01,-3.8146808464309315e+03,3.3203994534466064e-01,-3.1412639029331615e+00,3.2983270980798198e+00,3.1511115984444414e-03,-5.5812488631647943e-02,1.3394997271595505e-01
4.3300759964087765e-01,-3.8215951721504944e+03,3.6787944117144233e-01,-3.3145937649546955e+00,3.3145937649546955e+00,3.9958458300846326e-03,-6.9299954231157784e-02,1.6285489244322079e-01
4.2912801555963254e-01,-3.8280793756012581e+03,4.0555450506332058e-01,-3.4713437860894927e+00,3.2977765967850177e+00,5.0417602596909790e-03,-8.5578838647994676e-02,1.9683132889038776e-01
4.2528319108227414e-01,-3.8341406092022426e+03,4.4485806622294111e-01,-3.6073540590018296e+00,3.2466186531016463e+00,6.3297154274857470e-03,-1.0510492467340082e-01,2.3648608051515185e-01
4.2147281477591764e-01,-3.8397859317345205e+03,4.8553689515407944e-01,-3.7184843115375172e+00,3.1607116648068896e+00,7.9070540515934415e-03,-1.2837892958167113e-01,2.8243364507967644e-01
4.1769657799799886e-01,-3.8450223094449793e+03,5.2729242404304855e-01,-3.8007237925022936e+00,3.0405790340018348e+00,9.8281948353796892e-03,-1.5594396745296954e-01,3.3527953002388450e-01
4.1395417487127412e-01,-3.8498566171378238e+03,5.6978282473092301e-01,-3.8503074381192119e+00,2.8877305785894087e+00,1.2155178329914935e-02,-1.8838095375702169e-01,3.9560000288974551e-01
4.1024530225904404e-01,-3.8542956392539450e+03,6.1262639418441611e-01,-3.8638346681211124e+00,2.7046842676847787e+00,1.4958134700577493e-02,-2.2630161988503686e-01,4.6391832076432560e-01
4.0656965974059917e-01,-3.8583460709382862e+03,6.5540625432684052e-01,-3.8383867284651410e+00,2.4949513735023414e+00,1.8315638888734179e-02,-2.7033882999771647e-01,5.4067765999543305e-01
4.0292694958688580e-01,-3.8620145190953422e+03,6.9767632607103103e-01,-3.7716382187399939e+00,2.2629829312439962e+00,2.2314914776966403e-02,-3.2113393855532346e-01,6.2621118018288080e-01
3.9931687673638988e-01,-3.8653075034329072e+03,7.3896848825894423e-01,-3.6619583435671981e+00,2.0140770889619590e+00,2.7051846866350416e-02,-3.7932099675996556e-01,7.2070989384393458e-01
3.9573914877123673e-01,-3.8682314574942079e+03,7.7880078307140488e-01,-3.5084975277366790e+00,1.7542487638683395e+00,3.2630755992896034e-02,-4.4550771157100955e-01,8.2418926640636769e-01
3.9219347589350501e-01,-3.8707927296785369e+03,8.1668648259811083e-01,-3.3112553436940404e+00,1.4900649046623180e+00,3.9163895098987066e-02,-5.2025318249494423e-01,9.3645572849089953e-01
3.8867957090175304e-01,-3.8729975842505182e+03,8.5214378896621135e-01,-3.0711262154342256e+00,1.2284504861736902e+00,4.6770622383958980e-02,-6.0404258808883027e-01,1.0570745291554529e+00
3.8519714916775522e-01,-3.8748522023381174e+03,8.8470590494348356e-01,-2.7899200712392753e+00,9.7647202493374630e-01,5.5576212611483058e-02,-6.9725916342366645e-01,1.1853405778202331e+00
3.8174592861344708e-01,-3.8763626829195259e+03,9.1393118527122819e-01,-2.4703559937881296e+00,7.4110679813643876e-01,6.5710273227502849e-02,-8.0015399709130208e-01,1.3202540952006485e+00
3.7832562968807681e-01,-3.8775350437990373e+03,9.3941306281347581e-01,-2.1160279239873545e+00,5.2900698099683863e-01,7.7304740443299741e-02,-9.1281437515448327e-01,1.4605030002471733e+00
3.7493597534556139e-01,-3.8783752225720218e+03,9.6078943915232318e-01,-1.7313425693524862e+00,3.4626851387049729e-01,9.0491441663695923e-02,-1.0351316011910177e+00,1.6044539818460772e+00
3.7157669102204571e-01,-3.8788890775791351e+03,9.7775123719333634e-01,-1.3214307970667940e+00,1.9821461956001912e-01,1.0539922456186433e-01,-1.1667694158998381e+00,1.7501541238497571e+00
3.6824750461366296e-01,-3.8790823888498649e+03,9.9004983374916811e-01,-8.9203490020800047e-01,8.9203490020800053e-02,1.2215066953999000e-01,-1.3071343147474328e+00,1.8953447563837775e+00
3.6494814645449375e-01,-3.8789608590355238e+03,9.9750312239746008e-01,-4.4937515664005573e-01,2.2468757832002785e-02,1.4085842092104500e-01,-1.4553492049562369e+00,2.0374888869387315e+00
3.6167834929472331e-01,-3.8785301143318247e+03,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6162119246533926e-01,-1.6102319405321750e+00,2.1738131197184360e+00
3.5843784827899389e-01,-3.8777957053911232e+03,9.9750312239746008e-01,4.4937515664005573e-01,2.2468757832002785e-02,1.8451952399298926e-01,-1.7702803131887390e+00,2.3013644071453609e+00
3.5522638092495151e-01,-3.8767631082244584e+03,9.9004983374916811e-01,8.9203490020800047e-01,8.9203490020800053e-02,2.0961138715109781e-01,-1.9336650464688772e+00,2.4170813080860962e+00
3.5204368710198464e-01,-3.8754377250934881e+03,9.7775123719333634e-01,1.3214307970667940e+00,1.9821461956001912e-01,2.3692775868212176e-01,-2.0982322308888701e+00,2.5178786770666437e+00
3.4888950901015336e-01,-3.8738248853924360e+03,9.6078943915232318e-01,1.7313425693524862e+00,3.4626851387049729e-01,2.6646829781352410e-01,-2.2615164435433788e+00,2.6007439100748857e+00
3.4576359115930783e-01,-3.8719298465201609e+03,9.3941306281347581e-01,2.1160279239873545e+00,5.2900698099683863e-01,2.9819727942988739e-01,-2.4207655144118254e+00,2.6628420658530079e+00
3.4266568034839290e-01,-3.8697577947424361e+03,9.1393118527122819e-01,2.4703559937881296e+00,7.4110679813643876e-01,3.3203994534466064e-01,-2.5729775364757752e+00,2.7016264132995640e+00
3.3959552564493922e-01,-3.8673138460445680e+03,8.8470590494348356e-01,2.7899200712392753e+00,9.7647202493374630e-01,3.6787944117144233e-01,-2.7149502758452444e+00,2.7149502758452444e+00
3.3655287836473702e-01,-3.8646030469744392e+03,8.5214378896621135e-01,3.0711262154342256e+00,1.2284504861736902e+00,4.0555450506332058e-01,-2.8433426349989408e+00,2.7011755032489937e+00
3.3353749205169325e-01,-3.8616303754760943e+03,8.1668648259811083e-01,3.3112553436940404e+00,1.4900649046623180e+00,4.4485806622294111e-01,-2.9547472758527751e+00,2.6592725482674973e+00
3.3054912245786772e-01,-3.8584007417139528e+03,7.7880078307140488e-01,3.5084975277366790e+00,1.7542487638683395e+00,4.8553689515407944e-01,-3.0457729433015404e+00,2.5889070018063092e+00
3.2758752752368958e-01,-3.8549189888877695e+03,7.3896848825894423e-01,3.6619583435671981e+00,2.0140770889619590e+00,5.2729242404304855e-01,-3.1131344715501585e+00,2.4905075772401268e+00
3.2465246735834974e-01,-3.8511898940384240e+03,6.9767632607103103e-01,3.7716382187399939e+00,2.2629829312439962e+00,5.6978282473092301e-01,-3.1537479348856592e+00,2.3653109511642443e+00
3.2174370422037019e-01,-3.8472181688446549e+03,6.5540625432684052e-01,3.8383867284651410e+00,2.4949513735023414e+00,6.1262639418441611e-01,-3.1648279523566938e+00,2.2153795666496854e+00
3.1886100249834631e-01,-3.8430084604108197e+03,6.1262639418441611e-01,3.8638346681211124e+00,2.7046842676847787e+00,6.5540625432684052e-01,-3.1439838020058541e+00,2.0435894713038052e+00
3.1600412869186256e-01,-3.8385653520457931e+03,5.6978282473092301e-01,3.8503074381192119e+00,2.8877305785894087e+00,6.9767632607103103e-01,-3.0893107718425252e+00,1.8535864631055152e+00
3.1317285139257856e-01,-3.8338933640330861e+03,5.2729242404304855e-01,3.8007237925022936e+00,3.0405790340018348e+00,7.3896848825894423e-01,-2.9994730938430547e+00,1.6497102016136800e+00
3.1036694126548503e-01,-3.8289969543922889e+03,4.8553689515407944e-01,3.7184843115375172e+00,3.1607116648068896e+00,7.7880078307140488e-01,-2.8737748895334843e+00,1.4368874447667419e+00
3.0758617103032765e-01,-3.8238805196319308e+03,4.4485806622294111e-01,3.6073540590018296e+00,3.2466186531016463e+00,8.1668648259811083e-01,-2.7122158087083261e+00,1.2204971139187466e+00
3.0483031544319683e-01,-3.8185483954938386e+03,4.0555450506332058e-01,3.4713437860894927e+00,3.2977765967850177e+00,8.5214378896621135e-01,-2.5155284650282557e+00,1.0062113860113024e+00
3.0209915127828346e-01,-3.8130048576891104e+03,3.6787944117144233e-01,3.3145937649546955e+00,3.3145937649546955e+00,8.8470590494348356e-01,-2.2851953524690178e+00,7.9981837336415629e-01
2.9939245730979669e-01,-3.8072541226257608e+03,3.3203994534466064e-01,3.1412639029331615e+00,3.2983270980798198e+00,9.1393118527122819e-01,-2.0234436441904990e+00,6.0703309325714971e-01
2.9671001429404531e-01,-3.8013003481281617e+03,2.9819727942988739e-01,2.9554332364296134e+00,3.2509765600725751e+00,9.3941306281347581e-01,-1.7332171008908628e+00,4.3330427522271570e-01
2.9405160495167837e-01,-3.7951476341483421e+03,2.6646829781352410e-01,2.7610112677948297e+00,3.1751629579640541e+00,9.6078943915232318e-01,-1.4181252121888290e+00,2.8362504243776576e-01
2.9141701395008573e-01,-3.7888000234692499e+03,2.3692775868212176e-01,2.5616629268711004e+00,3.0739955122453209e+00,9.7775123719333634e-01,-1.0823706195730234e+00,1.6235559293595350e-01
2.8880602788595566e-01,-3.7822615024000529e+03,2.0961138715109781e-01,2.3607482477892390e+00,2.9509353097365487e+00,9.9004983374916811e-01,-7.3065677730688605e-01,7.3065677730688602e-02
2.8621843526798951e-01,-3.7755360014635767e+03,1.8451952399298926e-01,2.1612771845298830e+00,2.8096603398888482e+00,9.9750312239746008e-01,-3.6807865216466273e-01,1.8403932608233139e-02
2.8365402649977040e-01,-3.7686273960759495e+03,1.6162119246533926e-01,1.9658793745521541e+00,2.6539371556454081e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.8111259386278603e-01,-3.7615395072185538e+03,1.4085842092104500e-01,1.7767881214980616e+00,2.4875033700972864e+00,9.9750312239746008e-01,3.6807865216466273e-01,1.8403932608233139e-02
