x,y
5.0000000000000000e-01,7.6799999999999997e+01
7.5000000000000000e-01,6.0000000000000000e+01
1.0000000000000000e+00,4.7799999999999997e+01
1.5000000000000000e+00,3.2000000000000000e+01
2.0000000000000000e+00,2.2199999999999999e+01
2.0000000000000000e+00,2.2570000000000000e+01
2.5000000000000000e+00,1.8820000000000000e+01
3.0000000000000000e+00,1.3949999999999999e+01
4.0000000000000000e+00,1.1250000000000000e+01
5.0000000000000000e+00,9.0000000000000000e+00
6.0000000000000000e+00,6.6699999999999999e+00
5.0000000000000000e-01,7.5799999999999997e+01
7.5000000000000000e-01,6.2000000000000000e+01
1.0000000000000000e+00,4.8799999999999997e+01
1.5000000000000000e+00,3.5200000000000003e+01
2.0000000000000000e+00,2.0000000000000000e+01
2.0000000000000000e+00,2.0320000000000000e+01
2.5000000000000000e+00,1.9309999999999999e+01
3.0000000000000000e+00,1.2750000000000000e+01
4.0000000000000000e+00,1.0420000000000000e+01
5.0000000000000000e+00,7.3099999999999996e+00
6.0000000000000000e+00,7.4199999999999999e+00
5.0000000000000000e-01,7.0500000000000000e+01
7.5000000000000000e-01,5.9500000000000000e+01
1.0000000000000000e+00,4.8500000000000000e+01
1.5000000000000000e+00,3.5799999999999997e+01
2.0000000000000000e+00,2.1000000000000000e+01
2.0000000000000000e+00,2.1670000000000002e+01
2.5000000000000000e+00,2.1000000000000000e+01
3.0000000000000000e+00,1.5640000000000001e+01
4.0000000000000000e+00,8.1699999999999999e+00
5.0000000000000000e+00,8.5500000000000007e+00
6.0000000000000000e+00,1.0119999999999999e+01
5.0000000000000000e-01,7.8000000000000000e+01
6.2500000000000000e-01,6.6000000000000000e+01
7.5000000000000000e-01,6.2000000000000000e+01
8.7500000000000000e-01,5.8000000000000000e+01
1.0000000000000000e+00,4.7700000000000003e+01
1.2500000000000000e+00,3.7799999999999997e+01
2.2500000000000000e+00,2.0199999999999999e+01
2.2500000000000000e+00,2.1070000000000000e+01
2.7500000000000000e+00,1.3869999999999999e+01
3.2500000000000000e+00,9.6699999999999999e+00
3.7500000000000000e+00,7.7599999999999998e+00
4.2500000000000000e+00,5.4400000000000004e+00
4.7500000000000000e+00,4.8700000000000001e+00
5.2500000000000000e+00,4.0099999999999998e+00
5.7500000000000000e+00,3.7500000000000000e+00
3.0000000000000000e+00,2.4190000000000001e+01
3.0000000000000000e+00,2.5760000000000002e+01
3.0000000000000000e+00,1.8070000000000000e+01
3.0000000000000000e+00,1.1810000000000000e+01
3.0000000000000000e+00,1.2070000000000000e+01
3.0000000000000000e+00,1.6120000000000001e+01
5.0000000000000000e-01,7.0799999999999997e+01
7.5000000000000000e-01,5.4700000000000003e+01
1.0000000000000000e+00,4.8000000000000000e+01
1.5000000000000000e+00,3.9799999999999997e+01
2.0000000000000000e+00,2.9800000000000001e+01
2.5000000000000000e+00,2.3699999999999999e+01
2.0000000000000000e+00,2.9620000000000001e+01
2.5000000000000000e+00,2.3809999999999999e+01
3.0000000000000000e+00,1.7699999999999999e+01
4.0000000000000000e+00,1.1550000000000001e+01
5.0000000000000000e+00,1.2070000000000000e+01
6.0000000000000000e+00,8.7400000000000002e+00
5.0000000000000000e-01,8.0700000000000003e+01
7.5000000000000000e-01,6.1299999999999997e+01
1.0000000000000000e+00,4.7500000000000000e+01
1.5000000000000000e+00,2.9000000000000000e+01
2.0000000000000000e+00,2.4000000000000000e+01
2.5000000000000000e+00,1.7699999999999999e+01
2.0000000000000000e+00,2.4559999999999999e+01
2.5000000000000000e+00,1.8670000000000002e+01
3.0000000000000000e+00,1.6239999999999998e+01
4.0000000000000000e+00,8.7400000000000002e+00
5.0000000000000000e+00,7.8700000000000001e+00
6.0000000000000000e+00,8.5099999999999998e+00
5.0000000000000000e-01,6.6700000000000003e+01
7.5000000000000000e-01,5.9200000000000003e+01
1.0000000000000000e+00,4.0799999999999997e+01
1.5000000000000000e+00,3.0699999999999999e+01
2.0000000000000000e+00,2.5699999999999999e+01
2.5000000000000000e+00,1.6300000000000001e+01
2.0000000000000000e+00,2.5989999999999998e+01
2.5000000000000000e+00,1.6949999999999999e+01
3.0000000000000000e+00,1.3350000000000000e+01
4.0000000000000000e+00,8.6199999999999992e+00
5.0000000000000000e+00,7.2000000000000002e+00
6.0000000000000000e+00,6.6399999999999997e+00
3.0000000000000000e+00,1.3690000000000000e+01
5.0000000000000000e-01,8.1000000000000000e+01
7.5000000000000000e-01,6.4500000000000000e+01
1.5000000000000000e+00,3.5500000000000000e+01
3.0000000000000000e+00,1.3310000000000000e+01
6.0000000000000000e+00,4.8700000000000001e+00
3.0000000000000000e+00,1.2940000000000000e+01
6.0000000000000000e+00,5.0599999999999996e+00
3.0000000000000000e+00,1.5190000000000000e+01
3.0000000000000000e+00,1.4619999999999999e+01
3.0000000000000000e+00,1.5640000000000001e+01
1.7500000000000000e+00,2.5500000000000000e+01
1.7500000000000000e+00,2.5949999999999999e+01
5.0000000000000000e-01,8.1700000000000003e+01
7.5000000000000000e-01,6.1600000000000001e+01
1.7500000000000000e+00,2.9800000000000001e+01
1.7500000000000000e+00,2.9809999999999999e+01
2.7500000000000000e+00,1.7170000000000002e+01
3.7500000000000000e+00,1.0390000000000001e+01
1.7500000000000000e+00,2.8399999999999999e+01
1.7500000000000000e+00,2.8690000000000001e+01
5.0000000000000000e-01,8.1299999999999997e+01
7.5000000000000000e-01,6.0899999999999999e+01
2.7500000000000000e+00,1.6649999999999999e+01
3.7500000000000000e+00,1.0050000000000001e+01
1.7500000000000000e+00,2.8899999999999999e+01
1.7500000000000000e+00,2.8949999999999999e+01
