j1,j2,j3,j4,j5,j6,j7,j8
7.2984850373280097e-01,-2.1627938821680732e+03,7.2372849031944603e-02,-1.0190554375441205e+00,1.6513490926399652e+00,3.0839192592309769e-29,-1.9564930857265926e-27,1.5852275169463313e-26
7.2222715386679115e-01,-2.2115494891438980e+03,8.3103088812708462e-02,-1.1389244276481256e+00,1.7963526115582253e+00,7.4219899300616040e-29,-4.6770400369832362e-27,3.7640881123706901e-26
7.1468538897421496e-01,-2.2590510098725654e+03,9.5068160533155102e-02,-1.2671907290399140e+00,1.9438727118154844e+00,1.7756984744442601e-28,-1.1114131446265203e-26,8.8842301946931168e-26
7.0722237799914300e-01,-2.3053193191607506e+03,1.0835013171060136e-01,-1.4035257345292353e+00,2.0923303604316938e+00,4.2232771393012241e-28,-2.6253751514607865e-26,2.0843523004596303e-25
6.9983729856384125e-01,-2.3503749925996235e+03,1.2302694062468120e-01,-1.5474255775022712e+00,2.2399496590520025e+00,9.9853074343226889e-28,-6.1647906938689647e-26,4.8608609527403971e-25
6.9252933687815021e-01,-2.3942383105376302e+03,1.3917057867275456e-01,-1.6981967087452468e+00,2.3847754756076567e+00,2.3469551974333092e-27,-1.4389845921085989e-25,1.1267964110399280e-24
6.8529768764981069e-01,-2.4369292620029410e+03,1.5684514129008603e-01,-1.8549440158739074e+00,2.5246982780845015e+00,5.4837753712286259e-27,-3.3389084065909854e-25,2.5963744163723725e-24
6.7814155399572451e-01,-2.4784675485761604e+03,1.7610477608967393e-01,-2.0165621591301091e+00,2.6574862888070974e+00,1.2737553276041045e-26,-7.7012837948137909e-25,5.9467298314845891e-24
6.7106014735414410e-01,-2.5188725882139352e+03,1.9699156353999808e-01,-2.1817307849865952e+00,2.7808248289063489e+00,2.9411953417286713e-26,-1.7657601425556862e-24,1.3538717186330412e-23
6.6405268739777712e-01,-2.5581635190240431e+03,2.1953337191635025e-01,-2.3489142415195809e+00,2.8923624477097043e+00,6.7513904431710840e-26,-4.0244815877836059e-24,3.0638297696013308e-23
6.5711840194779925e-01,-2.5963592029925699e+03,2.4374173417296813e-01,-2.5163663551074724e+00,2.9897631394642836e+00,1.5406148474000808e-25,-9.1179565901216861e-24,6.8918993785131186e-23
6.5025652688876523e-01,-2.6334782296637636e+03,2.6960979951612907e-01,-2.6821407358796239e+00,3.0707636507823013e+00,3.4948330373476966e-25,-2.0534972036079326e-23,1.5409898057207591e-22
6.4346630608440769e-01,-2.6695389197731402e+03,2.9711041653715331e-01,-2.8441069597589652e+00,3.1332345887916744e+00,7.8811625553878610e-25,-4.5972635814830415e-23,3.4248889188672663e-22
6.3674699129431589e-01,-2.7045593288344235e+03,3.2619440752225004e-01,-2.9999728294243435e+00,3.1752437656446579e+00,1.7667928669307143e-24,-1.0230881446989792e-22,7.5662107470167861e-22
6.3009784209148390e-01,-2.7385572506808849e+03,3.5678909474804571e-01,-3.1473127478608474e+00,3.1951199738385103e+00,3.9374267579797207e-24,-2.2632614039091613e-22,1.6614792162366802e-21
6.2351812578072052e-01,-2.7715502209616420e+03,3.8879713898652124e-01,-3.2836020504709649e+00,3.1915151927255847e+00,8.7230997488908929e-24,-4.9769588585851508e-22,3.6265630256620085e-21
6.1700711731791036e-01,-2.8035555205934738e+03,4.2209574791715515e-01,-3.4062569403402367e+00,3.1634630928392240e+00,1.9211474036228415e-23,-1.0879293552108278e-21,7.8682593974468724e-21
6.1056409923011901e-01,-2.8345901791686988e+03,4.5653630757254321e-01,-3.5126794626729341e+00,3.1104316428945857e+00,4.2061236611543577e-23,-2.3639826567951486e-21,1.6968540988664807e-20
6.0418836153653122e-01,-2.8646709783196543e+03,4.9194448329126811e-01,-3.6003067460620772e+00,3.0323676439071154e+00,9.1545053922077945e-23,-5.1061603558721856e-21,3.6374076907585349e-20
5.9787920167021613e-01,-2.8938144550403213e+03,5.2812082796049586e-01,-3.6666635382443564e+00,2.9297311221879525e+00,1.9807024187643146e-22,-1.0963539950070686e-20,7.7503326237269056e-20
5.9163592440070822e-01,-2.9220369049656083e+03,5.6484192472567463e-01,-3.7094168807941066e+00,2.8035177108295963e+00,4.2602499323585885e-22,-2.3399843739322697e-20,1.6414543264529712e-19
5.8545784175739757e-01,-2.9493543856088313e+03,6.0186207903555078e-01,-3.7264316093199352e+00,2.6552674364642188e+00,9.1092458559578324e-22,-4.9645571081475764e-20,3.4555450925269986e-19
5.7934427295371926e-01,-2.9757827195578907e+03,6.3891556117012049e-01,-3.7158252412462094e+00,2.4870586990439096e+00,1.9362492761293774e-21,-1.0470153643021738e-19,7.2307410336210942e-19
5.7329454431213556e-01,-3.0013374976306727e+03,6.7571938563679323e-01,-3.6760207295031275e+00,2.3014866772917424e+00,4.0913969048827072e-21,-2.1949779905728837e-19,1.5039267845716104e-18
5.6730798918990022e-01,-3.0260340819901594e+03,7.1197659845280192e-01,-3.6057955235393457e+00,2.1016258972689115e+00,8.5943582968395815e-21,-4.5741607929700795e-19,3.1091907386971357e-18
5.6138394790559876e-01,-3.0498876092197538e+03,7.4738002785015634e-01,-3.5043253935820360e+00,1.8909772484087091e+00,1.7946790685281331e-20,-9.4753745660832106e-19,6.3891626285487376e-18
5.5552176766645600e-01,-3.0729129933593199e+03,7.8161643886999155e-01,-3.3712215427030232e+00,1.6734002994926782e+00,3.7255606606470032e-20,-1.9511227781505527e-18,1.3050150666048916e-17
5.4972080249640165e-01,-3.0951249289023999e+03,8.1437101819938096e-01,-3.2065596545969317e+00,1.4530323332559685e+00,7.6882585477795549e-20,-3.9937015103366977e-18,2.6494833336737748e-17
5.4398041316488832e-01,-3.1165378937551127e+03,8.4533210298361383e-01,-3.0108997013643304e+00,1.2341960582665374e+00,1.5772328710524343e-19,-8.1258523108582136e-18,5.3466283440499829e-17
5.3829996711645201e-01,-3.1371661521571946e+03,8.7419605673046563e-01,-2.7852955610327701e+00,1.0212984460331846e+00,3.2165859354637541e-19,-1.6434787047804484e-17,1.0724349779495192e-16
5.3267883840100827e-01,-3.1570237575656474e+03,9.0067218726902498e-01,-2.5312937628041174e+00,8.1872355673537545e-01,6.5211771316091668e-19,-3.3041562420753701e-17,2.1381251430465607e-16
5.2711640760487688e-01,-3.1761245555014693e+03,9.2448759642053036e-01,-2.2509209807774746e+00,6.3072253769380882e-01,1.3142813171618455e-18,-6.6032524087206950e-17,4.2370679537762848e-16
5.2161206178252562e-01,-3.1944821863599068e+03,9.4539184887686667e-01,-1.9466602240670567e+00,4.6130418740404888e-01,2.6331898414708860e-18,-1.3117634569951202e-16,8.3457784593340097e-16
5.1616519438902786e-01,-3.2121100881846965e+03,9.6316134895058281e-01,-1.6214160113195686e+00,3.1412956185624513e-01,5.2445412640806136e-18,-2.5903170794158888e-16,1.6339408026521146e-15
5.1077520521322495e-01,-3.2290214994067346e+03,9.7760331842577153e-01,-1.2784691582137619e+00,1.9241405150872370e-01,1.0383991926906173e-17,-5.0845152209688343e-16,3.1796017577287794e-15
5.0544150031158674e-01,-3.2452294615476144e+03,9.8855927664313603e-01,-9.2142213477868185e-01,9.8840175083988499e-02,2.0438672088109896e-17,-9.9207574629448753e-16,6.1499977288235226e-15
5.0016349194276266e-01,-3.2607468218884624e+03,9.9590793500910968e-01,-5.5413625265120803e-01,3.5484024831019152e-02,3.9991943431189161e-17,-1.9241467528677923e-15,1.1823385273778189e-14
4.9494059850281596e-01,-3.2755862361045170e+03,9.9956743201946097e-01,-1.8066220880889372e-01,3.7578675956824858e-03,7.7790012636133296e-17,-3.7096166920842623e-15,2.2592911378136847e-14
4.8977224446113499e-01,-3.2897601708658567e+03,9.9949685121146004e-01,1.9483426874142537e-01,4.3708731393601805e-03,1.5042037735063786e-16,-7.1091349258284991e-15,4.2910621683733532e-14
4.8465786029701297e-01,-3.3032809064047142e+03,9.9569698268753393e-01,5.6814976517256133e-01,3.7309326746635070e-02,2.8914854070850565e-16,-1.3542558643260995e-14,8.1006228297641458e-14
4.7959688243689053e-01,-3.3161605390497757e+03,9.8821030839253410e-01,9.3512150500322833e-01,1.0183701231573798e-01,5.5254395887994440e-16,-2.5643676954186744e-14,1.5199584849836885e-13
4.7458875319225308e-01,-3.3284109837278834e+03,9.7712021152822148e-01,1.2917046194264739e+00,1.9651575263159168e-01,1.0496491644209348e-15,-4.8267500774192132e-14,2.8346759998582477e-13
4.6963292069817747e-01,-3.3400439764335501e+03,9.6254943067721044e-01,1.6340463494307234e+00,3.1924539458331602e-01,1.9822251997509136e-15,-9.0307452158933599e-14,5.2545091559607975e-13
4.6472883885251920e-01,-3.3510710766666657e+03,9.4465779870983990e-01,1.9585552816031302e+00,4.6732185788136810e-01,3.7212883277130611e-15,-1.6795229025340230e-13,9.6809172240373729e-13
4.5987596725573621e-01,-3.3615036698388230e+03,9.2363932471470700e-01,2.2619638784320748e+00,6.3751125407508857e-01,6.9448864235189300e-15,-3.1048535137627517e-13,1.7727808394806437e-12
4.5507377115133918e-01,-3.3713529696486135e+03,8.9971869343456667e-01,2.5413827858362152e+00,8.2613755329038996e-01,1.2884526819714279e-14,-5.7054302963019451e-13,3.2266087014517595e-12
4.5032172136696563e-01,-3.3806300204263157e+03,8.7314727048941443e-01,2.7943456686581691e+00,1.0291808500319146e+00,2.3763111139523906e-14,-1.0421423278297063e-12,5.8369871702559400e-12
4.4561929425606772e-01,-3.3893456994483281e+03,8.4419871261087231e-01,3.0188436293109979e+00,1.2423829726002864e+00,4.3568200613338464e-14,-1.8921528953478525e-12,1.0494960205709561e-11
4.4096597164020990e-01,-3.3975107192217406e+03,8.1316428989245138e-01,3.2133485937177735e+00,1.4613570034885621e+00,7.9408583206066936e-14,-3.4148778232033262e-12,1.8755163718600221e-11
4.3636124075196875e-01,-3.4051356297394041e+03,7.8034803149767040e-01,3.3768253894762146e+00,1.6816972348299093e+00,1.4387878788340816e-13,-6.1260852414623267e-12,3.3312503136111662e-11
4.3180459417842948e-01,-3.4122308207058791e+03,7.4606180730841520e-01,3.5087325809991556e+00,1.8990861717549390e+00,2.5915380669408920e-13,-1.0923931462865403e-11,5.8808256978039967e-11
4.2729552980527152e-01,-3.4188065237346027e+03,7.1062045571127064e-01,3.6090124528310921e+00,2.1093954097159324e+00,4.6403411879126749e-13,-1.9362529027046768e-11,1.0318396599286212e-10
4.2283355076143941e-01,-3.4248728145166656e+03,6.7433706230083146e-01,3.6780708339717068e+00,2.3087775364792900e+00,8.2598799329562263e-13,-3.4113907838788941e-11,1.7993977618873951e-10
4.1841816536439008e-01,-3.4304396149615159e+03,6.3751848602447203e-01,3.7167477228141217e+00,2.4937466281136431e+00,1.4616017492092494e-12,-5.9742886158306851e-11,3.1187553742642382e-10
4.1404888706591264e-01,-3.4355166953099651e+03,6.0046121859215940e-01,3.7262798959920405e+00,2.6612453999579886e+00,2.5710816750104897e-12,-1.0399807430448385e-10,5.3724537944624123e-10
4.0972523439851394e-01,-3.4401136762198366e+03,5.6344765028888022e-01,3.7082568588712608e+00,2.8086976149504048e+00,4.4960816662651946e-12,-1.7994830875123994e-10,9.1981251460874107e-10
4.0544673092236355e-01,-3.4442400308245869e+03,5.2674280116748584e-01,3.6645716167172897e+00,2.9340449184200863e+00,7.8159902399930653e-12,-3.0949424989858713e-10,1.5651613956638833e-09
4.0121290517279329e-01,-3.4479050867652491e+03,4.9059156150490429e-01,3.5973678121353347e+00,3.0357678361777496e+00,1.3507199826197630e-11,-5.2910112015235745e-10,2.6469760007670415e-09
3.9702329060834457e-01,-3.4511180281960246e+03,4.5521646991784448e-01,3.5089847868855668e+00,3.1128912184167561e+00,2.3204816613916713e-11,-8.9909371228281317e-10,4.4490752064997841e-09
3.9287742555935840e-01,-3.4538878977638537e+03,4.2081604218111368e-01,3.4019020874031183e+00,3.1649749147724053e+00,3.9629852456897439e-11,-1.5186241048796759e-09,7.4321777768295043e-09
3.8877485317710236e-01,-3.4562235985622888e+03,3.8756364906111462e-01,3.2786848479353012e+00,3.1920909082232325e+00,6.7281903461293223e-11,-2.5496084783046099e-09,1.2339190989951628e-08
3.8471512138342862e-01,-3.4581338960599955e+03,3.5560692780356307e-01,3.1419313593259965e+00,3.1947885034717083e+00,1.1355482250318770e-10,-4.2547433218049301e-09,2.0360062857653988e-08
3.8069778282095762e-01,-3.4596274200041858e+03,3.2506769966486276e-01,2.9942239724795772e+00,3.1740494493094333e+00,1.9052167685209234e-10,-7.0574636119339031e-09,3.3388035504147137e-08
3.7672239480378228e-01,-3.4607126662993192e+03,2.9604235534049611e-01,2.8380843015496451e+00,3.1312350689015429e+00,3.1777132650527530e-10,-1.1635848142736892e-08,5.4415089672345577e-08
3.7278851926868661e-01,-3.4613979988613564e+03,2.6860266152777290e-01,2.6759334914162842e+00,3.0680275758522724e+00,5.2688582863761550e-10,-1.9068661711510622e-08,8.8137733308542288e-08
3.6889572272687365e-01,-3.4616916514478821e+03,2.4279693528613236e-01,2.5100581055116620e+00,2.9863677702871225e+00,8.6846001502973537e-10,-3.1060880731133082e-08,1.4187820028569646e-07
3.6504357621619815e-01,-3.4616017294644080e+03,2.1865152836505997e-01,2.3425819816180002e+00,2.8883912445137416e+00,1.4230319042162713e-09,-5.0289493327919723e-08,2.2697490855143519e-07
3.6123165525389722e-01,-3.4611362117471340e+03,1.9617256121937127e-01,2.1754442022882792e+00,2.7763650915695210e+00,2.3179867303805257e-09,-8.0929937332209995e-08,3.6086555436056466e-07
3.5745953978981498e-01,-3.4603029523224777e+03,1.7534784591695385e-01,2.0103831394742544e+00,2.6526269138601086e+00,3.7535201625818250e-09,-1.2945178722485922e-07,5.7018437900023626e-07
3.5372681416011575e-01,-3.4591096821436590e+03,1.5614893839920915e-01,1.8489263650963963e+00,2.5195276863855582e+00,6.0422412283376489e-09,-2.0581271179832882e-07,8.9533239140874443e-07
3.5003306704148057e-01,-3.4575640108046246e+03,1.3853326336695285e-01,1.6923860747096631e+00,2.3793797537465666e+00,9.6691626529774484e-09,-3.2523701860707799e-07,1.3971693290703361e-06
3.4637789140578146e-01,-3.4556734282315942e+03,1.2244625918808857e-01,1.5418595528563541e+00,2.2344109462656898e+00,1.5381942059559194e-08,-5.1084559224948990e-07,2.1667364858976275e-06
3.4276088447522995e-01,-3.4534453063525229e+03,1.0782349539074190e-01,1.3982341176125983e+00,2.0867255015753265e+00,2.4325679224525385e-08,-7.9751605807292626e-07,3.3392725228281721e-06
3.3918164767799308e-01,-3.4508869007447329e+03,9.4592721241116257e-02,1.2621959184720160e+00,1.9382721861695975e+00,3.8242852560093052e-08,-1.2375064249000670e-06,5.1142577541263860e-06
3.3563978660427357e-01,-3.4480053522610151e+03,8.2675810336631850e-02,1.1342419252164857e+00,1.7908197373308106e+00,5.9767774098546245e-08,-1.9085862368432339e-06,7.7838500358161749e-06
3.3213491096284797e-01,-3.4448076886344456e+03,7.1990572812756864e-02,1.0146944340090349e+00,1.6459394982349773e+00,9.2857157242237125e-08,-2.9257040539257109e-06,1.1772897685054837e-05
3.2866663453805917e-01,-3.4413008260622037e+03,6.2452413428896958e-02,9.0371742806042421e-01,1.5049949045155262e+00,1.4341520072405581e-07,-4.4576008574907484e-06,1.7694778807978842e-05
3.2523457514725773e-01,-3.4374915707686432e+03,5.3975820255640974e-02,8.0133416076081587e-01,1.3691373035505876e+00,2.2019450936144199e-07,-6.7502825836502295e-06,2.6428674912941420e-05
3.2183835459868787e-01,-3.4333866205478853e+03,4.6475674756336523e-02,7.0744537565946097e-01,1.2393074505531636e+00,3.3608512023805927e-07,-1.0159923550621277e-05,3.9225596967693226e-05
3.1847759864981290e-01,-3.4289925662861806e+03,3.9868379599713427e-02,6.2184763647333996e-01,1.1162419285382488e+00,5.0994528873755017e-07,-1.5198623603022615e-05,5.7852602750474913e-05
3.1515193696607607e-01,-3.4243158934643075e+03,3.4072805452829147e-02,5.4425130776530717e-01,1.0004836810370101e+00,7.6918247678875681e-07,-2.2597527995449697e-05,8.4787230784679033e-05
3.1186100308009185e-01,-3.4193629836402447e+03,2.9011062216341449e-02,4.7429779956019225e-01,8.9239582419747776e-01,1.1533647629135205e-06,-3.3393187172268072e-05,1.2347727349314763e-04
3.0860443435126389e-01,-3.4141401159123798e+03,2.4609103641873700e-02,4.1157576374663635e-01,7.9217791469668852e-01,1.7192359158777236e-06,-4.9044732733987648e-05,1.7868464589990561e-04
3.0538187192582378e-01,-3.4086534683634804e+03,2.0797177009101067e-02,3.5563600379786386e-01,6.9988388693502557e-01,2.5476265768165883e-06,-7.1591524258511833e-05,2.5693626939972235e-04
3.0219296069728785e-01,-3.4029091194856906e+03,1.7510131559412365e-02,3.0600492972808674e-01,6.1544093206005834e-01,3.7529049532205269e-06,-1.0386342207195001e-04,3.6710952787160527e-04
2.9903734926732650e-01,-3.3969130495867785e+03,1.4687600726476265e-02,2.6219645534860736e-01,5.3866866707325611e-01,5.4957992371108881e-06,-1.4975879441361348e-04,5.2118484367489758e-04
2.9591468990704256e-01,-3.3906711421778732e+03,1.2274073931479548e-02,2.2372229334881136e-01,4.6929802930282860e-01,8.0006570114149838e-06,-2.1460878401684955e-04,7.3520305283772381e-04
2.9282463851865337e-01,-3.3841891853429274e+03,1.0218873894000080e-02,1.9010065452336677e-01,4.0698942489344686e-01,1.1578490533234105e-05,-3.0565021765773524e-04,1.0304702084055072e-03
2.8976685459757329e-01,-3.3774728730901279e+03,8.4760551277310459e-03,1.6086340005853608e-01,3.5134975517639400e-01,1.6657496719533523e-05,-4.3263377643184636e-04,1.4350567482940984e-03
2.8674100119489260e-01,-3.3705278066855008e+03,7.0042386262679467e-03,1.3556173003118002e-01,3.0194803796855246e-01,2.3823141326296296e-05,-6.0859852746115647e-04,1.9856410106233280e-03
2.8374674488024754e-01,-3.3633594959689117e+03,5.7663967803127372e-03,1.1377051735359968e-01,2.5832942882608567e-01,3.3870360338283638e-05,-8.5084844438755114e-04,2.7297480723711613e-03
2.8078375570507824e-01,-3.3559733606526956e+03,4.7296013830487489e-03,9.5091414779904487e-02,2.2002752759413280e-01,4.7870956609677154e-05,-1.1821708130498757e-03,3.7284328521655827e-03
2.7785170716627078e-01,-3.3483747316031427e+03,3.8647462484833533e-03,7.9154873948896309e-02,1.8657492650771587e-01,6.7259849995261623e-05,-1.6323400149200358e-03,5.0594502081454749e-03
2.7495027617017798e-01,-3.3405688521050361e+03,3.1462545541456107e-03,6.5621220595484669e-02,1.5751201654549071e-01,9.3944461618540153e-05,-2.2399525600335980e-03,6.8209430859424358e-03
2.7207914299701730e-01,-3.3325608791094819e+03,2.5517795819095879e-03,5.4180929926882927e-02,1.3239411825781669e-01,1.3044215605431897e-04,-3.0546397204987527e-03,9.1356612497054280e-03
2.6923799126563897e-01,-3.3243558844652180e+03,2.0619061168644058e-03,4.4554241676972098e-02,1.1079704194732160e-01,1.8005129711571075e-04,-4.1397018725319677e-03,1.2155696378140667e-02
2.6642650789866290e-01,-3.3159588561336222e+03,1.6598584126425568e-03,3.6490246459535317e-02,9.2321210365585785e-02,2.4706204934254409e-04,-5.5752027377449220e-03,1.6067683065720279e-02
2.6364438308797983e-01,-3.3073746993876357e+03,1.3312193718891523e-03,2.9765564631034986e-02,7.6594495826119130e-02,3.3701351993620411e-04,-7.4615510696835578e-03,2.1098368555824542e-02
2.6089131026061207e-01,-3.2986082379947807e+03,1.0636644435085890e-03,2.4182726766236267e-02,6.3273933878647784e-02,4.5700411144275363e-04,-9.9235808514033259e-03,2.7520396345678017e-02
2.5816698604493105e-01,-3.2896642153844959e+03,8.4671271714689635e-04,1.9568351773316943e-02,5.2046478645425567e-02,6.1606195524545185e-04,-1.3115117662332228e-02,3.5658080347307497e-02
2.5547111023722774e-01,-3.2805472957999777e+03,6.7149680650842856e-04,1.5771205253500415e-02,4.2628961855377068e-02,8.2558191667370183e-04,-1.7223987558766571e-02,4.5892868222730955e-02
2.5280338576863221e-01,-3.2712620654347293e+03,5.3055235734066801e-04,1.2660207459310811e-02,3.4767409793189520e-02,1.0998347889332140e-03,-2.2477384848757657e-02,5.8668107194505520e-02
2.5016351867237802e-01,-3.2618130335539981e+03,4.1762738943663453e-04,1.0122447532830349e-02,2.8235861018623042e-02,1.4565528019304217e-03,-2.9147466168747773e-02,7.4492636847845697e-02
2.4755121805140934e-01,-3.2522046336013163e+03,3.2751117744852110e-04,8.0612489155477401e-03,2.2834813919432109e-02,1.9175933388365320e-03,-3.7556980475783229e-02,9.3942646561693849e-02
2.4496619604632566e-01,-3.2424412242903118e+03,2.5588198277125968e-04,6.3943201249923413e-03,1.8389417926401998e-02,2.5096796608218997e-03,-4.8084678871805370e-02,1.1766115727192977e-01
2.4240816780366164e-01,-3.2325270906819837e+03,1.9917265666329146e-04,5.0520156175229095e-03,1.4747506385053465e-02,3.2652133904860184e-03,-6.1170176392114167e-02,1.4635442692500197e-01
2.3987685144449780e-01,-3.2224664452476359e+03,1.5445293064479134e-04,3.9757232574999298e-03,1.1777553339504773e-02,4.2231484312015566e-03,-7.7317862888803060e-02,1.8078454624582885e-01
2.3737196803339927e-01,-3.2122634289176317e+03,1.1932708131413608e-04,3.1163879884357941e-03,9.3666213852118003e-03,5.4299098848303072e-03,-9.7099385956498030e-02,2.2175749728374533e-01
2.3489324154767896e-01,-3.2019221121161731e+03,9.1845590574218095e-05,2.4331756036478111e-03,7.4183536936996385e-03,6.9403344204398976e-03,-1.2115416072621991e-01,2.7010600286128728e-01
2.3244039884698145e-01,-3.1914464957822606e+03,7.0429407039388089e-05,1.8922759605438126e-03,5.8510505810348825e-03,8.8186005691691591e-03,-1.5018730570052227e-01,3.2666661117166235e-01
2.3001316964318461e-01,-3.1808405123770217e+03,5.3805439218423388e-05,1.4658414687849643e-03,4.5958597478380804e-03,1.1139108798878417e-02,-1.8496436802682378e-01,3.9225064528053255e-01
2.2761128647061549e-01,-3.1701080268775804e+03,4.0951966179163281e-05,1.1310540890787139e-03,3.5950996329089479e-03,1.3987262288501256e-02,-2.2630219381688230e-01,4.6760890813701445e-01
