j1,j2,j3,j4,j5,j6,j7,j8
7.2216618026611956e-01,-2.1043922492954725e+03,1.9429065878548815e-01,-1.9696409825037648e+00,2.5211404576048189e+00,7.8626785029845563e-25,-4.1589637941536814e-23,3.0984280266444925e-22
7.1462310581605726e-01,-2.1495863022947001e+03,2.1489623398220536e-01,-2.1104529346924426e+00,2.6169616390186285e+00,1.6520917823142719e-24,-8.6800902242791854e-23,6.4232667659665976e-22
7.0715881928727131e-01,-2.1936066574291158e+03,2.3692775868212176e-01,-2.2517614185148855e+00,2.7021137022178623e+00,3.4540319570138653e-24,-1.8024865767676854e-22,1.3248276339242488e-21
6.9977249773461103e-01,-2.2364729027598169e+03,2.6038343092302901e-01,-2.3921946565760521e+00,2.7749458016282205e+00,7.1853356359021996e-24,-3.7241594600881097e-22,2.7186364058643202e-21
6.9246332680864342e-01,-2.2782043452004368e+03,2.8524694505730519e-01,-2.5302545014363198e+00,2.8338850416086783e+00,1.4872921816512705e-23,-7.6558365050499143e-22,5.5504814661611878e-21
6.8523050066587032e-01,-2.3188200142533051e+03,3.1148627584740707e-01,-2.6643290090883811e+00,2.8774753298154518e+00,3.0631908645774301e-23,-1.5659031699719825e-21,1.1274502823798272e-20
6.7807322187988306e-01,-2.3583386656982334e+03,3.3905260725444225e-01,-2.7927085154333899e+00,2.9044168560507257e+00,6.2774078897471814e-23,-3.1867261152301563e-21,2.2785091723895616e-20
6.7099070135344585e-01,-2.3967787852345086e+03,3.6787944117144233e-01,-2.9136051740778233e+00,2.9136051740778233e+00,1.2800153190516462e-22,-6.4525572233393485e-21,4.5813156285709374e-20
6.6398215823149653e-01,-2.4341585920766661e+03,3.9788192045120468e-01,-3.0251758175745991e+00,2.9041687848716156e+00,2.5970392492468468e-22,-1.2999479962105092e-20,9.1646333732840896e-20
6.5704681981505675e-01,-2.4704960425046133e+03,4.2895639867907298e-01,-3.1255479033351969e+00,2.8755040710683812e+00,5.2428856633634639e-22,-2.6057141746916415e-20,1.8239999222841489e-19
6.5018392147604109e-01,-2.5058088333686624e+03,4.6098028621083359e-01,-3.2128482027750258e+00,2.8273064184420229e+00,1.0531513477440116e-21,-5.1967753254428251e-20,3.6117588511827638e-19
6.4339270657295622e-01,-2.5401144055500313e+03,4.9381219803334614e-01,-3.2852337910762457e+00,2.7595963845040461e+00,2.1049399783397356e-21,-1.0312100953886366e-19,7.1153496581815921e-19
6.3667242636747978e-01,-2.5734299473773531e+03,5.2729242404304855e-01,-3.3409247987367556e+00,2.6727398389894046e+00,4.1861730061459700e-21,-2.0359452415390923e-19,1.3946224904542783e-18
6.3002233994191226e-01,-2.6057723979997490e+03,5.6124373644323489e-01,-3.3782382983991193e+00,2.5674611067833304e+00,8.2836770076828591e-21,-3.9993592593092839e-19,2.7195642963303128e-18
6.2344171411748905e-01,-2.6371584507169787e+03,5.9547254223926982e-01,-3.3956226248652119e+00,2.4448482899029527e+00,1.6310139226701858e-20,-7.8166342243968648e-19,5.2762281014678840e-18
6.1692982337354740e-01,-2.6676045562672189e+03,6.2977038140100317e-01,-3.3916913660732426e+00,2.3063501289298052e+00,3.1953667177483426e-20,-1.5200359476328864e-18,1.0184240849140339e-17
6.1048594976753667e-01,-2.6971269260729769e+03,6.6391576333547353e-01,-3.3652562211948482e+00,2.1537639815647029e+00,6.2289131285356644e-20,-2.9409813336381138e-18,1.9557525868693456e-17
6.0410938285586468e-01,-2.7257415354456616e+03,6.9767632607103103e-01,-3.3153579014895396e+00,1.9892147408937240e+00,1.2081820198999709e-19,-5.6615409452512631e-18,3.7366170238658339e-17
5.9779941961557037e-01,-2.7534641267493171e+03,7.3081129422000390e-01,-3.2412942521245611e+00,1.8151247811897542e+00,2.3317446562461088e-19,-1.0843778523872528e-17,7.1026749331365057e-17
5.9155536436681511e-01,-2.7803102125240312e+03,7.6307420360133615e-01,-3.1426448001117433e+00,1.6341752960581064e+00,4.4777324417183015e-19,-2.0664735218529965e-17,1.3432077892044478e-16
5.8537652869618273e-01,-2.8062950785695002e+03,7.9421585261654670e-01,-3.0192909853070637e+00,1.4492596729473908e+00,8.5558628969028639e-19,-3.9181574136366664e-17,2.5272115317956495e-16
5.7926223138078203e-01,-2.8314337869892624e+03,8.2398743333170321e-01,-2.8714314076743195e+00,1.2634298193767006e+00,1.6266646214532430e-18,-7.3915640398835351e-17,4.7306009855254626e-16
5.7321179831314062e-01,-2.8557411791960667e+03,8.5214378896621135e-01,-2.6995915234449575e+00,1.0798366093779830e+00,3.0772356381525148e-18,-1.3873716874610614e-16,8.8098102153777388e-16
5.6722456242688413e-01,-2.8792318788788639e+03,8.7844673934993134e-01,-2.5046273432345241e+00,9.0166584356442869e-01,5.7923128853948710e-18,-2.5909015536371261e-16,1.6322679787913893e-15
5.6129986362319151e-01,-2.9019202949319001e+03,9.0266841208094206e-01,-2.2877228235779397e+00,7.3207130354494065e-01,1.0848552640429378e-17,-4.8140452341905369e-16,3.0087782713690853e-15
5.5543704869801824e-01,-2.9238206243463678e+03,9.2459451476021071e-01,-2.0503807959322433e+00,5.7410662286102809e-01,2.0217158486953467e-17,-8.8995931659569176e-16,5.5177477628932884e-15
5.4963547127008039e-01,-2.9449468550650909e+03,9.4402748291783567e-01,-1.7944074395302221e+00,4.3065778548725331e-01,3.7488404577454511e-17,-1.6369311858745515e-15,1.0067126793128491e-14
5.4389449170958992e-01,-2.9653127688006844e+03,9.6078943915232318e-01,-1.5218904716172799e+00,3.0437809432345597e-01,6.9167539755414425e-17,-2.9956461468069983e-15,1.8273441495522690e-14
5.3821347706773504e-01,-2.9849319438176585e+03,9.7472490160179392e-01,-1.2351713953097934e+00,1.9762742324956692e-01,1.2698026413778767e-16,-5.4544372460386703e-15,3.2999345338533955e-14
5.3259180100689718e-01,-3.0038177576789003e+03,9.8570318412244295e-01,-9.3681230618996980e-01,1.1241747674279637e-01,2.3195228302435696e-16,-9.8811672568376074e-15,5.9287003541025644e-14
5.2702884373159609e-01,-3.0219833899569721e+03,9.9362043637914899e-01,-6.2955790848982873e-01,5.0364632679186304e-02,4.2158932381742378e-16,-1.7810040984667066e-14,1.0596974385876903e-13
5.2152399192015753e-01,-3.0394418249106780e+03,9.9840127931760636e-01,-3.1629352528781768e-01,1.2651741011512709e-02,7.6244599053897228e-16,-3.1938862543677550e-14,1.8843928900769754e-13
5.1607663865709308e-01,-3.0562058541273054e+03,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3720094196451332e-15,-5.6986411244960611e-14,3.3337050578301955e-13
5.1068618336618787e-01,-3.0722880791309863e+03,9.9840127931760636e-01,3.1629352528781768e-01,1.2651741011512709e-02,2.4565953687921429e-15,-1.0116259728686045e-13,5.8674306426379053e-13
5.0535203174428589e-01,-3.0877009139575866e+03,9.9362043637914899e-01,6.2955790848982873e-01,5.0364632679186304e-02,4.3766185028708502e-15,-1.7867545037970246e-13,1.0273838396832893e-12
5.0007359569576759e-01,-3.1024565876965421e+03,9.8570318412244295e-01,9.3681230618996980e-01,1.1241747674279637e-01,7.7584020756960558e-15,-3.1398253200341940e-13,1.7897004324194904e-12
4.9485029326771224e-01,-3.1165671470000516e+03,9.7472490160179392e-01,1.2351713953097934e+00,1.9762742324956692e-01,1.3684672281264976e-14,-5.4896062856294445e-13,3.1016275513806361e-12
4.8968154858573615e-01,-3.1300444585600253e+03,9.6078943915232318e-01,1.5218904716172799e+00,3.0437809432345597e-01,2.4017347816209608e-14,-9.5492974917249416e-13,5.3476065953659671e-12
4.8456679179050260e-01,-3.1429002115531998e+03,9.4402748291783567e-01,1.7944074395302221e+00,4.3065778548725331e-01,4.1941525361922238e-14,-1.6527058068865457e-12,9.1725172282203294e-12
4.7950545897489405e-01,-3.1551459200548029e+03,9.2459451476021071e-01,2.0503807959322433e+00,5.7410662286102809e-01,7.2877240958196922e-14,-2.8458562594175898e-12,1.5652209426796743e-11
4.7449699212184088e-01,-3.1667929254211658e+03,9.0266841208094206e-01,2.2877228235779397e+00,7.3207130354494065e-01,1.2599930548477415e-13,-4.8755431257333354e-12,2.6571710035246680e-11
4.6954083904279925e-01,-3.1778523986416653e+03,8.7844673934993134e-01,2.5046273432345241e+00,9.0166584356442869e-01,2.1675688826189617e-13,-8.3104590959610984e-12,4.4876479118189932e-11
4.6463645331687203e-01,-3.1883353426603758e+03,8.5214378896621135e-01,2.6995915234449575e+00,1.0798366093779830e+00,3.7102757830947319e-13,-1.4093482562085339e-11,7.5400131707156561e-11
4.5978329423056519e-01,-3.1982525946678115e+03,8.2398743333170321e-01,2.8714314076743195e+00,1.2634298193767006e+00,6.3192858851753677e-13,-2.3779472785914908e-11,1.2603120576534901e-10
4.5498082671817347e-01,-3.2076148283631228e+03,7.9421585261654670e-01,3.0192909853070637e+00,1.4492596729473908e+00,1.0709232382508077e-12,-3.9918663705798856e-11,2.0957298445544399e-10
4.5022852130278923e-01,-3.2164325561871265e+03,7.6307420360133615e-01,3.1426448001117433e+00,1.6341752960581064e+00,1.8058314375132171e-12,-6.6671296672987968e-11,3.4669074269953744e-10
4.4552585403792655e-01,-3.2247161315265125e+03,7.3081129422000390e-01,3.2412942521245611e+00,1.8151247811897542e+00,3.0298742467236514e-12,-1.1078735183145031e-10,5.7055486193196914e-10
4.4087230644975611e-01,-3.2324757508896118e+03,6.9767632607103103e-01,3.3153579014895396e+00,1.9892147408937240e+00,5.0582527428437852e-12,-1.8315933181837346e-10,9.3411259227370459e-10
4.3626736547994266e-01,-3.2397214560540542e+03,6.6391576333547353e-01,3.3652562211948482e+00,2.1537639815647029e+00,8.4024313964842976e-12,-3.0126917772094448e-10,1.5214093474907696e-09
4.3171052342907967e-01,-3.2464631361866791e+03,6.2977038140100317e-01,3.3916913660732426e+00,2.3063501289298052e+00,1.3887943864964021e-11,-4.9302200720622279e-10,2.4651100360311140e-09
4.2720127790071544e-01,-3.2527105299360474e+03,5.9547254223926982e-01,3.3956226248652119e+00,2.4448482899029527e+00,2.2840176579937026e-11,-8.0271800590188681e-10,3.9734541292143395e-09
4.2273913174596278e-01,-3.2584732274978810e+03,5.6124373644323489e-01,3.3782382983991193e+00,2.5674611067833304e+00,3.7375713279442560e-11,-1.3003010649918068e-09,6.3714752184598528e-09
4.1832359300868849e-01,-3.2637606726537874e+03,5.2729242404304855e-01,3.3409247987367556e+00,2.6727398389894046e+00,6.0856651055183322e-11,-2.0955987790852375e-09,1.0163654078563402e-08
4.1395417487127412e-01,-3.2685821647835805e+03,4.9381219803334614e-01,3.2852337910762457e+00,2.7595963845040461e+00,9.8595055759915160e-11,-3.3601195002979087e-09,1.6128573601429965e-08
4.0963039560094400e-01,-3.2729468608515426e+03,4.6098028621083359e-01,3.2128482027750258e+00,2.8273064184420229e+00,1.5893910094516368e-10,-5.3602211793756451e-09,2.5461050602034310e-08
4.0535177849665399e-01,-3.2768637773669507e+03,4.2895639867907298e-01,3.1255479033351969e+00,2.8755040710683812e+00,2.5493818803919690e-10,-8.5072873348680007e-09,3.9984250473879600e-08
4.0111785183653448e-01,-3.2803417923191791e+03,3.9788192045120468e-01,3.0251758175745991e+00,2.9041687848716156e+00,4.0688114506557984e-10,-1.3433181004340119e-08,6.2464291670181553e-08
3.9692814882588245e-01,-3.2833896470876998e+03,3.6787944117144233e-01,2.9136051740778233e+00,2.9136051740778233e+00,6.4614317731061084e-10,-2.1103036170964550e-08,9.7073966386436927e-08
3.9278220754569715e-01,-3.2860159483273023e+03,3.3905260725444225e-01,2.7927085154333899e+00,2.9044168560507257e+00,1.0209829471593342e-09,-3.2982854107982293e-08,1.5007198619131944e-07
3.8867957090175298e-01,-3.2882291698288304e+03,3.1148627584740707e-01,2.6643290090883811e+00,2.8774753298154518e+00,1.6052280551856116e-09,-5.1287036363180291e-08,2.3079166363431130e-07
3.8461978657420420e-01,-3.2900376543557427e+03,2.8524694505730519e-01,2.5302545014363198e+00,2.8338850416086783e+00,2.5112128332712955e-09,-7.9341769467206584e-08,3.5307087412906931e-07
3.8060240696771641e-01,-3.2914496154568114e+03,2.6038343092302901e-01,2.3921946565760521e+00,2.7749458016282205e+00,3.9089384342648640e-09,-1.2211523668643435e-07,5.3730704142031114e-07
3.7662698916211879e-01,-3.2924731392552426e+03,2.3692775868212176e-01,2.2517614185148855e+00,2.7021137022178623e+00,6.0542822824848904e-09,-1.8698650829454585e-07,8.1339131108127445e-07
3.7269309486357133e-01,-3.2931161862145163e+03,2.1489623398220536e-01,2.1104529346924426e+00,2.6169616390186285e+00,9.3302875745050053e-09,-2.8485367964963781e-07,1.2248708224934426e-06
3.6880029035624301e-01,-3.2933865928812502e+03,1.9429065878548815e-01,1.9696409825037648e+00,2.5211404576048189e+00,1.4307241918567688e-08,-4.3172102489277994e-07,1.8348143557943148e-06
3.6494814645449375e-01,-3.2932920736053516e+03,1.7509965675011338e-01,1.8305618515283852e+00,2.4163416440174683e+00,2.1829577951254781e-08,-6.5095801450641754e-07,2.7340236609269537e-06
3.6113623845555637e-01,-3.2928402222377631e+03,1.5730007376080374e-01,1.6943105544923691e+00,2.3042623541096221e+00,3.3140822708988337e-08,-9.7649434112034136e-07,4.0524515156494169e-06
3.5736414609271278e-01,-3.2920385138060701e+03,1.4085842092104500e-01,1.5618381711725471e+00,2.1865734396415659e+00,5.0062180207670489e-08,-1.4573100658452878e-06,5.9749712699656796e-06
3.5363145348895930e-01,-3.2908943061682553e+03,1.2573232959442790e-01,1.4339520725585313e+00,2.0648909844842853e+00,7.5246232576448304e-08,-2.1637054177357711e-06,8.7630069418298732e-06
3.4993774911115533e-01,-3.2894148416448602e+03,1.1187199087002818e-01,1.3113187281821224e+00,1.9407517177095410e+00,1.1253517471925912e-07,-3.1959989620269592e-06,1.2783995848107837e-05
3.4628262572465179e-01,-3.2876072486298440e+03,9.9221554998863246e-02,1.1944687676983152e+00,1.8155925269014390e+00,1.6746357031374905e-07,-4.6965158294490922e-06,1.8551237526323913e-05
3.4266568034839279e-01,-3.2854785431803903e+03,8.7720469779792393e-02,1.0838039482232911e+00,1.6907341592283343e+00,2.4795960180450277e-07,-6.8660013739666812e-06,2.6777405358470055e-05
3.3908651421048719e-01,-3.2830356305859368e+03,7.7304740443299741e-02,9.7960567089749417e-01,1.5673690734359906e+00,3.6531713412075119e-07,-9.9859438611907333e-06,3.8445883865584328e-05
3.3554473270424268e-01,-3.2802853069166763e+03,6.7908097178709423e-02,8.8204469263482099e-01,1.4465532959211063e+00,5.3553478027931087e-07,-1.4448728371935807e-05,5.4905167813356070e-05
3.3203994534466064e-01,-3.2772342605518006e+03,5.9463059974303172e-02,7.9119169079408835e-01,1.3292020405340683e+00,7.8114894083044910e-07,-2.0798090549610707e-05,7.7992839561040150e-05
3.2857176572538460e-01,-3.2738890736877320e+03,5.1901893803805367e-02,7.0702835815295817e-01,1.2160887760230881e+00,1.1337271387479661e-06,-2.9783011934909071e-05,1.1019714415916356e-04
3.2513981147609849e-01,-3.2702562238265987e+03,4.5157450324860911e-02,6.2945873156830123e-01,1.1078473675602101e+00,1.6372378071961955e-06,-4.2429017773489410e-05,1.5486591487323635e-04
3.2174370422037013e-01,-3.2663420852451977e+03,3.9163895098987066e-02,5.5832048853115968e-01,1.0049768793560874e+00,2.3525752000097709e-06,-6.0131822112249741e-05,2.1647455960409906e-04
3.1838306953393447e-01,-3.2621529304446926e+03,3.3857321857023122e-02,4.9339597995802653e-01,9.0784860312276883e-01,3.3635957248256407e-06,-8.4779430244230280e-05,3.0096697736701751e-04
3.1505753690341332e-01,-3.2576949315812935e+03,2.9176257493216957e-02,4.3442280357100327e-01,8.1671487071348614e-01,4.7851173921290088e-06,-1.1891016719440586e-04,4.1618558518042052e-04
3.1176673968546559e-01,-3.2529741618781482e+03,2.5062063262558762e-02,3.8110375879577357e-01,7.3171921688788522e-01,6.7734499977037491e-06,-1.6591565769375334e-04,5.7240901904344896e-04
3.0851031506636467e-01,-3.2479965970186872e+03,2.1459239080080395e-02,3.3311606008790395e-01,6.5290747777229174e-01,9.5401628730792307e-06,-2.3029953175613267e-04,7.8301840797085113e-04
3.0528790402199785e-01,-3.2427681165216613e+03,1.8315638888734179e-02,2.9011971999754937e-01,5.8023943999509875e-01,1.3369962120843802e-05,-3.1800454904426983e-04,1.0653152392983039e-03
3.0209915127828341e-01,-3.2372945050980852e+03,1.5582605794334500e-02,2.5176504529790367e-01,5.1360069240772355e-01,1.8643742331516821e-05,-4.3682288282743910e-04,1.4415155133305491e-03
2.9894370527200131e-01,-3.2315814539903340e+03,1.3215036089234848e-02,2.1769921851961918e-01,4.5281437452080786e-01,2.5868100222654120e-05,-5.9690641263774387e-04,1.9399458410726675e-03
2.9582121811203321e-01,-3.2256345622936101e+03,1.1171381433530834e-02,1.8757196282155611e-01,3.9765256118169900e-01,3.5712849641635212e-05,-8.1139594385795199e-04,2.5964670203454461e-03
2.9273134554100677e-01,-3.2194593382599924e+03,9.4135983697016309e-03,1.6104031003015973e-01,3.4784706966514500e-01,4.9058357456207724e-05,-1.0971901645080858e-03,3.4561490182004706e-03
2.8967374689734138e-01,-3.2130612005853104e+03,7.9070540515934415e-03,1.3777250979496414e-01,3.0309952154892111e-01,6.7054824302811120e-05,-1.4758766829048727e-03,4.5752177170051058e-03
2.8664808507768941e-01,-3.2064454796790337e+03,6.6203966096800518e-03,1.1745113217301187e-01,2.6309053606754657e-01,9.1195956362266043e-05,-1.9748484350248711e-03,6.0232877268258569e-03
2.8365402649977040e-01,-3.1996174189174099e+03,5.5253979888039281e-03,9.9775426722625821e-02,2.2748797292758688e-01,1.2340980408667956e-04,-2.6286288270462748e-03,7.8858864811388249e-03
2.8069124106559334e-01,-3.1925821758800589e+03,4.5967764172778740e-03,8.4463008601630571e-02,1.9595417995578293e-01,1.6616986660727734e-04,-3.4804278560894237e-03,1.0267262175463801e-02
2.7775940212506317e-01,-3.1853448235702244e+03,3.8120049296441576e-03,7.1250946540964880e-02,1.6815223383667710e-01,2.2262985691888897e-04,-4.5839487539599232e-03,1.3293451386483777e-02
2.7485818643996690e-01,-3.1779103516188975e+03,3.1511115984444414e-03,5.9896329263231941e-02,1.4375119023175664e-01,2.9678576779321067e-04,-6.0054600112956179e-03,1.7115561032192510e-02
2.7198727414833651e-01,-3.1702836674730102e+03,2.5964763581439957e-03,5.0176386325861085e-02,1.2243038263510105e-01,3.9366904065507829e-04,-7.8261405282229572e-03,2.1913193479024280e-02
2.6914634872918386e-01,-3.1624695975679106e+03,2.1326285479854796e-03,4.1888236888111600e-02,1.0388282748251677e-01,5.1957468215483844e-04,-1.0144695669073221e-02,2.7897913089951355e-02
2.6633509696760382e-01,-3.1544728884842998e+03,1.7460485771277560e-03,3.4848335921746611e-02,8.7817806522801467e-02,6.8232805275637658e-04,-1.3080228771339740e-02,3.5316617682617298e-02
2.6355320892024209e-01,-3.1462982080898500e+03,1.4249764381924648e-03,2.8891682279639862e-02,7.3962706635878048e-02,8.9159371999521957e-04,-1.6775335841710055e-02,4.4454639980531646e-02
2.6080037788112365e-01,-3.1379501466656798e+03,1.1592291739045914e-03,2.3870847149043344e-02,6.2064202587512697e-02,1.1592291739045914e-03,-2.1399370550278754e-02,5.5638363430724758e-02
2.5807630034783796e-01,-3.1294332180178831e+03,9.4002884218068693e-04,1.9654875055387547e-02,5.1888870146223127e-02,1.4996852893298456e-03,-2.7151802163316856e-02,6.9237095516457986e-02
2.5538067598807768e-01,-3.1207518605743094e+03,7.5984203117923979e-04,1.6128103016998071e-02,4.3223316085554825e-02,1.9304541362277093e-03,-3.4265560918041837e-02,8.5663902295104594e-02
2.5271320760652671e-01,-3.1119104384667698e+03,6.1223154836836317e-04,1.3188936907570626e-02,3.5873908388592106e-02,2.4725630358741922e-03,-4.3010234009031575e-02,1.0537507332212737e-01
2.5007360111209409e-01,-3.1029132425988637e+03,4.9172054539898191e-04,1.0748617745985426e-02,2.9666184978919777e-02,3.1511115984444414e-03,-5.3694941637493283e-02,1.2886785992998387e-01
2.4746156548548998e-01,-3.0937644916995955e+03,3.9366904065507829e-04,8.7300046455670178e-03,2.4444013007587646e-02,3.9958458300846326e-03,-6.6670687674962092e-02,1.5667611603616091e-01
2.4487681274714082e-01,-3.0844683333629860e+03,3.1416255969013819e-04,7.0663956225983397e-03,2.0068563568179286e-02,5.0417602596909790e-03,-8.2331945040753696e-02,1.8936347359373348e-01
2.4231905792543904e-01,-3.0750288450738212e+03,2.4991242536772247e-04,5.7004024576676020e-03,1.6417159078082697e-02,6.3297154274857470e-03,-1.0111720395408481e-01,2.2751370889669081e-01
2.3978801902532465e-01,-3.0654500352197501e+03,1.9816708886150622e-04,4.5828913638467379e-03,1.3382042782432475e-02,7.9070540515934415e-03,-1.2350818428588956e-01,2.7171800542895697e-01
2.3728341699719530e-01,-3.0557358440898811e+03,1.5663379391802596e-04,3.6719973575790659e-03,1.0869112178434035e-02,9.8281948353796892e-03,-1.5002739416207095e-01,3.2255889744845251e-01
2.3480497570614031e-01,-3.0458901448600523e+03,1.2340980408667956e-04,2.9322169450995061e-03,8.7966508352985192e-03,1.2155178329914935e-02,-1.8123370889903168e-01,3.8059078868796647e-01
2.3235242190149691e-01,-3.0359167445649587e+03,9.6922390272060130e-05,2.3335810061023373e-03,7.0940862585511062e-03,1.4958134700577493e-02,-2.1771565056690542e-01,4.4631708366215611e-01
2.2992548518672379e-01,-3.0258193850572852e+03,7.5876768559468674e-05,1.8509075415322550e-03,5.7007952279193447e-03,1.8315638888734179e-02,-2.6008207222002538e-01,5.2016414444005066e-01
2.2752389798959000e-01,-3.0156017439540260e+03,5.9211190809187440e-05,1.4631322093713454e-03,4.5649724932385980e-03,2.2314914776966403e-02,-3.0894999508709986e-01,6.0245249041984472e-01
