j1,j2,j3,j4,j5,j6,j7,j8
5.4025342587179148e-01,-2.9957195041446189e+03,9.2404702136756178e-03,-1.7282725005198354e-01,3.7404874025371010e-01,1.6691993663715803e-11,-6.1362016659266566e-10,3.0567950324207536e-09
5.3434590490062128e-01,-3.0158721827495046e+03,1.1082588455593663e-02,-2.0321906628197273e-01,4.3120672498407975e-01,2.7731182484968702e-11,-1.0089551523314885e-09,4.9745135455510243e-09
5.2850298102843019e-01,-3.0352259408633386e+03,1.3244207894174275e-02,-2.3800210272759836e-01,4.9491820287469440e-01,4.5830055316102791e-11,-1.6501333944555188e-09,8.0512443418327178e-09
5.2272394790390486e-01,-3.0537958408145514e+03,1.5770607396642881e-02,-2.7762213809620417e-01,5.6553253826651895e-01,7.5344956993437414e-11,-2.6843565964941842e-09,1.2959895761006133e-08
5.1700810689948706e-01,-3.0715967110522661e+03,1.8711495495000903e-02,-3.2253492596178301e-01,6.4334336750084853e-01,1.2321960503695002e-10,-4.3434447933526740e-09,2.0747419152880459e-08
5.1135476702691673e-01,-3.0886431494601361e+03,2.2121074916556141e-02,-3.7319916588710966e-01,7.2857276165380891e-01,2.0045978057299246e-10,-6.9903720852171132e-09,3.3033045622133246e-08
5.0576324485369839e-01,-3.1049495266256772e+03,2.6058031325485981e-02,-4.3006808180028344e-01,8.2135451799728665e-01,3.2441169647603848e-10,-1.1190180238307628e-08,5.2306172405173221e-08
5.0023286442048054e-01,-3.1205299890656561e+03,3.0585432433947242e-02,-4.9357957869673885e-01,9.2171693964172718e-01,5.2226097196005657e-10,-1.7817367900900664e-08,8.2371088329368409e-08
4.9476295715933932e-01,-3.1353984624081386e+03,3.5770523543227309e-02,-5.6414498777611588e-01,1.0295655438765847e+00,8.3637387059498672e-10,-2.8217499705170341e-08,1.2900658636221987e-07
4.8935286181295540e-01,-3.1495686545317249e+03,4.1684405893997002e-02,-6.4213645590241453e-01,1.1446662178994496e+00,1.3324016302236466e-09,-4.4448880332604386e-08,2.0093786216027401e-07
4.8400192435467415e-01,-3.1630540586625480e+03,4.8401585003530492e-02,-7.2787308722600808e-01,1.2666294120649928e+00,2.1115028381854882e-09,-6.9641672872993723e-08,3.1125906013475450e-07
4.7870949790944051e-01,-3.1758679564295794e+03,5.5999377503096963e-02,-8.2160600199319156e-01,1.3948960212866268e+00,3.3286643046818978e-09,-1.0852813803263619e-07,4.7950151861689391e-07
4.7347494267559831e-01,-3.1880234208787801e+03,6.4557166905852170e-02,-9.2350253867385579e-01,1.5287256503824598e+00,5.2199956767397929e-09,-1.6822051860891280e-07,7.3462055066774607e-07
4.6829762584754459e-01,-3.1995333194466375e+03,7.4155501264849155e-02,-1.0336298888518114e+00,1.6671879845549447e+00,8.1431437793597874e-09,-2.5934487148740952e-07,1.1192793908543200e-06
4.6317692153922974e-01,-3.2104103168936081e+03,8.4875028833997210e-02,-1.1519385177610877e+00,1.8091579876204726e+00,1.2636764087046630e-08,-3.9768299070794330e-07,1.6959515304758880e-06
4.5811221070849384e-01,-3.2206668781979938e+03,9.6795271611511705e-02,-1.2782457844909487e+00,1.9533156243035465e+00,1.9507493363346369e-08,-6.0653455098561199e-07,2.5555530712830414e-06
4.5310288108223101e-01,-3.2303152714107682e+03,1.0999324098996566e-01,-1.4122202320161323e+00,2.0981507458345319e+00,2.9956348409047065e-08,-9.2009298503988525e-07,3.8295685486420226e-06
4.4814832708237157e-01,-3.2393675704718489e+03,1.2454190459620011e-01,-1.5533670654298459e+00,2.2419736881675187e+00,4.5761272591562843e-08,-1.3882380698706243e-06,5.7069634103682575e-06
4.4324794975267334e-01,-3.2478356579883330e+03,1.4050851868569847e-01,-1.7010153740610165e+00,2.3829320085127037e+00,6.9539110145838163e-08,-2.0832941180627872e-06,8.4576036332943440e-06
4.3840115668631430e-01,-3.2557312279751800e+03,1.5795284603772627e-01,-1.8543076765662965e+00,2.5190336291405830e+00,1.0511918368832172e-07,-3.1094954178056967e-06,1.2464450702183949e-05
4.3360736195427640e-01,-3.2630657885588366e+03,1.7692528502921334e-01,-2.0121923747903914e+00,2.6481764697567591e+00,1.5807261779702529e-07,-4.6161527657901289e-06,1.8267494348813458e-05
4.2886598603451215e-01,-3.2698506646442816e+03,1.9746494127046624e-01,-2.1734196896925666e+00,2.7681844350765008e+00,2.3645751800359434e-07,-6.8158417047067589e-06,2.6623254642201570e-05
4.2417645574188667e-01,-3.2760970005459740e+03,2.1959767866554988e-01,-2.3365416189248513e+00,2.8768493882053638e+00,3.5186123518449040e-07,-1.0009352156000604e-05,3.8584759447346192e-05
4.1953820415888515e-01,-3.2818157625831691e+03,2.4333419179892801e-01,-2.4999163993291176e+00,2.9719784904026998e+00,5.2084863982698335e-07,-1.4619670899190522e-05,5.5608213135064821e-05
4.1495067056707818e-01,-3.2870177416400693e+03,2.6866814592208205e-01,-2.6617178780767872e+00,3.0514460326465569e+00,7.6696131850381551e-07,-2.1237935562169639e-05,7.9694145466860454e-05
4.1041330037933621e-01,-3.2917135556912663e+03,2.9557443429195718e-01,-2.8199500936805304e+00,3.1132486342839742e+00,1.1234589354530378e-06,-3.0685126082934161e-05,1.1357268758877536e-04
4.0592554507278594e-01,-3.2959136522929371e+03,3.2400760497726888e-01,-2.9724672439204940e+00,3.1555624500099486e+00,1.6370530742459335e-06,-4.4094272506461578e-05,1.6094477622649351e-04
4.0148686212249918e-01,-3.2996283110402251e+03,3.5390051029645908e-01,-3.1169990741479285e+00,3.1768008200150244e+00,2.3729584390381886e-06,-6.3019181393173215e-05,2.2679353204198724e-04
3.9709671493590676e-01,-3.3028676459912599e+03,3.8516323160763699e-01,-3.2511815598058460e+00,3.1756706308719940e+00,3.4216794317901714e-06,-8.9577139117927423e-05,3.1778276421181776e-04
3.9275457278793013e-01,-3.3056416080582471e+03,4.1768233009932698e-01,-3.3725925857000889e+00,3.1512255374749962e+00,4.9080651810296464e-06,-1.2663475517254823e-04,4.4276245828785816e-04
3.8845991075682207e-01,-3.3079599873660636e+03,4.5132047044178158e-01,-3.4787921468420420e+00,3.1029141387614443e+00,7.0033065917650709e-06,-1.7804806870051412e-04,6.1340410308786150e-04
3.8421220966070835e-01,-3.3098324155787677e+03,4.8591645861825877e-01,-3.5673664176134237e+00,3.0306212098927272e+00,9.9407184209944894e-06,-2.4897024857193029e-04,8.4499164576668818e-04
3.8001095599482432e-01,-3.3112683681944704e+03,5.2128572799259254e-01,-3.6359748641921739e+00,2.9347001765373735e+00,1.4036351012644209e-05,-3.4624264223624517e-04,1.1573965085390110e-03
3.7585564186943715e-01,-3.3122771668089508e+03,5.5722129877896487e-01,-3.6823994165705325e+00,2.8159951755458068e+00,1.9715712814922400e-05,-4.7888751443326199e-04,1.5762671567854884e-03
3.7174576494844708e-01,-3.3128679813484514e+03,5.9349522572599733e-01,-3.7045945780798326e+00,2.6758512800766532e+00,2.7548157788818467e-05,-6.5872347099360398e-04,2.1344647939941911e-03
3.6768082838865968e-01,-3.3130498322720373e+03,6.2986053724165525e-01,-3.7007372388352020e+00,2.5161117721388280e+00,3.8290801354583894e-05,-9.0112714879847131e-04,2.8737764034927715e-03
3.6366034077972287e-01,-3.3128315927439312e+03,6.6605365666291505e-01,-3.6692748810666282e+00,2.3391017140499666e+00,5.2944172419120519e-05,-1.2259670815401519e-03,3.8469340022816460e-03
3.5968381608471994e-01,-3.3122219907762096e+03,7.0179728326571666e-01,-3.6089708241498362e+00,2.1475974915789426e+00,7.2822182056446838e-05,-1.6587374733692286e-03,5.1199639820934057e-03
3.5575077358141294e-01,-3.3112296113422522e+03,7.3680369731319584e-01,-3.5189451593334895e+00,1.9447824615313380e+00,9.9639382445771137e-05,-2.2319206142158801e-03,6.7748820912852687e-03
3.5186073780412769e-01,-3.3098628984613247e+03,7.7077844038310250e-01,-3.3987100712654059e+00,1.7341893186166020e+00,1.3561888873477881e-04,-2.9866064682324300e-03,8.9127372348002006e-03
3.4801323848627497e-01,-3.3081301572546786e+03,8.0342430984556479e-01,-3.2481983363754443e+00,1.5196302819847365e+00,1.8362472182534729e-04,-3.9743961098517994e-03,1.1656990133310969e-02
3.4420781050350013e-01,-3.3060395559735416e+03,8.3444559512720762e-01,-3.0677839261014932e+00,1.3051166710213795e+00,2.4732267522831598e-04,-5.2596116598736947e-03,1.5157190362965405e-02
3.4044399381745377e-01,-3.3035991279993532e+03,8.6355247372659039e-01,-2.8582938231109121e+00,1.0947698727209449e+00,3.3137408023554017e-04,-6.9218286311947749e-03,1.9592886930098526e-02
3.3672133342017785e-01,-3.3008167738166339e+03,8.9046547723262137e-01,-2.6210103764988073e+00,8.9272607974668439e-01,4.4166699895226217e-04,-9.0587365536493290e-03,2.5177673111543598e-02
3.3303937927910016e-01,-3.2977002629588333e+03,9.1491993218211232e-01,-2.3576637711378234e+00,7.0303748128252175e-01,5.8558936450490854e-04,-1.1789319846691479e-02,3.2163225962871834e-02
3.2939768628262911e-01,-3.2942572359275027e+03,9.3667027774558398e-01,-2.0704144590880582e+00,5.2957280268104978e-01,7.7234835480608508e-04,-1.5257332643275910e-02,4.0843155291847934e-02
3.2579581418634490e-01,-3.2904952060851724e+03,9.5549416213924854e-01,-1.7618256881824688e+00,3.7592020279653893e-01,1.0133397671761514e-03,-1.9635018250635402e-02,5.1556427230047733e-02
3.2223332755977790e-01,-3.2864215615222424e+03,9.7119622241952730e-01,-1.4348265546205918e+00,2.4529554191991013e-01,1.3225702882595663e-03,-2.5126995960283428e-02,6.4690075722044854e-02
3.1870979573376945e-01,-3.2820435668982582e+03,9.8361145791770621e-01,-1.0926662921799617e+00,1.4045892514782068e-01,1.7171342582970788e-03,-3.1974205047595475e-02,8.0680863970944039e-02
3.1522479274840864e-01,-3.2773683652578975e+03,9.9260811590641040e-01,-7.3886077998925481e-01,6.3642207435399903e-02,2.2177447452537261e-03,-4.0457758429594211e-02,1.0001551062608006e-01
3.1177789730153760e-01,-3.2724029798219935e+03,9.9809001894501892e-01,-3.7713249360389234e-01,1.6489824033553913e-02,2.8493164152683893e-03,-5.0902517399618145e-02,1.2322905656675597e-01
3.0836869269782025e-01,-3.2671543157539372e+03,9.9999827642124506e-01,-1.1345331139167268e-02,1.4894740099485808e-05,3.6415947688634340e-03,-6.3680155447360942e-02,1.5090092253186932e-01
3.0499676679836840e-01,-3.2616291619017761e+03,9.9831233769928285e-01,3.5456409053001281e-01,1.4572057902963525e-02,4.6298227869020587e-03,-7.9211435274985253e-02,1.8364820111961841e-01
3.0166171197091779e-01,-3.2558341925163245e+03,9.9305036053904505e-01,7.1665696134809309e-01,5.9847939492772041e-02,5.8554319060261373e-03,-9.7967381195009764e-02,2.2211574466215087e-01
2.9836312504054968e-01,-3.2497759689456147e+03,9.8426888555083336e-01,1.0710628586721109e+00,1.3486957562052820e-01,7.3667395681086623e-03,-1.2046899218916501e-01,2.6696265890609605e-01
2.9510060724095094e-01,-3.2434609413059893e+03,9.7206182484692627e-01,1.4140486143426072e+00,2.3803050713059493e-01,9.2196304560615613e-03,-1.4728511260244920e-01,3.1884489648784453e-01
2.9187376416620725e-01,-3.2368954501301491e+03,9.5655879018594736e-01,1.7420837548307759e+00,3.6713367647015199e-01,1.1478193086002977e-02,-1.7902806176079042e-01,3.7839376796863167e-01
2.8868220572312309e-01,-3.2300857279924539e+03,9.3792280222776192e-01,2.0519009109371869e+00,5.1944970351060293e-01,1.4215277878026969e-02,-2.1634662502183735e-01,4.4619035406930202e-01
2.8552554608406383e-01,-3.2230379011117925e+03,9.1634743750814607e-01,2.3405497538351208e+00,6.9178862031958976e-01,1.7512937439453181e-02,-2.5991603122518697e-01,5.2273601076521115e-01
2.8240340364031247e-01,-3.2157579909322931e+03,8.9205348293761000e-01,2.6054432187732393e+00,8.8058272433907292e-01,2.1462704888994901e-02,-3.1042458927777222e-01,6.0841940618311996e-01
2.7931540095593727e-01,-3.2082519156821927e+03,8.6528517863115695e-01,2.8443950185911553e+00,1.0819778807627929e+00,2.6165662004151567e-02,-3.6855673316856252e-01,7.0348080845613770e-01
2.7626116472216355e-01,-3.2005254919111403e+03,8.3630613837308632e-01,3.0556477171797196e+00,1.2919303796476009e+00,3.1732246205532964e-02,-4.3497233253946843e-01,8.0797464671229791e-01
2.7324032571224427e-01,-3.1925844360062142e+03,8.0539504279564611e-01,3.2378909180795250e+00,1.5063063382696544e+00,3.8281744344222025e-02,-5.1028226612943295e-01,9.2173167913679055e-01
2.7025251873682393e-01,-3.1844343656869487e+03,7.7284120328602213e-01,3.3902694150670571e+00,1.7209806363690734e+00,4.5941422378103919e-02,-5.9502042723389292e-01,1.0443224047181265e+00
2.6729738259979147e-01,-3.1760808014796457e+03,7.3894009471967381e-01,3.5123814393603148e+00,1.9319324782544267e+00,5.4845243732071128e-02,-6.8961253089363617e-01,1.1750236277414330e+00
2.6437456005461446e-01,-3.1675291681712292e+03,7.0398895243706527e-01,3.6042674119801164e+00,2.1353348836914150e+00,6.5132135800092403e-02,-7.9434231651101728e-01,1.3127903027891072e+00
2.6148369776115232e-01,-3.1587847962429410e+03,6.6828252361729423e-01,3.6663898606954981e+00,2.3276357073935876e+00,7.6943773937224305e-02,-9.0931597904840822e-01,1.4562349282457849e+00
2.5862444624294040e-01,-3.1498529232841138e+03,6.3210905562183350e-01,3.6996053809521814e+00,2.5056281596502696e+00,9.0421865551287464e-02,-1.0344259063513150e+00,1.6036167938134351e+00
2.5579645984494204e-01,-3.1407386953863142e+03,5.9574659432079768e-01,3.7051297028320507e+00,2.6665092304478626e+00,1.0570493351828551e-01,-1.1693150365062486e+00,1.7528433003849626e+00
2.5299939669176236e-01,-3.1314471685180993e+03,5.5945965426363586e-01,3.6844970667339338e+00,2.8079248869663167e+00,1.2292461789964909e-01,-1.3133433625438717e+00,1.9014853412671564e+00
2.5023291864631880e-01,-3.1219833098806471e+03,5.2349631024374954e-01,3.6395152062496785e+00,2.9280013994527616e+00,1.4220153740220284e-01,-1.4655582859251528e+00,2.0468083511755757e+00
2.4749669126896376e-01,-3.1123519992445176e+03,4.8808574677893379e-01,3.5722172866452957e+00,3.0253626333261150e+00,1.6364077653164152e-01,-1.6246706382949123e+00,2.1858200911458145e+00
2.4479038377705425e-01,-3.1025580302677927e+03,4.5343628873416786e-01,3.4848121522623283e+00,3.0991336072321571e+00,1.8732709005469547e-01,-1.7890382366923905e+00,2.3153355511941291e+00
2.4211366900496337e-01,-3.0926061117958407e+03,4.1973392318120861e-01,3.3796341985188976e+00,3.1489310408695914e+00,2.1331994209645169e-01,-1.9566587962495969e+00,2.4320585372132131e+00
2.3946622336452941e-01,-3.0825008691429580e+03,3.8714131001991398e-01,3.2590941079727953e+00,3.1748419885589265e+00,2.4164852166761455e-01,-2.1251738848643233e+00,2.5326785949623929e+00
2.3684772680593735e-01,-3.0722468453561182e+03,3.5579726723340260e-01,3.1256315802834118e+00,3.1773919636234234e+00,2.7230689822020765e-01,-2.2918853591381669e+00,2.6139809542033849e+00
2.3425786277902771e-01,-3.0618485024610713e+03,3.2581670621170428e-01,2.9816710489682565e+00,3.1575041969780910e+00,3.0524949848299804e-01,-2.4537853681428912e+00,2.6729662021062608e+00
2.3169631819502903e-01,-3.0513102226910287e+03,2.9729098359206763e-01,2.8295812202901649e+00,3.1164518366697789e+00,3.4038709786027593e-01,-2.6076005557513851e+00,2.7069754766751073e+00
2.2916278338870860e-01,-3.0406363096981695e+03,2.7028862869680170e-01,2.6716390984137250e+00,3.0558049827186147e+00,3.7758352472895323e-01,-2.7498505446747274e+00,2.7138161721044880e+00
2.2665695208093681e-01,-3.0298309897481827e+03,2.4485640000101391e-01,2.5099989830893432e+00,2.9773744659448771e+00,4.1665327288520193e-01,-2.8769201643993476e+00,2.6918825329043963e+00
2.2417852134166111e-01,-3.0188984128980906e+03,2.2102062016549257e-01,2.3466667482064905e+00,2.8831542258567917e+00,4.5736020532224098e-01,-2.9851442161098607e+00,2.6402651421711565e+00
2.2172719155328499e-01,-3.0078426541575641e+03,1.9878873699419064e-01,2.1834795376927443e+00,2.7752640288470785e+00,4.9941751100683984e-01,-3.0709028815545238e+00,2.5588432321478036e+00
2.1930266637444687e-01,-2.9966677146339475e+03,1.7815105713506210e-01,2.0220908547521921e+00,2.6558941034665566e+00,5.4248904537105502e-01,-3.1307252153975891e+00,2.4483539988737295e+00
2.1690465270419573e-01,-2.9853775226612265e+03,1.5908260030316451e-01,1.8639608757557538e+00,2.5272530652320850e+00,5.8619214537262110e-01,-3.1613975504026901e+00,2.3104337058189373e+00
2.1453286064655780e-01,-2.9739759349131291e+03,1.4154502409327635e-01,1.7103516946310353e+00,2.3915202707590901e+00,6.3010196226803872e-01,-3.1600731308301184e+00,2.1476263111552281e+00
2.1218700347549113e-01,-2.9624667375005952e+03,1.2548857286469683e-01,1.5623270997147802e+00,2.2508034915419604e+00,6.7375730128350597e-01,-3.1243789087664844e+00,1.9633566237345765e+00
