x,y
8.9000000000000000e+01,9.3619529999999997e+01
9.0000000000000000e+01,9.5865089999999995e+01
9.1000000000000000e+01,9.3469920000000002e+01
9.2000000000000000e+01,1.0581370000000000e+02
9.3000000000000000e+01,1.0782689999999999e+02
9.4000000000000000e+01,1.1406070000000000e+02
9.5000000000000000e+01,1.1550190000000001e+02
9.6000000000000000e+01,1.1851100000000000e+02
9.7000000000000000e+01,1.1961770000000000e+02
9.8000000000000000e+01,1.2219400000000000e+02
9.9000000000000000e+01,1.2699030000000000e+02
1.0000000000000000e+02,1.2570050000000001e+02
1.0100000000000000e+02,1.2374469999999999e+02
1.0200000000000000e+02,1.3065430000000001e+02
1.0300000000000000e+02,1.2971680000000001e+02
1.0400000000000000e+02,1.3182400000000001e+02
1.0500000000000000e+02,1.3187590000000000e+02
1.0600000000000000e+02,1.3199940000000001e+02
1.0700000000000000e+02,1.3212209999999999e+02
1.0800000000000000e+02,1.3344139999999999e+02
1.0900000000000000e+02,1.3382520000000000e+02
1.1000000000000000e+02,1.3366950000000000e+02
1.1100000000000000e+02,1.2828510000000000e+02
1.1200000000000000e+02,1.2651819999999999e+02
1.1300000000000000e+02,1.2475500000000000e+02
1.1400000000000000e+02,1.1840160000000000e+02
1.1500000000000000e+02,1.2203340000000000e+02
1.1600000000000000e+02,1.1520590000000000e+02
1.1700000000000000e+02,1.1878560000000000e+02
1.1800000000000000e+02,1.1073869999999999e+02
1.1900000000000000e+02,1.1020030000000000e+02
1.2000000000000000e+02,1.0517290000000000e+02
1.2100000000000000e+02,1.0344720000000000e+02
1.2200000000000000e+02,9.4542800000000000e+01
1.2300000000000000e+02,9.4405259999999998e+01
1.2400000000000000e+02,9.4579639999999998e+01
1.2500000000000000e+02,8.8766050000000007e+01
1.2600000000000000e+02,8.7287469999999999e+01
1.2700000000000000e+02,9.2504429999999999e+01
1.2800000000000000e+02,8.6279970000000006e+01
1.2900000000000000e+02,8.2443070000000006e+01
1.3000000000000000e+02,8.0473669999999998e+01
1.3100000000000000e+02,7.8366079999999997e+01
1.3200000000000000e+02,7.8743070000000003e+01
1.3300000000000000e+02,7.6127859999999998e+01
1.3400000000000000e+02,7.9131079999999997e+01
1.3500000000000000e+02,7.6760620000000003e+01
1.3600000000000000e+02,7.7607690000000005e+01
1.3700000000000000e+02,7.7766329999999996e+01
1.3800000000000000e+02,8.1282200000000003e+01
1.3900000000000000e+02,7.9743070000000003e+01
1.4000000000000000e+02,8.1979640000000003e+01
1.4100000000000000e+02,8.0029520000000005e+01
1.4200000000000000e+02,8.5952320000000000e+01
1.4300000000000000e+02,8.5968379999999996e+01
1.4400000000000000e+02,7.9947890000000001e+01
1.4500000000000000e+02,8.7170230000000004e+01
1.4600000000000000e+02,9.0509919999999994e+01
1.4700000000000000e+02,9.3233729999999994e+01
1.4800000000000000e+02,8.9148030000000006e+01
1.4900000000000000e+02,9.3114919999999998e+01
1.5000000000000000e+02,9.0343369999999993e+01
1.5100000000000000e+02,9.3694209999999998e+01
1.5200000000000000e+02,9.5742559999999997e+01
1.5300000000000000e+02,9.1851050000000001e+01
1.5400000000000000e+02,9.6745030000000000e+01
1.5500000000000000e+02,8.7609960000000001e+01
1.5600000000000000e+02,9.0470119999999994e+01
1.5700000000000000e+02,8.8116900000000001e+01
1.5800000000000000e+02,8.5706729999999993e+01
1.5900000000000000e+02,8.5013610000000000e+01
1.6000000000000000e+02,7.8530400000000000e+01
1.6100000000000000e+02,8.1341480000000004e+01
1.6200000000000000e+02,7.5192949999999996e+01
1.6300000000000000e+02,7.2661150000000006e+01
1.6400000000000000e+02,6.9855040000000002e+01
1.6500000000000000e+02,6.6294759999999997e+01
1.6600000000000000e+02,6.3585020000000000e+01
1.6700000000000000e+02,5.8338470000000001e+01
1.6800000000000000e+02,5.7507660000000001e+01
1.6900000000000000e+02,5.2804980000000000e+01
1.7000000000000000e+02,5.0793190000000003e+01
1.7100000000000000e+02,4.7034900000000000e+01
1.7200000000000000e+02,4.6470900000000000e+01
1.7300000000000000e+02,4.3090159999999997e+01
1.7400000000000000e+02,3.4115310000000001e+01
1.7500000000000000e+02,3.9282350000000001e+01
1.7600000000000000e+02,3.2683860000000003e+01
1.7700000000000000e+02,3.0440560000000001e+01
1.7800000000000000e+02,3.1989319999999999e+01
1.7900000000000000e+02,2.3633299999999998e+01
1.8000000000000000e+02,2.3696429999999999e+01
1.8100000000000000e+02,2.0268120000000000e+01
1.8200000000000000e+02,1.9070740000000001e+01
1.8300000000000000e+02,1.7595440000000000e+01
1.8400000000000000e+02,1.6087850000000000e+01
1.8500000000000000e+02,1.8942670000000000e+01
1.8600000000000000e+02,1.8613540000000000e+01
1.8700000000000000e+02,1.7257999999999999e+01
1.8800000000000000e+02,1.6622850000000000e+01
1.8900000000000000e+02,1.3483670000000000e+01
1.9000000000000000e+02,1.5376469999999999e+01
1.9100000000000000e+02,1.3472080000000000e+01
1.9200000000000000e+02,1.5961880000000001e+01
1.9300000000000000e+02,1.2325469999999999e+01
1.9400000000000000e+02,1.6338799999999999e+01
1.9500000000000000e+02,1.0438330000000001e+01
1.9600000000000000e+02,9.6287149999999997e+00
1.9700000000000000e+02,1.3122680000000001e+01
1.9800000000000000e+02,8.7724170000000008e+00
1.9900000000000000e+02,1.1761430000000001e+01
2.0000000000000000e+02,1.2550200000000000e+01
2.0100000000000000e+02,1.1331080000000000e+01
2.0200000000000000e+02,1.1204929999999999e+01
2.0300000000000000e+02,7.8169160000000000e+00
2.0400000000000000e+02,6.8006750000000000e+00
2.0500000000000000e+02,1.4265810000000000e+01
2.0600000000000000e+02,1.0662850000000001e+01
2.0700000000000000e+02,8.9115739999999999e+00
2.0800000000000000e+02,1.1567330000000000e+01
2.0900000000000000e+02,1.1582070000000000e+01
2.1000000000000000e+02,1.1590710000000000e+01
2.1100000000000000e+02,9.7301339999999996e+00
2.1200000000000000e+02,1.1442370000000000e+01
2.1300000000000000e+02,1.1229120000000000e+01
2.1400000000000000e+02,1.0172129999999999e+01
2.1500000000000000e+02,1.2509050000000000e+01
2.1600000000000000e+02,6.2014930000000001e+00
2.1700000000000000e+02,9.0196050000000003e+00
2.1800000000000000e+02,1.0806070000000000e+01
2.1900000000000000e+02,1.3096250000000000e+01
2.2000000000000000e+02,3.9142709999999998e+00
2.2100000000000000e+02,9.5678859999999997e+00
2.2200000000000000e+02,8.0384480000000007e+00
2.2300000000000000e+02,1.0231040000000000e+01
2.2400000000000000e+02,9.3674099999999996e+00
2.2500000000000000e+02,7.6959710000000001e+00
2.2600000000000000e+02,6.1185749999999999e+00
2.2700000000000000e+02,8.7932070000000007e+00
2.2800000000000000e+02,7.7966920000000002e+00
2.2900000000000000e+02,1.2450650000000000e+01
2.3000000000000000e+02,1.0616009999999999e+01
2.3100000000000000e+02,6.0010029999999999e+00
2.3200000000000000e+02,6.7650980000000001e+00
2.3300000000000000e+02,8.7646529999999991e+00
2.3400000000000000e+02,4.5864180000000001e+00
2.3500000000000000e+02,8.3907830000000008e+00
2.3600000000000000e+02,7.2092020000000003e+00
2.3700000000000000e+02,1.0012090000000001e+01
2.3800000000000000e+02,7.3274609999999996e+00
2.3900000000000000e+02,6.5251359999999998e+00
2.4000000000000000e+02,2.8400650000000001e+00
2.4100000000000000e+02,1.0323710000000000e+01
2.4200000000000000e+02,4.7900349999999996e+00
2.4300000000000000e+02,8.3764310000000002e+00
2.4400000000000000e+02,6.2639800000000001e+00
2.4500000000000000e+02,2.7058920000000000e+00
2.4600000000000000e+02,8.3621090000000002e+00
2.4700000000000000e+02,8.9835069999999995e+00
2.4800000000000000e+02,3.3624689999999999e+00
2.4900000000000000e+02,1.1826779999999999e+00
2.5000000000000000e+02,4.8753120000000001e+00
