j1,j2,j3,j4,j5,j6,j7,j8
8.3652405687739251e-01,-1.3936490787577359e+03,3.9089384342648640e-09,-1.7715308984088365e-07,7.7947359529988804e-07,6.2289131285356644e-20,-3.0238258782476386e-18,2.0108442090346795e-17
8.2778650669473364e-01,-1.4602153978095100e+03,6.0542822824848904e-09,-2.7126211766673548e-07,1.1799902118502994e-06,1.2081820198999709e-19,-5.8210209718780600e-18,3.8418738414395191e-17
8.1914022081292404e-01,-1.5252390911536645e+03,9.3302875745050053e-09,-4.1323843667482665e-07,1.7769252777017547e-06,2.3317446562461088e-19,-1.1149237073840768e-17,7.3027502833657034e-17
8.1058424597018708e-01,-1.5887451221015667e+03,1.4307241918567688e-08,-6.2629951498530057e-07,2.6617729386875277e-06,4.4777324417183015e-19,-2.1246840435953338e-17,1.3810446283369672e-16
8.0211763886162990e-01,-1.6507581007772344e+03,2.1829577951254781e-08,-9.4434754217128191e-07,3.9662596771193840e-06,8.5558628969028639e-19,-4.0285280450067133e-17,2.5984005890293305e-16
7.9373946603524270e-01,-1.7113022887719833e+03,3.3140822708988337e-08,-1.4166044666957065e-06,5.8789085367871818e-06,1.6266646214532430e-18,-7.5997771114295509e-17,4.8638573513149126e-16
7.8544880378898496e-01,-1.7704016037403721e+03,5.0062180207670489e-08,-2.1141258701699248e-06,8.6679160676966918e-06,3.0772356381525148e-18,-1.4264525800655981e-16,9.0579738834165475e-16
7.7724473806894612e-01,-1.8280796239381614e+03,7.5246232576448304e-08,-3.1388965919265411e-06,1.2712531197302492e-05,5.7923128853948710e-18,-2.6638846959931014e-16,1.6782473584756538e-15
7.6912636436857051e-01,-1.8843595927029978e+03,1.1253517471925912e-07,-4.6364491984334752e-06,1.8545796793733901e-05,1.0848552640429378e-17,-4.9496521421959037e-16,3.0935325888724400e-15
7.6109278762893429e-01,-1.9392644228785246e+03,1.6746357031374905e-07,-6.8132553582148809e-06,2.6912358664948777e-05,2.0217158486953467e-17,-9.1502859311951402e-16,5.6731772773409867e-15
7.5314312214006451e-01,-1.9928167011826108e+03,2.4795960180450277e-07,-9.9605372044868775e-06,3.8846095097498819e-05,3.7488404577454511e-17,-1.6830419235048201e-15,1.0350707829554644e-14
7.4527649144328856e-01,-2.0450386925203838e+03,3.6531713412075119e-07,-1.4486650953558387e-05,5.5773606171199786e-05,6.9167539755414425e-17,-3.0800305453086043e-15,1.8788186326382487e-14
7.3749202823460402e-01,-2.0959523442427449e+03,5.3553478027931087e-07,-2.0960831300132226e-05,7.9651158940502470e-05,1.2698026413778767e-16,-5.6080833656453927e-15,3.3928904362154627e-14
7.2978887426905681e-01,-2.1455792903510269e+03,7.8114894083044910e-07,-3.0171877839576095e-05,1.1314454189841037e-04,2.3195228302435696e-16,-1.0159509996466835e-14,6.0957059978801009e-14
7.2216618026611956e-01,-2.1939408556484714e+03,1.1337271387479661e-06,-4.3206341257684992e-05,1.5986346265343447e-04,4.2158932381742378e-16,-1.8311732280009801e-14,1.0895480706605832e-13
7.1462310581605726e-01,-2.2410580598391557e+03,1.6372378071961955e-06,-6.1551955361540970e-05,2.2466463706962455e-04,7.6244599053897228e-16,-3.2838548812513535e-14,1.9374743799382987e-13
7.0715881928727131e-01,-2.2869516215750355e+03,2.3525752000097709e-06,-8.7233488416362296e-05,3.1404055829890425e-04,1.3720094196451332e-15,-5.8591662265945417e-14,3.4276122425578069e-13
6.9977249773461103e-01,-2.3316419624517239e+03,3.3635957248256407e-06,-1.2298987767824955e-04,4.3661406575778593e-04,2.4565953687921429e-15,-1.0401224791465933e-13,6.0327103790502407e-13
6.9246332680864342e-01,-2.3751492109536471e+03,4.7851173921290088e-06,-1.7250348198625078e-04,6.0376218695187768e-04,4.3766185028708502e-15,-1.8370856165800393e-13,1.0563242295335226e-12
6.8523050066587032e-01,-2.4174932063491906e+03,6.7734499977037491e-06,-2.4069454566840273e-04,8.3039618255598949e-04,7.7584020756960558e-15,-3.2282711036971290e-13,1.8401145291073634e-12
6.7807322187988306e-01,-2.4586935025364560e+03,9.5401628730792307e-06,-3.3409650381523463e-04,1.1359281129717977e-03,1.3684672281264976e-14,-5.6442430824077392e-13,3.1889973415603727e-12
6.7099070135344585e-01,-2.4987693718402325e+03,1.3369962120843802e-05,-4.6133054297971536e-04,1.5454573189820464e-03,2.4017347816209608e-14,-9.8182917872664879e-13,5.4982434008692337e-12
6.6398215823149653e-01,-2.5377398087607799e+03,1.8643742331516821e-05,-6.3370080184825680e-04,2.0912126460992473e-03,4.1941525361922238e-14,-1.6992609000382794e-12,9.4308979952124513e-12
6.5704681981505675e-01,-2.5756235336750224e+03,2.5868100222654120e-05,-8.6593465495334672e-04,2.8142876285983769e-03,7.2877240958196922e-14,-2.9260212244716065e-12,1.6093116734593836e-11
6.5018392147604109e-01,-2.6124389964907332e+03,3.5712849641635212e-05,-1.1770955241882967e-03,3.7667056774025490e-03,1.2599930548477415e-13,-5.0128823687117396e-12,2.7320208909478983e-11
6.4339270657295622e-01,-2.6482043802542876e+03,4.9058357456207724e-05,-1.5916984076666597e-03,5.0138499841499776e-03,2.1675688826189617e-13,-8.5445565352839469e-12,4.6140605290533317e-11
6.3667242636747978e-01,-2.6829376047125597e+03,6.7054824302811120e-05,-2.1410605399887592e-03,6.6372876739651540e-03,3.7102757830947319e-13,-1.4490482070876475e-11,7.7524079079189144e-11
6.3002233994191226e-01,-2.7166563298295255e+03,9.1195956362266043e-05,-2.8649209691205876e-03,8.7380089558177915e-03,6.3192858851753677e-13,-2.4449317089743500e-11,1.2958138057564055e-10
6.2344171411748905e-01,-2.7493779592581268e+03,1.2340980408667956e-04,-3.8133629462783983e-03,1.1440088838835197e-02,1.0709232382508077e-12,-4.1043133105962205e-11,2.1547644880630157e-10
6.1692982337354740e-01,-2.7811196437679519e+03,1.6616986660727734e-04,-5.0490713968621218e-03,1.4894760620743259e-02,1.8058314375132171e-12,-6.8549361368001718e-11,3.5645667911360895e-10
6.1048594976753667e-01,-2.8118982846292738e+03,2.2262985691888897e-04,-6.6499538261672146e-03,1.9284866095884923e-02,3.0298742467236514e-12,-1.1390812230557567e-10,5.8662682987371466e-10
6.0410938285586468e-01,-2.8417305369539877e+03,2.9678576779321067e-04,-8.7121462135696989e-03,2.4829616708673643e-02,5.0582527428437852e-12,-1.8831874961607411e-10,9.6042562304197789e-10
5.9779941961557037e-01,-2.8706328129939689e+03,3.9366904065507829e-04,-1.1353415132492457e-02,3.1789562370978880e-02,8.4024313964842976e-12,-3.0975563343139364e-10,1.5642659488285377e-09
5.9155536436681511e-01,-2.8986212853973939e+03,5.1957468215483844e-04,-1.4716952872035800e-02,4.0471620398098450e-02,1.3887943864964021e-11,-5.0690995107118674e-10,2.5345497553559337e-09
5.8537652869618273e-01,-2.9257118904235213e+03,6.8232805275637658e-04,-1.8975543147154834e-02,5.1233966497318054e-02,2.2840176579937026e-11,-8.2532978071602432e-10,4.0853824145443210e-09
5.7926223138078203e-01,-2.9519203311164651e+03,8.9159371999521957e-04,-2.4336050587269519e-02,6.4490534056264218e-02,3.7375713279442560e-11,-1.3369292640056604e-09,6.5509533936277358e-09
5.7321179831314062e-01,-2.9772620804384524e+03,1.1592291739045914e-03,-3.1044157277164960e-02,8.0714808920628892e-02,6.0856651055183322e-11,-2.1546297306087655e-09,1.0449954193452514e-08
5.6722456242688413e-01,-3.0017523843630706e+03,1.4996852893298456e-03,-3.9389234124248398e-02,1.0044254701683342e-01,9.8595055759915160e-11,-3.4547707538274270e-09,1.6582899618371650e-08
5.6129986362319151e-01,-3.0254062649290022e+03,1.9304541362277093e-03,-4.9709194007863514e-02,1.2427298501965878e-01,1.5893910094516368e-10,-5.5112133252735506e-09,2.6178263295049368e-08
5.5543704869801824e-01,-3.0482385232547240e+03,2.4725630358741922e-03,-6.2395128210285249e-02,1.5286806411519885e-01,2.5493818803919690e-10,-8.7469292316248447e-09,4.1110567388636776e-08
5.4963547127008039e-01,-3.0702637425146690e+03,3.1511115984444414e-03,-7.7895478713546601e-02,1.8694914891251185e-01,4.0688114506557984e-10,-1.3811580469251108e-08,6.4223849182017654e-08
5.4389449170958992e-01,-3.0914962908773091e+03,3.9958458300846326e-03,-9.6719448317198531e-02,2.2729070354541656e-01,6.4614317731061084e-10,-2.1697487894090315e-08,9.9808444312815434e-08
5.3821347706773504e-01,-3.1119503244056441e+03,5.0417602596909790e-03,-1.1943930055207931e-01,2.7471039126978242e-01,1.0209829471593342e-09,-3.3911948589897286e-08,1.5429936608403263e-07
5.3259180100689718e-01,-3.1316397899205554e+03,6.3297154274857470e-03,-1.4669115503198221e-01,3.3005509882195999e-01,1.6052280551856116e-09,-5.2731741612847341e-08,2.3729283725781303e-07
5.2702884373159609e-01,-3.1505784278274814e+03,7.9070540515934415e-03,-1.7917384480910736e-01,3.9418245858003620e-01,2.5112128332712955e-09,-8.1576748888818024e-08,3.6301653255524021e-07
5.2152399192015753e-01,-3.1687797749068773e+03,9.8281948353796892e-03,-2.1764537462948322e-01,4.6793755545338894e-01,3.9089384342648640e-09,-1.2555510250858742e-07,5.5244245103778470e-07
5.1607663865709308e-01,-3.1862571670688926e+03,1.2155178329914935e-02,-2.6291650727606003e-01,5.5212466527972603e-01,6.0542822824848904e-09,-1.9225373388030766e-07,8.3630374237933837e-07
5.1068618336618787e-01,-3.2030237420727303e+03,1.4958134700577493e-02,-3.1584101420269378e-01,6.4747407911552224e-01,9.3302875745050053e-09,-2.9287772696371213e-07,1.2593742259439621e-06
5.0535203174428589e-01,-3.2190924422111011e+03,1.8315638888734179e-02,-3.7730216110792414e-01,7.5460432221584828e-01,1.4307241918567688e-08,-4.4388218052356249e-07,1.8864992672251408e-06
5.0007359569576759e-01,-3.2344760169602246e+03,2.2314914776966403e-02,-4.4819506329537018e-01,8.7398037342597190e-01,2.1829577951254781e-08,-6.6929485998547157e-07,2.8110384119389809e-06
4.9485029326771224e-01,-3.2491870255957983e+03,2.7051846866350416e-02,-5.2940464317447766e-01,1.0058688220315075e+00,3.3140822708988337e-08,-1.0040012239688017e-06,4.1666050794705280e-06
4.8968154858573615e-01,-3.2632378397753455e+03,3.2630755992896034e-02,-6.2177905544463397e-01,1.1502912525725728e+00,5.0062180207670489e-08,-1.4983610536155778e-06,6.1432803198238687e-06
4.8456679179050260e-01,-3.2766406460873786e+03,3.9163895098987066e-02,-7.2609861513522023e-01,1.3069775072433962e+00,7.5246232576448304e-08,-2.2246548661226940e-06,9.0098522077969096e-06
4.7950545897489405e-01,-3.2894074485677734e+03,4.6770622383958980e-02,-8.4304046847086056e-01,1.4753208198240058e+00,1.1253517471925912e-07,-3.2860271018023667e-06,1.3144108407209465e-05
4.7449699212184088e-01,-3.3015500711837690e+03,5.5576212611483058e-02,-9.7313948282706830e-01,1.6543371208060162e+00,1.6746357031374905e-07,-4.8288120499969538e-06,1.9073807597487967e-05
4.6954083904279925e-01,-3.3130801602859915e+03,6.5710273227502849e-02,-1.1167460935014109e+00,1.8426310542773279e+00,2.4795960180450277e-07,-7.0594098633741933e-06,2.7531698467159352e-05
4.6463645331687203e-01,-3.3240091870289025e+03,7.7304740443299741e-02,-1.2739821225055799e+00,2.0383713960089276e+00,3.6531713412075119e-07,-1.0267238054463713e-05,3.9528866509685299e-05
4.5978329423056519e-01,-3.3343484497600589e+03,9.0491441663695923e-02,-1.4446958661609053e+00,2.2392785925494030e+00,5.3553478027931087e-07,-1.4855734804948082e-05,5.6451792258802716e-05
4.5498082671817347e-01,-3.3441090763785751e+03,1.0539922456186433e-01,-1.6284180194808038e+00,2.4426270292212058e+00,7.8114894083044910e-07,-2.1383952255233544e-05,8.0189820957125794e-05
4.5022852130278923e-01,-3.3533020266631743e+03,1.2215066953999000e-01,-1.8243202495797508e+00,2.6452643618906384e+00,1.1337271387479661e-06,-3.0621970017582565e-05,1.1330128906505549e-04
4.4552585403792655e-01,-3.3619380945701937e+03,1.4085842092104500e-01,-2.0311784296814692e+00,2.8436498015540566e+00,1.6372378071961955e-06,-4.3624201372742626e-05,1.5922833501051060e-04
4.4087230644975611e-01,-3.3700279105019358e+03,1.6162119246533926e-01,-2.2473426812305424e+00,3.0339126196612320e+00,2.3525752000097709e-06,-6.1825676256256775e-05,2.2257243452252439e-04
4.3626736547994266e-01,-3.3775819435457161e+03,1.8451952399298926e-01,-2.4707164262661259e+00,3.2119313541459635e+00,3.3635957248256407e-06,-8.7167583208856494e-05,3.0944492039144055e-04
4.3171052342907967e-01,-3.3846105036839845e+03,2.0961138715109781e-01,-2.6987466095703843e+00,3.3734332619629805e+00,4.7851173921290088e-06,-1.2225974936889620e-04,4.2790912279113661e-04
4.2720127790071544e-01,-3.3911237439758793e+03,2.3692775868212176e-01,-2.9284270973110251e+00,3.5141125167732299e+00,6.7734499977037491e-06,-1.7058933819216895e-04,5.8853321676298291e-04
4.2273913174596278e-01,-3.3971316627105571e+03,2.6646829781352410e-01,-3.1563169876011932e+00,3.6297645357413719e+00,9.5401628730792307e-06,-2.3678684250982650e-04,8.0507526453341008e-04
4.1832359300868849e-01,-3.4026441055326723e+03,2.9819727942988739e-01,-3.3785751759406240e+00,3.7164326935346867e+00,1.3369962120843802e-05,-3.2696242366523520e-04,1.0953241192785380e-03
4.1395417487127412e-01,-3.4076707675403286e+03,3.3203994534466064e-01,-3.5910120089025046e+00,3.7705626093476297e+00,1.8643742331516821e-05,-4.4912775276624025e-04,1.4821215841285928e-03
4.0963039560094400e-01,-3.4122211953558635e+03,3.6787944117144233e-01,-3.7891582440658560e+00,3.7891582440658564e+00,2.5868100222654120e-05,-6.1372067778246904e-04,1.9945922027930245e-03
4.0535177849665399e-01,-3.4163047891697997e+03,4.0555450506332058e-01,-3.9683508320445919e+00,3.7699332904423621e+00,3.5712849641635212e-05,-8.3425216762859856e-04,2.6696069364115153e-03
4.0111785183653448e-01,-3.4199308047582931e+03,4.4485806622294111e-01,-4.1238342738866640e+00,3.7114508464979976e+00,4.9058357456207724e-05,-1.1280969297054967e-03,3.5535053285723145e-03
3.9692814882588245e-01,-3.4231083554744105e+03,4.8553689515407944e-01,-4.2508755170739656e+00,3.6132441895128711e+00,6.7054824302811120e-05,-1.5174506739726156e-03,4.7040970893151091e-03
3.9278220754569715e-01,-3.4258464142135704e+03,5.2729242404304855e-01,-4.3448895741147204e+00,3.4759116592917763e+00,9.1195956362266043e-05,-2.0304779684058535e-03,6.1929578036378531e-03
3.8867957090175298e-01,-3.4281538153534611e+03,5.6978282473092301e-01,-4.4015723210463804e+00,3.3011792407847858e+00,1.2340980408667956e-04,-2.7026747094982830e-03,8.1080241284948486e-03
3.8461978657420420e-01,-3.4300392566687533e+03,6.1262639418441611e-01,-4.4170363020696399e+00,3.0919254114487482e+00,1.6616986660727734e-04,-3.5784680773877173e-03,1.0556480828293767e-02
3.8060240696771641e-01,-3.4315113012209313e+03,6.5540625432684052e-01,-4.3879448727181973e+00,2.8521641672668285e+00,2.2262985691888897e-04,-4.7130740709728797e-03,1.3667914805821350e-02
3.7662698916211879e-01,-3.4325783792235507e+03,6.9767632607103103e-01,-4.3116396951189717e+00,2.5869838170713830e+00,2.9678576779321067e-04,-6.1746278989377483e-03,1.7597689511972582e-02
3.7269309486357133e-01,-3.4332487898832192e+03,7.3896848825894423e-01,-4.1862564859869194e+00,2.3024410672928051e+00,3.9366904065507829e-04,-8.0465951909898005e-03,2.2530466534771441e-02
3.6880029035624301e-01,-3.4335307032166224e+03,7.7880078307140488e-01,-4.0108240328177347e+00,2.0054120164088678e+00,5.1957468215483844e-04,-1.0430461744258381e-02,2.8683769796710550e-02
3.6494814645449375e-01,-3.4334321618438771e+03,8.1668648259811083e-01,-3.7853418468422433e+00,1.7034038310790094e+00,6.8232805275637658e-04,-1.3448685919828181e-02,3.6311451983536087e-02
3.6113623845555637e-01,-3.4329610827585188e+03,8.5214378896621135e-01,-3.5108324105407904e+00,1.4043329642163163e+00,8.9159371999521957e-04,-1.7247880513307522e-02,4.5706883360264933e-02
3.5736414609271278e-01,-3.4321252590744134e+03,8.8470590494348356e-01,-3.1893647873212583e+00,1.1162776755624404e+00,1.1592291739045914e-03,-2.2002169720709140e-02,5.7205641273843769e-02
3.5363145348895930e-01,-3.4309323617498831e+03,9.1393118527122819e-01,-2.8240473624880953e+00,8.4721420874642850e-01,1.4996852893298456e-03,-2.7916641660875076e-02,7.1187436235231438e-02
3.4993774911115533e-01,-3.4293899412893220e+03,9.3941306281347581e-01,-2.4189886367447002e+00,6.0474715918617505e-01,1.9304541362277093e-03,-3.5230787986155691e-02,8.8076969965389218e-02
3.4628262572465179e-01,-3.4275054294226034e+03,9.6078943915232318e-01,-1.9792262446537856e+00,3.9584524893075712e-01,2.4725630358741922e-03,-4.4221789896609930e-02,1.0834338524669432e-01
3.4266568034839279e-01,-3.4252861407625342e+03,9.7775123719333634e-01,-1.5106256614637048e+00,2.2659384921955569e-01,3.1511115984444414e-03,-5.5207475204746614e-02,1.3249794049139188e-01
3.3908651421048719e-01,-3.4227392744406575e+03,9.9004983374916811e-01,-1.0197513287616431e+00,1.0197513287616430e-01,3.9958458300846326e-03,-6.8548735215101880e-02,1.6108952775548940e-01
3.3554473270424268e-01,-3.4198719157216415e+03,9.9750312239746008e-01,-5.1371410803469197e-01,2.5685705401734597e-02,5.0417602596909790e-03,-8.4651154760211539e-02,1.9469765594848656e-01
3.3203994534466064e-01,-3.4166910375965581e+03,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.3297154274857470e-03,-1.0396557589645339e-01,2.3392254576702012e-01
3.2857176572538460e-01,-3.4132035023552953e+03,9.9750312239746008e-01,5.1371410803469197e-01,2.5685705401734597e-02,7.9070540515934415e-03,-1.2698728806859066e-01,2.7937203375089953e-01
3.2513981147609849e-01,-3.4094160631383688e+03,9.9004983374916811e-01,1.0197513287616431e+00,1.0197513287616430e-01,9.8281948353796892e-03,-1.5425351794128422e-01,3.3164506357376111e-01
3.2174370422037013e-01,-3.4053353654683974e+03,9.7775123719333634e-01,1.5106256614637048e+00,2.2659384921955569e-01,1.2155178329914935e-02,-1.8633888379759597e-01,3.9131165597495154e-01
3.1838306953393447e-01,-3.4009679487614881e+03,9.6078943915232318e-01,1.9792262446537856e+00,3.9584524893075712e-01,1.4958134700577493e-02,-2.2384848579414218e-01,4.5888939587799149e-01
3.1505753690341332e-01,-3.3963202478187955e+03,9.3941306281347581e-01,2.4189886367447002e+00,6.0474715918617505e-01,1.8315638888734179e-02,-2.6740832777551904e-01,5.3481665555103808e-01
3.1176673968546559e-01,-3.3913985942984946e+03,9.1393118527122819e-01,2.8240473624880953e+00,8.4721420874642850e-01,2.2314914776966403e-02,-3.1765281185011673e-01,6.1942298310772770e-01
3.0851031506636467e-01,-3.3862092181684188e+03,8.8470590494348356e-01,3.1893647873212583e+00,1.1162776755624404e+00,2.7051846866350416e-02,-3.7520911603628027e-01,7.1289732046893250e-01
3.0528790402199785e-01,-3.3807582491396042e+03,8.5214378896621135e-01,3.5108324105407904e+00,1.4043329642163163e+00,3.2630755992896034e-02,-4.4067835968406094e-01,8.1525496541551279e-01
3.0209915127828341e-01,-3.3750517180809820e+03,8.1668648259811083e-01,3.7853418468422433e+00,1.7034038310790094e+00,3.9163895098987066e-02,-5.1461358160069004e-01,9.2630444688124203e-01
2.9894370527200131e-01,-3.3690955584154549e+03,7.7880078307140488e-01,4.0108240328177347e+00,2.0054120164088678e+00,4.6770622383958980e-02,-5.9749470095507595e-01,1.0456157266713828e+00
2.9582121811203321e-01,-3.3628956074975936e+03,7.3896848825894423e-01,4.1862564859869194e+00,2.3024410672928051e+00,5.5576212611483058e-02,-6.8970079850850485e-01,1.1724913574644582e+00
2.9273134554100677e-01,-3.3564576079731837e+03,6.9767632607103103e-01,4.3116396951189717e+00,2.5869838170713830e+00,6.5710273227502849e-02,-7.9148024102527170e-01,1.3059423976916982e+00
2.8967374689734138e-01,-3.3497872091208556e+03,6.5540625432684052e-01,4.3879448727181973e+00,2.8521641672668285e+00,7.7304740443299741e-02,-9.0291936837774101e-01,1.4446709894043857e+00
2.8664808507768941e-01,-3.3428899681760140e+03,6.1262639418441611e-01,4.4170363020696399e+00,3.0919254114487482e+00,9.0491441663695923e-02,-1.0239106624247194e+00,1.5870615267583150e+00
2.8365402649977040e-01,-3.3357713516372996e+03,5.6978282473092301e-01,4.4015723210463804e+00,3.3011792407847858e+00,1.0539922456186433e-01,-1.1541215089524146e+00,1.7311822634286218e+00
2.8069124106559334e-01,-3.3284367365558060e+03,5.2729242404304855e-01,4.3448895741147204e+00,3.4759116592917763e+00,1.2215066953999000e-01,-1.2929648370807942e+00,1.8747990137671515e+00
2.7775940212506317e-01,-3.3208914118072553e+03,4.8553689515407944e-01,4.2508755170739656e+00,3.6132441895128711e+00,1.4085842092104500e-01,-1.4395730618130802e+00,2.0154022865383121e+00
2.7485818643996690e-01,-3.3131405793473609e+03,4.4485806622294111e-01,4.1238342738866640e+00,3.7114508464979976e+00,1.6162119246533926e-01,-1.5927768517459184e+00,2.1502487498569898e+00
2.7198727414833651e-01,-3.3051893554505855e+03,4.0555450506332058e-01,3.9683508320445919e+00,3.7699332904423621e+00,1.8451952399298926e-01,-1.7510902826934682e+00,2.2764173675015087e+00
2.6914634872918386e-01,-3.2970427719325021e+03,3.6787944117144233e-01,3.7891582440658560e+00,3.7891582440658564e+00,2.0961138715109781e-01,-1.9127039077537673e+00,2.3908798846922092e+00
2.6633509696760382e-01,-3.2887057773559718e+03,3.3203994534466064e-01,3.5910120089025046e+00,3.7705626093476297e+00,2.3692775868212176e-01,-2.0754871660553871e+00,2.4905845992664646e+00
2.6355320892024209e-01,-3.2801832382213329e+03,2.9819727942988739e-01,3.3785751759406240e+00,3.7164326935346867e+00,2.6646829781352410e-01,-2.2370013601445349e+00,2.5725515641662153e+00
2.6080037788112365e-01,-3.2714799401408150e+03,2.6646829781352410e-01,3.1563169876011932e+00,3.6297645357413719e+00,2.9819727942988739e-01,-2.3945241538219957e+00,2.6339765692041950e+00
2.5807630034783796e-01,-3.2626005889973676e+03,2.3692775868212176e-01,2.9284270973110251e+00,3.5141125167732299e+00,3.3203994534466064e-01,-2.5450861810668242e+00,2.6723404901201651e+00
2.5538067598807768e-01,-3.2535498120881098e+03,2.0961138715109781e-01,2.6987466095703843e+00,3.3734332619629805e+00,3.6787944117144233e-01,-2.6855199205515294e+00,2.6855199205515290e+00
2.5271320760652671e-01,-3.2443321592525899e+03,1.8451952399298926e-01,2.4707164262661259e+00,3.2119313541459635e+00,4.0555450506332058e-01,-2.8125204926141283e+00,2.6718944679834218e+00
2.5007360111209409e-01,-3.2349521039860492e+03,1.6162119246533926e-01,2.2473426812305424e+00,3.0339126196612320e+00,4.4485806622294111e-01,-2.9227174950847230e+00,2.6304457455762504e+00
2.4746156548548998e-01,-3.2254140445378762e+03,1.4085842092104500e-01,2.0311784296814692e+00,2.8436498015540566e+00,4.8553689515407944e-01,-3.0127564344310631e+00,2.5608429692664041e+00
2.4487681274714082e-01,-3.2157223049954532e+03,1.2215066953999000e-01,1.8243202495797508e+00,2.6452643618906384e+00,5.2729242404304855e-01,-3.0793877564114034e+00,2.4635102051291229e+00
2.4231905792543904e-01,-3.2058811363535583e+03,1.0539922456186433e-01,1.6284180194808038e+00,2.4426270292212058e+00,5.6978282473092301e-01,-3.1195609654018042e+00,2.3396707240513530e+00
2.3978801902532465e-01,-3.1958947175695271e+03,9.0491441663695923e-02,1.4446958661609053e+00,2.2392785925494030e+00,6.1262639418441611e-01,-3.1305208742823663e+00,2.1913646119976566e+00
2.3728341699719530e-01,-3.1857671566043441e+03,7.7304740443299741e-02,1.2739821225055799e+00,2.0383713960089276e+00,6.5540625432684052e-01,-3.1099026767808584e+00,2.0214367399075579e+00
2.3480497570614031e-01,-3.1755024914498417e+03,6.5710273227502849e-02,1.1167460935014109e+00,1.8426310542773279e+00,6.9767632607103103e-01,-3.0558223081911162e+00,1.8334933849146695e+00
2.3235242190149691e-01,-3.1651046911421909e+03,5.5576212611483058e-02,9.7313948282706830e-01,1.6543371208060162e+00,7.3896848825894423e-01,-2.9669584803596614e+00,1.6318271641978137e+00
2.2992548518672379e-01,-3.1545776567618504e+03,4.6770622383958980e-02,8.4304046847086056e-01,1.4753208198240058e+00,7.7880078307140488e-01,-2.8426228582106279e+00,1.4213114291053139e+00
2.2752389798959000e-01,-3.1439252224201546e+03,3.9163895098987066e-02,7.2609861513522023e-01,1.3069775072433962e+00,8.1668648259811083e-01,-2.6828150953347945e+00,1.2072667929006575e+00
