x,y
1.1413069999999999e+01,-3.2290698999999996e+01
1.1428240000000001e+01,-3.2282001000000001e+01
1.1443199999999999e+01,-3.2273299999999999e+01
1.1457929999999999e+01,-3.2264598999999997e+01
1.1472440000000001e+01,-3.2256000999999998e+01
1.1486750000000001e+01,-3.2247298999999998e+01
1.1500859999999999e+01,-3.2238602000000000e+01
1.1514770000000000e+01,-3.2229900000000001e+01
1.1528490000000000e+01,-3.2224097999999998e+01
1.1542020000000001e+01,-3.2215401000000000e+01
1.1555380000000000e+01,-3.2203800000000001e+01
1.1568550000000000e+01,-3.2198002000000002e+01
1.1581560000000000e+01,-3.2189399999999999e+01
1.1594420000000000e+01,-3.2183601000000003e+01
1.1607120999999999e+01,-3.2174900000000001e+01
1.1619640000000000e+01,-3.2169102000000002e+01
1.1632000000000000e+01,-3.2163300000000000e+01
1.1644209999999999e+01,-3.2154598000000000e+01
1.1656280000000001e+01,-3.2145901000000002e+01
1.1668200000000001e+01,-3.2140098999999999e+01
1.1679980000000000e+01,-3.2131400999999997e+01
1.1691620000000000e+01,-3.2125599000000001e+01
1.1703130000000000e+01,-3.2119801000000002e+01
1.1714510000000001e+01,-3.2111198000000002e+01
1.1725759999999999e+01,-3.2105400000000003e+01
1.1736879999999999e+01,-3.2096699000000001e+01
1.1747890000000000e+01,-3.2090899999999998e+01
1.1758780000000000e+01,-3.2088000999999998e+01
1.1769550000000001e+01,-3.2079300000000003e+01
1.1780200000000001e+01,-3.2073501999999998e+01
1.1790730000000000e+01,-3.2067698999999998e+01
1.1801159999999999e+01,-3.2061900999999999e+01
1.1811480000000000e+01,-3.2056099000000003e+01
1.1821700000000000e+01,-3.2050300999999997e+01
1.1831810000000001e+01,-3.2044497999999997e+01
1.1841820000000000e+01,-3.2038798999999997e+01
1.1851730000000000e+01,-3.2033000999999999e+01
1.1861549999999999e+01,-3.2027199000000003e+01
1.1871270000000001e+01,-3.2024299999999997e+01
1.1880890000000001e+01,-3.2018501000000001e+01
1.1890420000000001e+01,-3.2012698999999998e+01
1.1899870000000000e+01,-3.2004002000000000e+01
1.1909219999999999e+01,-3.2001099000000004e+01
1.1918490000000000e+01,-3.1995300000000000e+01
1.1927680000000001e+01,-3.1989500000000000e+01
1.1936780000000001e+01,-3.1983699999999999e+01
1.1945790000000001e+01,-3.1977900000000002e+01
1.1954730000000000e+01,-3.1972099000000000e+01
1.1963590000000000e+01,-3.1969298999999999e+01
1.1972370000000000e+01,-3.1963501000000001e+01
1.1981070000000001e+01,-3.1957701000000000e+01
1.1989699999999999e+01,-3.1951899999999998e+01
1.1998260000000000e+01,-3.1946100000000001e+01
1.2006740000000001e+01,-3.1940300000000001e+01
1.2015150000000000e+01,-3.1937401000000001e+01
1.2023490000000001e+01,-3.1931601000000001e+01
1.2031760000000000e+01,-3.1925799999999999e+01
1.2039970000000000e+01,-3.1922899000000001e+01
1.2048100000000000e+01,-3.1917100999999999e+01
1.2056170000000000e+01,-3.1911301000000002e+01
1.2064180000000000e+01,-3.1908400000000000e+01
1.2072120000000000e+01,-3.1902598999999999e+01
1.2080010000000000e+01,-3.1896899999999999e+01
1.2087820000000001e+01,-3.1893999000000001e+01
1.2095580000000000e+01,-3.1888200999999999e+01
1.2103280000000000e+01,-3.1885300000000001e+01
1.2110920000000000e+01,-3.1882401000000002e+01
1.2118499999999999e+01,-3.1876600000000000e+01
1.2126030000000000e+01,-3.1873698999999998e+01
1.2133500000000000e+01,-3.1867901000000000e+01
1.2140910000000000e+01,-3.1862100999999999e+01
1.2148270000000000e+01,-3.1859200000000001e+01
1.2155570000000001e+01,-3.1856300000000001e+01
1.2162830000000000e+01,-3.1850500000000000e+01
1.2170030000000001e+01,-3.1844700000000000e+01
1.2177170000000000e+01,-3.1841801000000000e+01
1.2184270000000000e+01,-3.1838899999999999e+01
1.2191319999999999e+01,-3.1833099000000001e+01
1.2198320000000001e+01,-3.1830200000000001e+01
1.2205270000000001e+01,-3.1827299000000000e+01
1.2212170000000000e+01,-3.1821600000000000e+01
1.2219030000000000e+01,-3.1818701000000001e+01
1.2225840000000000e+01,-3.1812901000000000e+01
1.2232600000000000e+01,-3.1809999000000001e+01
1.2239319999999999e+01,-3.1807099999999998e+01
1.2245990000000001e+01,-3.1801300000000001e+01
1.2252620000000000e+01,-3.1798400999999998e+01
1.2259200000000000e+01,-3.1795500000000001e+01
1.2265750000000001e+01,-3.1789700000000000e+01
1.2272240000000000e+01,-3.1786799999999999e+01
